ticker,universe_role,signal_date,HERD_STATE,ticker_year_ordinal,sparse_eligible,sale_date,outcome_end,sale_adjusted_open,base_absolute_available,base_absolute_share_delta_rate,base_absolute_time_to_reentry_sessions,base_constrained_available,base_constrained_share_delta_rate,base_constrained_time_to_reentry_sessions,base_days_at_or_above_minimum_delta,stress_absolute_available,stress_absolute_share_delta_rate,stress_absolute_time_to_reentry_sessions,stress_constrained_available,stress_constrained_share_delta_rate,stress_constrained_time_to_reentry_sessions,stress_days_at_or_above_minimum_delta
ABBV,PRIMARY,2024-02-16,75.74404761904762,1,True,2024-02-20,2024-08-20,161.64256208358026,True,0.12306073868593881,70,True,0.12306073868593881,70.0,54,True,0.11857746060612961,70,True,0.11857746060612961,70.0,50
ABBV,PRIMARY,2025-11-14,78.00099206349206,1,True,2025-11-17,2026-05-20,227.87234713795755,True,0.19170242629982948,111,True,0.19170242629982948,111.0,82,True,0.18694512940443886,111,True,0.18694512940443886,111.0,75
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2014-12-19,76.08579729768775,1,True,2014-12-22,2015-06-24,36.57438867306819,True,0.04141044801645499,22,True,0.04141044801645499,22.0,6,True,0.0372531193227823,22,True,0.0372531193227823,22.0,6
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2015-04-24,79.72154341541767,1,True,2015-04-27,2015-10-23,38.846972759891926,True,0.22017330478793506,108,True,0.22017330478793506,108.0,46,True,0.21530235164845934,108,True,0.21530235164845934,108.0,45
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-02-24,76.38888888888889,1,True,2017-02-27,2017-08-25,38.1853083408017,True,0.06362822273998248,33,True,0.06362822273998248,33.0,21,True,0.05938220030164465,33,True,0.05938220030164465,33.0,12
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-05-05,76.3640873015873,2,True,2017-05-08,2017-11-03,37.73507332130598,True,0.03281806342804949,9,False,0.0,,2,True,0.02869503568369436,9,False,0.0,,0
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-02,82.10152116402116,3,False,2017-06-05,2017-12-01,39.313706449490184,True,0.0010888505429742512,2,False,0.0,,0,False,0.0,2,False,0.0,,0
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-08,77.30654761904762,4,False,2017-09-11,2018-03-13,44.43766484193269,True,0.015629278636024813,7,False,0.0,,0,True,0.011574868820711348,7,False,0.0,,0
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-29,76.16567460317461,5,False,2017-10-02,2018-04-04,45.5326800756785,False,0.0,2,False,0.0,,0,False,0.0,2,False,0.0,,0
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-22,76.14087301587301,6,False,2017-12-26,2018-06-27,48.63005346901646,False,0.0,31,False,0.0,,0,False,0.0,31,False,0.0,,0
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2018-03-09,78.72850529100529,1,True,2018-03-12,2018-09-10,54.50225775069178,True,0.09574025202044889,19,True,0.09574025202044889,19.0,45,True,0.09136603780048058,19,True,0.09136603780048058,19.0,41
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-21,80.4646164021164,2,True,2018-09-24,2019-03-27,61.239367330719254,True,0.06659957457355015,64,True,0.05301793213375783,24.0,13,True,0.0623416904468066,64,False,0.0,,9
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-29,76.33101851851852,1,True,2021-02-01,2021-08-02,110.98803436229599,True,0.15721105361076848,84,True,0.15721105361076848,84.0,61,True,0.15259144687744386,84,True,0.15259144687744386,84.0,55
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2021-12-31,77.04199735449735,2,True,2022-01-03,2022-07-06,126.99776523730213,True,0.36283867010008874,115,True,0.36283867010008874,115.0,122,True,0.35739819433105313,115,True,0.35739819433105313,115.0,119
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-12,80.0760582010582,1,True,2024-01-16,2024-07-17,107.74482949910632,True,0.11397247319267279,93,True,0.11397247319267279,93.0,65,True,0.10952547562741244,93,True,0.10952547562741244,93.0,64
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-16,79.64616402116403,2,True,2024-02-20,2024-08-20,108.52318558562635,True,0.12201988724266655,69,True,0.12201988724266655,69.0,85,True,0.11754076425999416,69,True,0.11754076425999416,69.0,80
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-11,77.24867724867725,3,False,2024-10-14,2025-04-16,111.4908522154755,True,0.03431991392380507,47,False,0.0,,2,True,0.03019089076604553,47,False,0.0,,1
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-01,77.69510582010582,4,False,2024-11-04,2025-05-08,115.23437110102094,True,0.06904918591812259,32,True,0.06904918591812259,32.0,35,True,0.0647815229001163,32,True,0.0647815229001163,32.0,30
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,77.95965608465607,1,True,2025-01-27,2025-07-29,122.74486155386934,True,0.03880930906540492,51,False,0.0,,2,True,0.03466236416384594,51,False,0.0,,1
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2025-02-21,77.90178571428572,2,True,2025-02-24,2025-08-25,130.26083338751064,True,0.10241817552726817,32,True,0.10241817552726817,32.0,36,True,0.0980173029200504,32,True,0.0980173029200504,32.0,32
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2025-03-28,76.7443783068783,3,False,2025-03-31,2025-09-30,126.69656269466381,True,0.07225318508379175,7,True,0.07225318508379175,7.0,9,True,0.06797273164516793,7,True,0.06797273164516793,7.0,7
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2025-05-02,77.29001322751323,4,False,2025-05-05,2025-11-03,129.30736756076124,True,0.07559206138710461,51,True,0.07559206138710461,51.0,20,True,0.07129827909597397,51,True,0.07129827909597397,51.0,19
ABT,INDEPENDENT_CURRENT_CONSTITUENTS,2025-06-13,77.1577380952381,5,False,2025-06-16,2025-12-15,131.90538701056948,True,0.10468660960944898,123,True,0.10468660960944898,123.0,60,True,0.10027668137376367,123,True,0.10027668137376367,123.0,59
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2015-07-24,77.55191391095967,1,True,2015-07-27,2016-01-26,22.219328243612534,True,0.07971588787614525,123,False,0.0,,9,True,0.07540564319765974,123,False,0.0,,9
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-02,75.2066798941799,1,True,2016-09-06,2017-03-08,26.086315747161244,True,0.0674316007665241,41,True,0.0674316007665241,41.0,25,True,0.06317039517668932,41,True,0.06317039517668932,41.0,22
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-25,75.49603174603175,2,True,2016-11-28,2017-05-31,26.00073390804996,True,0.00029692426625849144,1,False,0.0,,0,False,0.0,1,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-12-09,83.614417989418,3,False,2016-12-12,2017-06-14,27.480966849874065,True,0.011234038750175479,19,False,0.0,,0,True,0.0071971748092367616,19,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-31,79.82804232804233,1,True,2017-04-03,2017-10-02,29.959642923415487,True,0.03363900479190263,110,False,0.0,,1,True,0.029512699835287703,110,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2017-04-21,77.99272486772486,2,True,2017-04-24,2017-10-20,30.314644600817743,True,0.045886933829893284,96,False,0.0,,2,True,0.04171173492668423,96,False,0.0,,1
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2019-04-12,78.43915343915344,1,True,2019-04-15,2019-10-14,31.21800092746848,True,0.015249914525893082,5,False,0.0,,0,True,0.011197019138731612,5,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2019-05-24,76.48809523809524,2,True,2019-05-28,2019-11-22,32.720418898445246,True,0.014397587379886279,1,False,0.0,,0,True,0.0103480944975749,1,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2019-06-07,83.3912037037037,3,False,2019-06-10,2019-12-06,33.899534137487535,True,0.014940379462501152,2,False,0.0,,0,True,0.010888719744718056,2,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-27,77.50496031746032,4,False,2019-09-30,2020-03-31,40.63189415461076,True,0.7275751420343057,121,True,0.056335256015735746,32.0,50,True,0.7206786319002516,121,True,0.05211834722791164,32.0,40
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2020-02-14,75.4050925925926,1,True,2020-02-18,2020-08-17,45.28178540840392,True,1.1808613531556658,61,True,1.1808613531556658,61.0,122,True,1.1721553165514957,61,True,1.1721553165514957,61.0,122
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2021-03-26,78.40608465608466,1,True,2021-03-29,2021-09-27,36.91387990476424,True,0.04491663954996872,78,False,0.0,,4,True,0.040745314078468375,78,False,0.0,,2
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-25,77.24867724867724,1,True,2022-11-28,2023-05-31,55.70363559005339,True,0.003341743969122124,1,False,0.0,,0,False,0.0,1,False,0.0,,0
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2023-07-21,77.00892857142857,1,True,2023-07-24,2024-01-23,77.94515274455277,True,0.11569229463051456,109,True,0.11569229463051456,109.0,62,True,0.1112384315080428,109,True,0.1112384315080428,109.0,59
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-30,77.02546296296296,1,True,2024-09-03,2025-03-06,107.53710752213472,True,0.2128391142188102,115,True,0.2128391142188102,115.0,97,True,0.20799743929615655,115,True,0.20799743929615655,115.0,97
ACGL,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-04,75.51256613756614,2,True,2024-10-07,2025-04-09,109.59105472231238,True,0.2848397573036443,126,True,0.2580630520206213,124.0,123,True,0.27971065455651534,126,True,0.25304084234855906,124.0,122
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2014-01-17,76.23052783656541,1,True,2014-01-21,2014-07-22,67.23810252204892,True,0.08514674476348394,57,True,0.08514674476348394,57.0,67,True,0.08081482000947049,57,True,0.08081482000947049,57.0,64
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2014-12-19,78.30223037700935,2,True,2014-12-22,2015-06-24,73.76888293076112,True,0.06384898996344712,27,True,0.05721197124480826,25.0,7,True,0.059602086218498274,27,True,0.052991562594480346,25.0,4
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2015-07-31,79.67332754152379,1,True,2015-08-03,2016-02-02,85.39224586055018,True,0.12613233274449476,15,True,0.12613233274449476,15.0,32,True,0.12163679280756723,15,True,0.12163679280756723,15.0,30
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2016-05-27,77.43882275132276,1,True,2016-05-31,2016-11-28,100.42644863503274,True,0.08111862717233764,75,True,0.08111862717233764,75.0,55,True,0.07680278273408736,75,True,0.07680278273408736,75.0,50
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-07-21,83.91203703703704,1,True,2017-07-24,2018-01-23,110.61264513802661,True,0.0031044171058325354,20,False,0.0,,0,False,0.0,20,False,0.0,,0
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-15,75.59523809523809,2,True,2017-09-18,2018-03-20,116.83879361035072,True,0.01727683998040863,8,False,0.0,,0,True,0.013215853071438577,8,False,0.0,,0
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-06,76.78571428571428,3,False,2017-10-09,2018-04-11,117.49415556177199,False,0.0,3,False,0.0,,0,False,0.0,3,False,0.0,,0
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-08,84.72222222222221,4,False,2017-12-11,2018-06-13,131.08304419388153,True,0.023239840051239913,77,False,0.0,,0,True,0.019155048741860803,77,False,0.0,,0
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2018-02-16,81.90310846560847,1,True,2018-02-20,2018-08-20,141.38336584111735,True,0.10364459063976694,30,True,0.10364459063976694,30.0,46,True,0.09923882216200419,30,True,0.09923882216200419,30.0,41
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2018-03-09,75.44642857142857,2,True,2018-03-12,2018-09-10,141.0525212287337,True,0.10106200346886962,16,True,0.10106200346886962,16.0,43,True,0.09666654472419078,16,True,0.09666654472419078,16.0,36
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-04-12,82.76289682539682,1,True,2019-04-15,2019-10-14,159.45354272209838,True,0.03784109411722292,19,True,0.03784109411722292,19.0,4,True,0.03369801434664388,19,False,0.0,,2
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-07-05,78.86078042328043,2,True,2019-07-08,2020-01-06,170.75948337109318,True,0.03992979723237933,76,False,0.0,,4,True,0.03577837932249173,76,False,0.0,,4
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-07-26,80.43154761904762,3,False,2019-07-29,2020-01-28,176.06831681775157,True,0.07226073417792,61,True,0.07226073417792,61.0,38,True,0.06798025060318058,61,True,0.06798025060318058,61.0,34
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-08-30,75.81018518518519,4,False,2019-09-03,2020-03-04,175.49629742865218,True,0.07724154856440246,123,True,0.06877712087823351,36.0,33,True,0.07294118149165651,123,True,0.06451054394861777,36.0,29
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-20,75.6117724867725,5,False,2019-12-23,2020-06-24,189.35510940053223,True,0.4155669643736013,61,True,0.4155669643736013,61.0,73,True,0.4099159963330803,61,True,0.4099159963330803,61.0,71
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-09,76.61210317460316,1,True,2021-04-12,2021-10-08,261.69494875374545,True,0.015374154343941848,27,False,0.0,,0,True,0.011320762989257549,27,False,0.0,,0
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-23,77.24041005291005,2,True,2021-07-26,2022-01-24,293.46700298596704,True,0.0004245973847163409,4,False,0.0,,0,False,0.0,4,False,0.0,,0
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-10-29,75.25628306878308,3,False,2021-11-01,2022-05-03,331.29677859697034,True,0.1840864248379528,125,False,0.0,,69,True,0.17935953115338954,125,False,0.0,,65
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-12-10,76.64517195767196,4,False,2021-12-13,2022-06-14,350.32545176737074,True,0.3925779708237076,109,True,0.3925779708237076,109.0,105,True,0.387018775246873,109,True,0.387018775246873,109.0,105
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-12-31,77.80257936507937,5,False,2022-01-03,2022-07-06,382.84303138339186,True,0.5218385335642268,95,True,0.5218385335642268,95.0,124,True,0.5157633275637741,95,True,0.5157633275637741,95.0,124
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-22,77.57936507936508,1,True,2023-12-26,2024-06-27,336.69301699008986,True,0.2452921160938264,118,True,0.2452921160938264,118.0,70,True,0.24032088822099062,118,True,0.24032088822099062,118.0,68
ACN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,76.7609126984127,1,True,2024-01-22,2024-07-23,347.3309282424577,True,0.28463747327618005,101,True,0.28463747327618005,101.0,84,True,0.2795091780504211,101,True,0.2795091780504211,101.0,84
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2013-11-15,75.82814584259671,1,True,2013-11-18,2014-05-21,57.45000076,True,0.052129140757727566,17,True,0.034270636958544154,15.0,3,True,0.047929022855460746,17,True,0.030141810515290413,15.0,3
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2014-02-14,76.12658074076556,1,True,2014-02-18,2014-08-18,68.62000275,True,0.17268513877254366,56,True,0.17268513877254366,56.0,52,True,0.16800375922104327,56,True,0.16800375922104327,56.0,52
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2014-03-21,75.99578790882708,2,True,2014-03-24,2014-09-22,67.22000122,True,0.14875973914131402,32,True,0.14875973914131402,32.0,44,True,0.14417387020292916,32,True,0.14417387020292916,32.0,41
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-02,75.42989417989418,1,True,2016-09-06,2017-03-08,103.3300018,True,0.04229542748388848,7,True,0.04229542748388848,7.0,7,True,0.03813456593672804,7,True,0.03813456593672804,7.0,6
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,76.83531746031747,2,True,2016-09-26,2017-03-28,106.9100037,True,0.07103856332324643,48,True,0.07103856332324643,48.0,8,True,0.06676295867590021,48,True,0.06676295867590021,48.0,5
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-07,78.76157407407406,3,False,2016-10-10,2017-04-11,109.1500015,True,0.09347915767858295,38,True,0.09347915767858295,38.0,31,True,0.08911396978671071,38,True,0.08911396978671071,38.0,27
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-02-03,75.30588624338624,1,True,2017-02-06,2017-08-07,114.6800003,False,0.0,1,False,0.0,,0,False,0.0,1,False,0.0,,0
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-01,78.67890211640211,2,True,2017-09-05,2018-03-07,154.8300018,True,0.060936135516292955,15,True,0.060936135516292955,15.0,10,True,0.056700859937161674,15,True,0.056700859937161674,15.0,9
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-20,75.25628306878306,3,False,2017-10-23,2018-04-25,175.6799927,True,0.05014538879134567,31,False,0.0,,2,True,0.04595319006156906,31,False,0.0,,2
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,75.90112433862434,1,True,2018-01-08,2018-07-10,184.94999690000003,False,0.0,2,False,0.0,,0,False,0.0,2,False,0.0,,0
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,79.67096560846561,2,True,2018-01-29,2018-07-30,200.1100006,True,0.06924580095374444,6,True,0.06502198327395581,9.0,6,True,0.06497735304508279,6,True,0.060770396919228364,9.0,6
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2018-03-02,75.1901455026455,3,False,2018-03-05,2018-08-31,208.75,False,0.0,21,False,0.0,,0,False,0.0,21,False,0.0,,0
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2018-06-01,76.38062169312168,4,False,2018-06-04,2018-11-30,252.8500061,True,0.2038230654053792,119,True,0.2038230654053792,119.0,27,True,0.19901738270702785,119,True,0.19901738270702785,119.0,23
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2018-07-13,80.83664021164022,5,False,2018-07-16,2019-01-15,258.6300049,True,0.24851246241312586,113,True,0.24851246241312586,113.0,60,True,0.2435283788615501,113,True,0.2435283788615501,113.0,58
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2020-02-14,80.52248677248677,1,True,2020-02-18,2020-08-17,380.2000122,True,0.3145413381254156,19,True,0.3145413381254156,19.0,56,True,0.3092936661489947,19,True,0.3092936661489947,19.0,56
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2020-07-03,76.69477513227513,2,True,2020-07-06,2021-01-04,448.0,True,0.05096003211886502,14,False,0.0,,5,True,0.04676458131869965,14,False,0.0,,5
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-28,75.71097883597884,3,False,2020-08-31,2021-03-03,513.8599854,True,0.1410515296580368,45,True,0.13596610891099115,44.0,100,True,0.1364964320265103,45,True,0.13143131236788874,44.0,98
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-23,77.9431216931217,1,True,2021-07-26,2022-01-24,624.1799927,True,0.2672536481712955,126,True,0.10881310869645455,51.0,39,True,0.26219474947891297,126,True,0.10438670740435674,51.0,39
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2023-06-09,82.53141534391534,1,True,2023-06-12,2023-12-11,463.7099915,False,0.0,8,False,0.0,,0,False,0.0,8,False,0.0,,0
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2023-10-13,76.33928571428572,2,True,2023-10-16,2024-04-17,553.1799927,True,0.17345306198038424,125,True,0.06861512997725572,10.0,30,True,0.16876861686602895,125,True,0.06149033802325343,9.0,28
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2023-11-03,75.00826719576719,3,False,2023-11-06,2024-05-08,566.0,True,0.2237694093254483,121,False,0.0,,41,True,0.2188841004738633,121,False,0.0,,41
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-08,75.62003968253968,4,False,2023-12-11,2024-06-12,616.8800049,True,0.38889871160112,120,True,0.38889871160112,120.0,98,True,0.38335420369135,120,True,0.38335420369135,120.0,96
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-22,75.64484126984127,5,False,2023-12-26,2024-06-27,598.9199829,True,0.34846191478814603,110,True,0.34846191478814603,110.0,95,True,0.3430788312773638,110,True,0.3430788312773638,110.0,92
ADBE,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-02,76.72784391534391,1,True,2024-02-05,2024-08-06,633.0300293,True,0.4252603182398742,83,True,0.4252603182398742,83.0,121,True,0.4195706541614532,83,True,0.4195706541614532,83.0,121
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2014-03-21,79.62806614670254,1,True,2014-03-24,2014-09-22,41.33376638719741,True,0.07412147500685684,122,True,0.07412147500685684,122.0,45,True,0.06983356332223578,122,True,0.06983356332223578,122.0,37
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2015-05-22,75.48585295354584,1,True,2015-05-26,2015-11-20,53.51317164343698,True,0.2886008008138392,63,True,0.2886008008138392,63.0,99,True,0.2834566839153416,63,True,0.2834566839153416,63.0,98
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,80.00992063492063,1,True,2016-08-08,2017-02-07,52.88367532111365,True,0.06916711796580954,24,True,0.06916711796580954,24.0,7,True,0.0648989841610097,24,True,0.0648989841610097,24.0,7
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,76.90145502645504,2,True,2016-09-26,2017-03-28,52.366774030251804,True,0.02963701548582276,13,False,0.0,,0,True,0.02552668654040091,13,False,0.0,,0
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,79.26587301587301,3,False,2016-11-14,2017-05-17,54.560176866343234,False,0.0,1,False,0.0,,0,False,0.0,1,False,0.0,,0
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-12-09,90.15376984126983,4,False,2016-12-12,2017-06-14,61.1011047105412,True,0.01469366251999027,17,False,0.0,,0,True,0.010642987700549611,17,False,0.0,,0
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-13,77.64550264550265,1,True,2017-10-16,2018-04-18,76.3015774978348,True,0.06253921277868857,83,True,0.06253921277868857,83.0,19,True,0.05829753768713286,83,True,0.04565296822179876,35.0,14
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-27,85.22652116402116,2,True,2017-10-30,2018-05-02,77.89616320289991,True,0.08474464935457227,73,True,0.08474464935457227,73.0,28,True,0.08041432977245266,73,True,0.08041432977245266,73.0,27
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-04-05,76.19047619047619,1,True,2019-04-08,2019-10-07,97.35940686336365,True,0.14875400265787309,35,True,0.14875400265787309,35.0,26,True,0.14416815661963,35,True,0.14416815661963,35.0,24
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,77.68683862433863,1,True,2020-11-09,2021-05-12,125.67410153495534,True,0.049255227411505675,8,False,0.0,,1,True,0.04506658222150173,8,False,0.0,,1
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-27,75.1901455026455,2,True,2020-11-30,2021-06-02,124.84874792107473,False,0.0,1,False,0.0,,0,False,0.0,1,False,0.0,,0
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,77.66203703703704,3,False,2020-12-21,2021-06-23,129.11841098211664,False,0.0,1,False,0.0,,0,False,0.0,1,False,0.0,,0
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-02-12,83.33333333333333,1,True,2021-02-16,2021-08-16,148.35913786747136,True,0.1089213012670367,65,True,0.09680905536961149,60.0,44,True,0.10449446806830776,65,True,0.09243057446801028,60.0,37
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-06-11,75.65310846560847,2,True,2021-06-14,2021-12-10,154.1450492554062,True,0.05385215950069244,24,True,0.05385215950069244,24.0,6,True,0.04964516327751611,24,True,0.04964516327751611,24.0,4
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-03-31,82.09325396825396,1,True,2023-04-03,2023-10-03,186.2795889461985,True,0.17639465656184306,37,True,0.17639465656184306,37.0,92,True,0.17169846855055249,37,True,0.17169846855055249,37.0,89
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-05-24,75.69444444444444,1,True,2024-05-28,2024-11-25,222.66128065708088,True,0.13646915399413273,48,True,0.13646915399413273,48.0,28,True,0.1319323492862745,48,True,0.1319323492862745,48.0,26
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-06-07,77.10813492063492,2,True,2024-06-10,2024-12-09,225.34162694682132,True,0.15014971341301053,39,True,0.15014971341301053,39.0,46,True,0.145558295673061,39,True,0.145558295673061,39.0,38
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-07-05,76.23181216931216,3,False,2024-07-08,2025-01-06,225.23489408056764,True,0.14960494599832264,21,True,0.14960494599832264,21.0,62,True,0.14501570297940503,21,True,0.14501570297940503,21.0,56
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2025-12-05,82.2007275132275,1,True,2025-12-08,2026-06-10,280.133132683249,True,0.02225423261856707,16,False,0.0,,0,True,0.01817337587126988,16,False,0.0,,0
ADI,INDEPENDENT_CURRENT_CONSTITUENTS,2026-01-09,80.72916666666667,1,True,2026-01-12,2026-07-15,295.761288467688,True,0.006853163105757343,2,False,0.0,,0,True,0.0028337876968902442,2,False,0.0,,0
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2013-11-22,76.35452820937566,1,True,2013-11-25,2014-05-29,29.276974635338888,True,0.07727963069646737,48,True,0.07727963069646737,48.0,23,True,0.07297911159918558,48,True,0.07297911159918558,48.0,17
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2014-08-29,80.58108698911904,1,True,2014-09-02,2015-03-04,35.51575969438692,True,0.17774253431517084,31,True,0.17774253431517084,31.0,43,True,0.17304096555235127,31,True,0.17304096555235127,31.0,41
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2014-09-19,77.85002936905211,2,True,2014-09-22,2015-03-24,36.63851687829866,True,0.21497442524413635,17,True,0.21497442524413635,17.0,74,True,0.2101242261225824,17,True,0.2101242261225824,17.0,73
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2018-06-22,75.06613756613757,1,True,2018-06-25,2018-12-24,36.774564918641126,True,0.12386621769448558,126,False,0.0,,5,True,0.11937972412840847,126,False,0.0,,5
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2018-07-13,78.1001984126984,2,True,2018-07-16,2019-01-15,37.612328849650616,True,0.17605349339776755,113,True,0.17605349339776755,113.0,30,True,0.17135866731578542,113,True,0.17135866731578542,113.0,25
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,84.98677248677248,3,False,2018-08-06,2019-02-06,39.51705065644507,True,0.23560988895587842,98,True,0.23560988895587842,98.0,64,True,0.2306773127028494,98,True,0.2306773127028494,98.0,61
ADM,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-20,82.58928571428571,1,True,2019-12-23,2020-06-24,38.04980510272597,True,0.5011822169989659,61,True,0.5011822169989659,61.0,94,True,0.49518947137494385,61,True,0.49518947137494385,61.0,91
