ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf
TKO,TKO-V61-005,2023-04-20,2023-04-20,HEALTHY_RUSH,-0.15897491986345003,0.024650005908518624,-0.28985855254919674,-0.07394736750332626,STRUCTURAL_BREAK,-0.2505247528466279,0.092912453520412,-0.2505247528466279,False,False,126,89,2023-10-19,XLC
TKO,TKO-V61-006,2024-05-31,2024-05-31,HEALTHY_RUSH,-0.0015125507983699826,0.1314142798706176,-0.03648856041324572,-0.047292207942367465,CONTINUATION,-0.04648388447342755,0.2671678866134011,0.26487584818764076,True,True,11,125,2024-11-29,XLC
TKO,TKO-V61-007,2024-08-30,2024-08-30,HEALTHY_RUSH,0.010016454523885665,0.012730879354142632,-0.41765021480930015,0.013019035822919522,CONTINUATION,-0.03839973316726575,0.49403684743059695,0.2881669425134814,True,True,7,112,2025-03-05,XLC
TKO,TKO-V61-008,2024-11-29,2024-11-29,HEALTHY_RUSH,-0.08938869333917321,-0.02451187532554777,-0.4015831869114476,-0.0393800897583437,CONTINUATION,-0.02181805304954132,0.28037101105116435,0.20577546857808526,True,True,1,49,2025-06-04,XLC
TKO,TKO-V61-009,2025-05-05,2025-05-05,HEALTHY_RUSH,-0.06752204998587619,-0.14272008399069236,-0.5408335367324643,-0.07846473475842797,TEMPORARY_PULLBACK,-0.06508708542493002,0.23828210810189,0.13202137145156967,True,True,64,101,2025-11-03,XLC
TKO,TKO-V61-010,2025-07-07,2025-07-07,HEALTHY_RUSH,-0.026133326423109615,0.09894245516745148,-0.005090408614017189,-0.0030172117126874842,LARGE_PULLBACK,-0.11755699702976452,0.24545408674087632,0.16357800187793714,True,True,22,120,2026-01-05,XLC
TKO,TKO-V61-011,2025-09-04,2025-09-04,HEALTHY_RUSH,-0.10422991447018304,0.4548148370104378,-0.17824777811981676,-0.1094146625892333,TEMPORARY_PULLBACK,-0.06799731302864853,0.1924240633622223,0.07432651772778143,True,True,55,122,2026-03-06,XLC
TMO,TMO-V61-001,2018-09-27,2018-09-27,HEALTHY_RUSH,-0.00819851585152609,0.22081623475607004,-0.2662815671501775,-0.01234406369216462,LARGE_PULLBACK,-0.14613272002873623,0.1320708801103896,0.1320708801103896,True,True,60,126,2019-04-01,XLV
TMO,TMO-V61-002,2020-01-02,2020-01-02,HEALTHY_RUSH,-0.008418365168920694,0.3312600655779291,0.08471384469427762,-0.01483844055830863,LARGE_PULLBACK,-0.21715321974505697,0.1226916477481863,0.1226916477481863,True,True,55,126,2020-07-02,XLV
TMO,TMO-V61-003,2020-07-22,2020-07-22,HEALTHY_RUSH,0.026770005486765225,0.3547868809952064,0.2662110755554258,-0.0445241197045842,CONTINUATION,-0.013292277829301535,0.28525018033277894,0.2485661389751752,True,True,33,76,2021-01-21,XLV
TMO,TMO-V61-004,2021-01-21,2021-01-21,HEALTHY_RUSH,-0.04173187315625282,-0.10760479858449878,-0.44401602971567466,-0.020024401039108575,LARGE_PULLBACK,-0.1415214925984829,0.02485824265143366,0.02485824265143366,True,True,31,126,2021-07-22,XLV
TMO,TMO-V61-005,2021-09-02,2021-09-02,HEALTHY_RUSH,0.003662200587632558,0.4668192590856465,0.14119213071121484,-0.05850870184003955,TEMPORARY_PULLBACK,-0.06442615161115628,0.18099856676451975,-0.03125680346712145,False,True,119,83,2022-03-04,XLV
TMO,TMO-V61-006,2021-11-02,2021-11-02,HEALTHY_RUSH,-0.027196805137312152,0.123197996468562,-0.25547897947509995,-0.03897970713609143,STRUCTURAL_BREAK,-0.18746079888769607,0.04921181710312372,-0.1142373735086265,False,False,120,41,2022-05-04,XLV
TPL,TPL-V61-001,2016-10-13,2016-10-13,NORMAL_RUSH,-0.08698182288068312,-0.10267187970668135,-0.2967551788136792,-0.18363235003894218,TEMPORARY_PULLBACK,-0.07556636755638446,0.22482016373067215,0.04336194992695619,True,True,16,64,2017-04-17,XLE
TPL,TPL-V61-002,2016-12-13,2016-12-13,NORMAL_RUSH,0.03193618089262884,0.10036445304191344,-0.36347582842357024,-0.04164776755470313,LARGE_PULLBACK,-0.11621731204951757,0.09765299783474313,-0.023791384663194526,False,True,61,22,2017-06-15,XLE
TPL,TPL-V61-003,2018-01-25,2018-01-25,HEALTHY_RUSH,-0.04487401110657552,-0.04051196726213835,-0.35834528979030256,0.00292536735512395,TEMPORARY_PULLBACK,-0.09237404917434644,0.49654170734205194,0.41272069561089997,True,True,12,116,2018-07-26,XLE
TPL,TPL-V61-004,2018-05-25,2018-05-25,HEALTHY_RUSH,-0.09815041580669215,0.034404698209306805,0.01797489631102439,-0.0747280545540292,STRUCTURAL_BREAK,-0.19323295951435826,0.2744663500836544,-0.19323295951435826,False,False,126,90,2018-11-23,XLE
TPL,TPL-V61-005,2021-03-12,2021-03-12,CROWDED_RUSH,0.0,0.16892476151677782,0.011014860855952713,0.03129884954430001,LARGE_PULLBACK,-0.14847900332055108,0.22007651224584923,-0.1469206735795755,False,False,123,39,2021-09-10,XLE
TPL,TPL-V61-006,2022-11-16,2022-11-16,HEALTHY_RUSH,-0.0034131611672398865,-0.0298711898216254,0.052542796519909674,-0.08864302647006261,STRUCTURAL_BREAK,-0.4932846292504418,0.0296374816784728,-0.4858977755215228,False,False,123,2,2023-05-19,XLE
TPL,TPL-V61-007,2024-10-18,2024-10-18,HEALTHY_RUSH,0.0037427022497436013,0.028412587652381527,0.021957379517760278,-0.007194162009292071,CONTINUATION,0.015153092759116138,0.6343422352231816,0.25979084681005715,True,True,1,25,2025-04-23,XLE
TPR,TPR-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.01621222980080872,0.11400813271623478,-0.5549908670614863,-0.4874011557430716,UNRESOLVED,-0.054998218689849554,0.11258554509398477,-0.03795244446950907,False,False,125,97,2016-09-12,XLY
TPR,TPR-V61-002,2016-07-13,2016-07-13,NORMAL_RUSH,-0.06637618324414563,-0.15492496674875444,-0.13770047567688676,0.17211732183199854,STRUCTURAL_BREAK,-0.17033610143979705,0.03451575716670163,-0.14852806810390884,False,False,114,13,2017-01-11,XLY
TPR,TPR-V61-003,2017-04-11,2017-04-11,HEALTHY_RUSH,0.031073954010227167,0.24317663935476164,0.09403735108491687,0.006811069406622542,CONTINUATION,-0.03295069052468724,0.22558362725895975,0.01406868447305376,True,True,13,70,2017-10-10,XLY
TPR,TPR-V61-004,2018-01-08,2018-01-08,HEALTHY_RUSH,-0.0446800303653081,0.0,-0.08734586412235734,0.007031882103640917,CONTINUATION,-0.028185726817421375,0.21454589990729866,0.04130344848147227,False,True,99,76,2018-07-10,XLY
TPR,TPR-V61-005,2018-08-21,2018-08-21,HEALTHY_RUSH,-0.18975118153939885,0.0,-0.12500262275099963,-0.016579214002970924,STRUCTURAL_BREAK,-0.3694387947106256,-0.007303153452767663,-0.3077493327600085,False,False,86,1,2019-02-22,XLY
TPR,TPR-V61-006,2020-12-02,2020-12-02,NORMAL_RUSH,0.04193529007690633,0.18371450858639005,-0.014054644447670989,-0.07125548461205339,CONTINUATION,0.013342934445192745,0.7247194234143208,0.5010535359545065,True,True,12,107,2021-06-04,XLY
TPR,TPR-V61-007,2021-11-16,2021-11-16,HEALTHY_RUSH,-0.11322622577644559,0.0,-0.33147950604655907,-0.01862010631733338,STRUCTURAL_BREAK,-0.41096752339399245,0.01338013406836569,-0.29258364207500653,False,False,121,4,2022-05-18,XLY
TPR,TPR-V61-008,2023-01-23,2023-01-23,HEALTHY_RUSH,0.001862597846287839,0.18489249194099733,-0.6026671812831856,-0.4460797131577263,LARGE_PULLBACK,-0.15422559626125054,0.05427410183580328,-0.03550200435337347,False,True,75,7,2023-07-25,XLY
TPR,TPR-V61-009,2024-02-27,2024-02-27,HEALTHY_RUSH,0.0,0.6177944071407423,-0.2106931974218012,0.0021498861569839156,STRUCTURAL_BREAK,-0.22452022471223831,0.01958648464388224,-0.13968552382117327,False,False,112,23,2024-08-27,XLY
TPR,TPR-V61-010,2024-10-14,2024-10-14,HEALTHY_RUSH,-0.01461375483019789,0.22345224773857397,0.34926362127005744,0.002076002162000712,CONTINUATION,-0.044965852508503046,0.9676220415598078,0.3926620325098742,True,True,7,86,2025-04-16,XLY
TPR,TPR-V61-011,2025-05-16,2025-05-16,HEALTHY_RUSH,-0.1142885196427954,-0.22485969398097028,-0.4663001720027377,-0.5110741024336631,TEMPORARY_PULLBACK,-0.0718424761860974,0.4260599100884326,0.23456316607718763,True,True,5,108,2025-11-14,XLY
TRGP,TRGP-V61-001,2017-01-17,2017-01-17,NORMAL_RUSH,-0.012860150968992956,0.04899397909314751,0.0379896422702537,-0.024446524050945648,STRUCTURAL_BREAK,-0.2961971601872524,0.044211820911222555,-0.20553999113295474,False,False,108,14,2017-07-18,XLE
TRGP,TRGP-V61-002,2018-10-05,2018-10-05,HEALTHY_RUSH,-0.010533737594552228,0.0521076396507939,-0.18167708175182512,-0.02505257460671924,STRUCTURAL_BREAK,-0.40643583199365885,-0.008374619606263622,-0.28930206587869267,False,False,54,2,2019-04-09,XLE
TRGP,TRGP-V61-003,2021-03-03,2021-03-03,HEALTHY_RUSH,0.08795226140364121,0.23280327856509053,-0.19923800178084708,-0.032608549479838794,CONTINUATION,-0.048327225029396015,0.5211340413889654,0.3677378538457763,True,True,14,73,2021-08-31,XLE
TRGP,TRGP-V61-004,2022-01-31,2022-01-31,HEALTHY_RUSH,0.06303142317520871,-0.01147710436430538,-0.6133789704217018,0.11055955794504002,CONTINUATION,-0.042936567763834144,0.3668932670373317,0.16179022840795865,False,True,107,88,2022-08-02,XLE
TRGP,TRGP-V61-005,2023-08-01,2023-08-01,HEALTHY_RUSH,0.016925117030838432,0.05430510699835189,-0.14315404505918256,-0.04583849655057372,CONTINUATION,-0.029163141957369576,0.11492569478899428,0.053343738509934235,True,True,45,85,2024-01-31,XLE
TRGP,TRGP-V61-006,2024-03-01,2024-03-01,HEALTHY_RUSH,-0.04231096461209338,0.2931970931678487,-0.3928719437709287,0.00015273836630451398,CONTINUATION,0.016609709416525842,0.49668006506973206,0.49668006506973206,True,True,1,126,2024-08-30,XLE
TRGP,TRGP-V61-007,2025-02-03,2025-02-03,HEALTHY_RUSH,0.016172340668920482,-0.022055242851159118,-0.4364985009988013,0.011981959429767236,STRUCTURAL_BREAK,-0.21574249136252854,0.04243292232018492,-0.17938344126959194,False,False,64,11,2025-08-05,XLE
TRMB,TRMB-V61-001,2016-06-23,2016-06-23,NORMAL_RUSH,-0.08667108868600515,0.22699222387039686,-0.9316013906442615,-0.07726800976208728,LARGE_PULLBACK,-0.14105793271776546,0.10327451727194825,0.09751705614553097,True,True,9,125,2016-12-21,XLK
TRMB,TRMB-V61-002,2016-08-23,2016-08-23,NORMAL_RUSH,-0.05000614541320325,-0.012056370759050639,-0.19236931479007785,-0.03706851984207779,TEMPORARY_PULLBACK,-0.08979885009088262,0.13864944645124222,0.128591950815776,True,True,51,117,2017-02-23,XLK
TRMB,TRMB-V61-003,2016-10-21,2016-10-21,NORMAL_RUSH,-0.0015386006032775956,0.26007276339603724,-0.27786859889260984,-0.06577301285105075,LARGE_PULLBACK,-0.13544863158607212,0.1170249836923658,0.1170249836923658,True,True,9,126,2017-04-25,XLK
TRMB,TRMB-V61-004,2016-12-23,2016-12-23,NORMAL_RUSH,-0.022848880167274155,0.14255813456537902,0.08807032152992049,-0.06728210415288408,CONTINUATION,-0.03550295618539656,0.22123607601252826,0.17685730262496424,True,True,23,120,2017-06-27,XLK
TRMB,TRMB-V61-005,2017-02-27,2017-02-27,NORMAL_RUSH,-0.010697775142747057,0.18389203156860856,-0.13186947940760607,-0.01349956212316389,CONTINUATION,-0.032401539863554984,0.23221097480359099,0.21124528675898446,True,True,33,103,2017-08-25,XLK
TRMB,TRMB-V61-006,2017-05-26,2017-05-26,HEALTHY_RUSH,0.03481089615579824,0.011738594569483896,0.08511739468197525,0.0044021479700524085,CONTINUATION,-0.0025167828363589217,0.19938482676080826,0.17757277931549975,True,True,24,107,2017-11-24,XLK
TRMB,TRMB-V61-007,2018-01-26,2018-01-26,HEALTHY_RUSH,-0.023448103265948816,0.026903640789699423,-0.3562911421745572,0.0010744864085198338,STRUCTURAL_BREAK,-0.2786556949391661,-0.002893413512197629,-0.21544625513491333,False,False,109,1,2018-07-27,XLK
TRMB,TRMB-V61-008,2020-08-18,2020-08-18,HEALTHY_RUSH,-0.07597826602378177,0.43454725531927885,-0.21868062825987283,-0.01815144716532141,TEMPORARY_PULLBACK,-0.09041724578634025,0.4522797644866692,0.40069556323741384,True,True,26,124,2021-02-18,XLK
TRMB,TRMB-V61-009,2021-08-18,2021-08-18,HEALTHY_RUSH,-0.11621814676066333,0.03510409247839241,0.0031326716057633874,-0.061626500091570176,STRUCTURAL_BREAK,-0.2583624531175418,0.07804933244953949,-0.22750314642073544,False,False,124,8,2022-02-16,XLK
TRMB,TRMB-V61-010,2024-12-06,2024-12-06,HEALTHY_RUSH,-0.005069585850533631,0.2995691325545218,0.11110373594489614,-0.08661009862621977,LARGE_PULLBACK,-0.26369224578076045,0.03513220983929144,-0.030991179149016612,False,False,82,30,2025-06-11,XLK
TRMB,TRMB-V61-011,2025-07-28,2025-07-28,HEALTHY_RUSH,-0.055705038441544064,0.14442380093436724,-0.4741771810246549,-0.16952380755728436,STRUCTURAL_BREAK,-0.18196783127318716,0.0014106353642564518,-0.17703065246126137,False,False,121,2,2026-01-27,XLK
TROW,TROW-V61-001,2017-07-28,2017-07-28,HEALTHY_RUSH,-0.007816838005543003,0.5817752318268181,0.233854544688482,-0.021798213063850894,CONTINUATION,-0.00267122226631622,0.47511923493816344,0.44512252116506335,True,True,29,125,2018-01-29,XLF
TROW,TROW-V61-002,2018-04-30,2018-04-30,HEALTHY_RUSH,-0.02281046973452705,-0.2656679630101567,-0.2381296304094075,-0.011523690585184265,STRUCTURAL_BREAK,-0.16533863470251053,0.10912040592962313,-0.16533863470251053,False,False,124,30,2018-10-26,XLF
TROW,TROW-V61-003,2019-12-04,2019-12-04,HEALTHY_RUSH,-0.021077315171888822,0.04670856148453395,-0.2706109404299052,-0.14901586689624907,LARGE_PULLBACK,-0.28694839720800625,0.14942689862718472,0.07082953632813482,False,True,74,51,2020-06-05,XLF
TROW,TROW-V61-004,2020-08-11,2020-08-11,HEALTHY_RUSH,0.022381127045387084,0.280504459014457,0.01361152123556797,-0.029764659342783162,LARGE_PULLBACK,-0.10926934435543889,0.20412065736723917,0.19675626348451436,True,True,30,125,2021-02-10,XLF
TROW,TROW-V61-005,2020-12-16,2020-12-16,HEALTHY_RUSH,-0.027284444617264425,0.0007639987169250073,-0.20851797484978535,-0.010789411522173609,CONTINUATION,-0.020009267320260093,0.31754980325987825,0.2781990805180572,True,True,4,124,2021-06-18,XLF
TRV,TRV-V61-001,2019-06-26,2019-06-26,HEALTHY_RUSH,0.006026268439531801,0.11812701895067756,0.2602789555504615,-0.02174624953328627,LARGE_PULLBACK,-0.12827537083804863,0.04122400998711773,-0.07604044235905383,False,False,87,12,2019-12-24,XLF
TRV,TRV-V61-002,2021-04-23,2021-04-23,HEALTHY_RUSH,0.0005430801053114553,0.022990673410205442,-0.4385667098700177,-0.0013716404047475483,TEMPORARY_PULLBACK,-0.07771751130716809,0.03581616016704414,0.026278311490761652,True,True,39,86,2021-10-21,XLF
TRV,TRV-V61-003,2022-02-09,2022-02-09,HEALTHY_RUSH,0.0063087899694271865,0.08070169611601741,0.2622059746082148,0.08647270281204267,TEMPORARY_PULLBACK,-0.0931991480138632,0.09266471730665637,-0.01234244190342304,False,True,108,31,2022-08-11,XLF
TRV,TRV-V61-004,2022-11-30,2022-11-30,HEALTHY_RUSH,0.017917320843696016,0.21403295899532515,0.04341812295616343,-0.07123970618393549,LARGE_PULLBACK,-0.12786252997606573,0.026730937331812532,-0.06787814408556991,False,False,77,30,2023-06-02,XLF
TRV,TRV-V61-005,2024-01-26,2024-01-26,HEALTHY_RUSH,0.0004797986576208224,0.37348022391101765,0.046191204551452314,-0.060571899529636666,CONTINUATION,-0.036115748931642155,0.09701242459739423,0.021468172814791853,False,True,110,48,2024-07-29,XLF
TRV,TRV-V61-006,2024-09-18,2024-09-18,HEALTHY_RUSH,-0.041216436101047416,0.006735811204846676,-0.14647013550930754,0.009837585061229698,TEMPORARY_PULLBACK,-0.057476539031061424,0.11503202514790312,0.07957876585863044,True,True,13,122,2025-03-21,XLF
TRV,TRV-V61-007,2025-03-28,2025-03-28,HEALTHY_RUSH,-0.03537511924561931,0.002585667821343729,-0.06376554069067208,0.5087433224016312,LARGE_PULLBACK,-0.10680323358508637,0.07611218995625646,0.06482862461783179,True,True,6,114,2025-09-29,XLF
TRV,TRV-V61-008,2025-09-12,2025-09-12,HEALTHY_RUSH,-0.05315525198262416,0.08070446308305257,-0.3157612199440186,-0.021848378880763644,TEMPORARY_PULLBACK,-0.06223784804940813,0.12309312494235813,0.10048699392527971,True,True,24,118,2026-03-16,XLF
TSCO,TSCO-V61-001,2018-11-12,2018-11-12,HEALTHY_RUSH,0.036761783213052235,0.007832622084331997,0.10894584424001386,0.13219461195649285,LARGE_PULLBACK,-0.17886349369030308,0.10080043265563399,0.057471696507860326,True,True,28,105,2019-05-16,XLY
TSCO,TSCO-V61-002,2019-07-25,2019-07-25,HEALTHY_RUSH,-0.031466560197406235,-0.002478641775685908,-0.060250930235828504,0.01964035965424807,STRUCTURAL_BREAK,-0.19917491470621718,-0.009150473999178788,-0.15461875147775705,False,False,44,2,2020-01-24,XLY
TSCO,TSCO-V61-003,2020-06-09,2020-06-09,HEALTHY_RUSH,0.04095562856533497,0.23190459260807272,0.293855577757677,-0.5365594905611568,CONTINUATION,-0.032587401624761037,0.26622912670147314,0.12709762342597242,True,True,3,55,2020-12-07,XLY
TSCO,TSCO-V61-004,2021-03-10,2021-03-10,HEALTHY_RUSH,-0.06640739908126037,0.4127827499583918,0.09276146692314088,0.03937236249438847,CONTINUATION,0.0053733880316131355,0.19690765091086648,0.19690765091086648,True,True,5,126,2021-09-08,XLY
TSCO,TSCO-V61-005,2021-09-08,2021-09-08,HEALTHY_RUSH,-0.05315682464734084,-0.022560058697403185,-0.5840545156054384,-0.056630609758352345,CONTINUATION,-0.03168974830989224,0.19949102728504942,0.13522332374482682,False,True,116,80,2022-03-09,XLY
TSCO,TSCO-V61-006,2021-11-05,2021-11-05,HEALTHY_RUSH,0.0257267506323684,0.28145414182930584,-0.6127720772599794,-0.045828519128198075,LARGE_PULLBACK,-0.1226902023979316,0.08676452463060746,-0.09318606004455288,False,True,74,38,2022-05-09,XLY
TSCO,TSCO-V61-007,2024-05-28,2024-05-28,HEALTHY_RUSH,0.010642921324031551,-0.0008716426562619395,-0.012185468867618204,-0.07025938179100814,LARGE_PULLBACK,-0.10611647532447566,0.08204908629824526,0.022809886025366932,True,True,49,96,2024-11-25,XLY
TSN,TSN-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.02960331007351069,0.025425946939122812,-0.3110744364842103,-0.4874011557430716,LARGE_PULLBACK,-0.10892698873945539,0.14203891537774904,0.10304451752342425,True,True,60,121,2016-09-12,XLP
TSN,TSN-V61-002,2016-08-04,2016-08-04,NORMAL_RUSH,-0.07759673631610187,-0.12798781138580284,-0.22899619266582655,-0.022508094400547518,STRUCTURAL_BREAK,-0.23193402329318635,0.04556463647732967,-0.10586019773908617,False,False,83,34,2017-02-03,XLP
TT,TT-V61-001,2017-05-15,2017-05-15,HEALTHY_RUSH,0.015664308490432433,0.07090148417390507,0.11265775335980016,-0.02084606066878234,UNRESOLVED,-0.04949085815775056,0.09066919869840784,-0.03082021952250602,True,True,71,113,2017-11-10,XLI
TT,TT-V61-002,2017-07-14,2017-07-14,HEALTHY_RUSH,0.013574372375241728,0.008334843424569027,-0.21065280220084978,0.005373719509130053,TEMPORARY_PULLBACK,-0.09759804714999287,0.03546822591438192,-0.008201579720713226,True,True,29,71,2018-01-12,XLI
TT,TT-V61-003,2019-05-01,2019-05-01,HEALTHY_RUSH,0.010662326486402973,0.25063621134485436,0.19069047156504298,-0.13111430708659527,TEMPORARY_PULLBACK,-0.0658667096665887,0.05687139966933019,0.05687139966933019,True,True,111,126,2019-10-29,XLI
TT,TT-V61-004,2019-07-01,2019-07-01,HEALTHY_RUSH,0.021044185957105555,0.045398499274489135,-0.5358864941099235,-0.46202565431289344,LARGE_PULLBACK,-0.1109406422072079,0.06643708305961415,0.04969122017406202,True,True,69,121,2019-12-30,XLI
TT,TT-V61-005,2020-09-01,2020-09-01,HEALTHY_RUSH,0.024827480672979352,0.3729005812389735,0.05740942777052904,-0.019528831766089216,CONTINUATION,-0.034003227668874314,0.3289997501703408,0.29131823767546017,True,True,6,123,2021-03-04,XLI
TT,TT-V61-006,2020-10-30,2020-10-30,HEALTHY_RUSH,0.0,0.09265262506742122,-0.01673466838116361,0.03559746671651015,CONTINUATION,0.03412398580213427,0.33257815271997493,0.32597579706935575,True,True,3,123,2021-05-04,XLI
TT,TT-V61-007,2021-03-04,2021-03-04,HEALTHY_RUSH,-0.02328356582907798,-0.04336236761838619,-0.37556611761622066,-0.032608549479838794,CONTINUATION,0.04517593850803858,0.3508504256483449,0.2940852905520872,True,True,13,105,2021-09-01,XLI
TT,TT-V61-008,2024-01-09,2024-01-09,HEALTHY_RUSH,0.00022856747538302358,0.07178961086195512,-0.2015347801549277,-0.006472554401030117,CONTINUATION,-0.0002454928109969501,0.4205978495384497,0.41722512907073295,True,True,5,111,2024-07-11,XLI
TT,TT-V61-009,2024-10-09,2024-10-09,HEALTHY_RUSH,-0.021366444979703303,0.02001460411199174,-0.12519555500123958,-0.028931703153662697,STRUCTURAL_BREAK,-0.20764427621857473,0.048584015512730616,-0.13072377191851492,False,False,123,34,2025-04-11,XLI
TT,TT-V61-010,2024-12-09,2024-12-09,HEALTHY_RUSH,-0.00010873373145026122,0.09402208681599145,0.09939895665626955,-0.08661009862621977,LARGE_PULLBACK,-0.21302812773470414,0.08921741694243335,0.06167383554019956,True,True,81,114,2025-06-12,XLI
TT,TT-V61-011,2025-07-14,2025-07-14,HEALTHY_RUSH,0.017745526805611922,0.30792695830320327,-0.3988926694191077,-0.05975376805915339,LARGE_PULLBACK,-0.1409448676155055,0.07593530825189054,-0.12031457227910691,False,False,123,10,2026-01-12,XLI
TTWO,TTWO-V61-001,2016-09-08,2016-09-08,NORMAL_RUSH,,0.08436254426250156,0.18583332819148454,-0.041974552869973175,CONTINUATION,-0.024491626383543963,0.3856285330514513,0.3632163046008292,True,True,23,111,2017-03-10,XLC
TTWO,TTWO-V61-002,2020-08-10,2020-08-10,HEALTHY_RUSH,0.01268199335589415,0.35546692714994055,0.08197233681872595,-0.029764659342783162,LARGE_PULLBACK,-0.12133003732455305,0.22096950466530574,0.14639731316607607,True,True,23,125,2021-02-09,XLC
TTWO,TTWO-V61-003,2020-12-30,2020-12-30,HEALTHY_RUSH,-0.051748597252915474,-0.007039073123482509,-0.4391882192988099,-0.031574085934076956,STRUCTURAL_BREAK,-0.21676767471634206,0.03387443660463263,-0.13268720179601678,False,False,45,26,2021-07-01,XLC
TTWO,TTWO-V61-004,2025-03-24,2025-03-24,HEALTHY_RUSH,-0.004792150359782976,0.020337333907190946,0.036208282243901296,0.52668842687284,TEMPORARY_PULLBACK,-0.0886609207420499,0.17858651061882713,0.1769004040698432,True,True,9,125,2025-09-23,XLC
TTWO,TTWO-V61-005,2025-06-24,2025-06-24,HEALTHY_RUSH,-0.034022885562187355,0.05023765037847627,-0.25645681931987735,-0.016987515538962494,LARGE_PULLBACK,-0.10565730373364468,0.07916068773751017,0.022752514418708847,True,True,32,82,2025-12-22,XLC
TTWO,TTWO-V61-006,2025-10-01,2025-10-01,HEALTHY_RUSH,-0.06099380115541897,0.02487492432667593,-0.24629991973568896,-0.014029028674620463,STRUCTURAL_BREAK,-0.2572826666774638,0.026977348334227935,-0.21742364967221717,False,False,122,13,2026-04-02,XLC
TXN,TXN-V61-001,2016-08-05,2016-08-05,NORMAL_RUSH,0.031173917215790325,0.0012192543015386859,-0.3448999681655421,-0.015354680168384927,CONTINUATION,-0.049607882278675186,0.138131102857888,0.10142628867689463,True,True,24,119,2017-02-06,XLK
TXN,TXN-V61-002,2017-03-20,2017-03-20,HEALTHY_RUSH,-0.04885973508714958,0.06420992690673633,-0.31005405063462443,0.00716450724661392,TEMPORARY_PULLBACK,-0.05767876962662821,0.0687908073960033,0.0687908073960033,True,True,73,126,2017-09-18,XLK
TXN,TXN-V61-003,2017-10-17,2017-10-17,HEALTHY_RUSH,-0.002867572754166492,0.21606853772728463,-0.2518289056510107,-0.031682578965598035,CONTINUATION,-0.008910289462645271,0.27991164166160365,0.08732807636186912,True,True,1,66,2018-04-19,XLK
TXN,TXN-V61-004,2020-12-08,2020-12-08,HEALTHY_RUSH,-0.009744470113226766,0.05323223964476731,0.08927292106791093,-0.024698457588318012,CONTINUATION,-0.03935706030807562,0.18864970593904906,0.14101229708160123,True,True,4,79,2021-06-10,XLK
TXN,TXN-V61-005,2021-04-12,2021-04-12,HEALTHY_RUSH,0.017578715388803845,-0.0017617244520360398,-0.37922148696662894,0.004199089172910259,TEMPORARY_PULLBACK,-0.07719845988904406,0.05431909328520956,0.025892187969833502,True,True,22,116,2021-10-08,XLK
TXT,TXT-V61-001,2016-12-14,2016-12-14,NORMAL_RUSH,0.007308773596117923,0.32958154256837846,0.2806033948792451,-0.04164776755470313,TEMPORARY_PULLBACK,-0.050039314318417016,0.044001567262403896,-0.014527682539446474,False,True,94,13,2017-06-16,XLI
TXT,TXT-V61-002,2017-10-10,2017-10-10,HEALTHY_RUSH,-0.0026586198273288453,0.2187810657199616,-0.08826710084633882,-0.02894394192763515,CONTINUATION,-0.03547794083067746,0.12577992022265527,0.08624339822593075,True,True,26,75,2018-04-12,XLI
TXT,TXT-V61-003,2018-05-11,2018-05-11,HEALTHY_RUSH,-0.007976261446544175,0.04281526317605011,-0.2075157500569349,-0.07751749840556454,STRUCTURAL_BREAK,-0.20443177712653238,0.09959062867414614,-0.13720917513794872,False,False,118,94,2018-11-08,XLI
TXT,TXT-V61-004,2018-09-11,2018-09-11,HEALTHY_RUSH,-0.01819064163382844,-0.03969698664984256,-0.38875481087141583,-0.008650052907672373,STRUCTURAL_BREAK,-0.3686243539041749,0.03330083520144389,-0.259394984605104,False,False,72,10,2019-03-14,XLI
TXT,TXT-V61-005,2021-04-09,2021-04-09,HEALTHY_RUSH,-0.005992196601703359,-0.008023057418132029,-0.15824170470610655,0.004199089172910259,CONTINUATION,-0.008050851350044352,0.2758064090563268,0.2562836625885654,True,True,2,86,2021-10-07,XLI
TXT,TXT-V61-006,2021-11-05,2021-11-05,HEALTHY_RUSH,-0.007014536048424169,0.05166234395753777,-0.3105942698092407,-0.045828519128198075,STRUCTURAL_BREAK,-0.16947979433982518,0.010729044416046829,-0.16947979433982518,False,False,126,43,2022-05-09,XLI
TXT,TXT-V61-007,2024-03-20,2024-03-20,HEALTHY_RUSH,-0.04716200033534079,0.14261019722440438,-0.049879823548902635,0.04071978372960601,LARGE_PULLBACK,-0.12117670038972483,0.02094972458850841,-0.06325734225803026,False,False,96,12,2024-09-19,XLI
TYL,TYL-V61-001,2020-01-07,2020-01-07,HEALTHY_RUSH,-0.015026349957297791,-0.0017495760575324537,-0.08118510716672428,-0.01778735849471349,LARGE_PULLBACK,-0.16227063637670525,0.22935077978237084,0.1406175379792236,True,True,51,101,2020-07-08,XLK
