ticker,episode_id,signal_date,sector_etf,fold_id,path_label,damage_triggered,damage_execution_date,scheduled_execution_date,outcome_end,uplift_vs_buy_hold_base,uplift_vs_buy_hold_stress,triggered_trough_improvement_base,triggered_trough_improvement_stress,research_use,direction_label,operational_action_ratio
TRGP,TRGP-V61-005,2023-08-01,XLE,F03,RESUMED_UPTREND,True,2023-10-04,2023-08-31,2024-01-31,-0.00309088905372,-0.00316536521477,0.00103445496964,0.000959978808594,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HAL,HAL-V61-010,2023-08-02,XLE,F03,TEMPORARY_PULLBACK,True,2023-10-05,2023-09-01,2024-02-01,0.00306924996364,0.00299587666219,0.00589856660106,0.0058251932996,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MAR,MAR-V61-003,2023-08-02,XLY,F03,RESUMED_UPTREND,True,2023-09-20,2023-09-01,2024-02-01,-0.0110748868047,-0.0111486393798,0.00346079215599,0.00338703958094,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MGM,MGM-V61-008,2023-08-02,XLY,F03,LARGE_PULLBACK,True,2023-08-16,2023-09-01,2024-02-01,-0.000828197347186,-0.00089512792054,0.00980923657224,0.00974230599888,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WMB,WMB-V61-004,2023-08-02,XLE,F03,RESUMED_UPTREND,True,2023-09-07,2023-09-01,2024-02-01,-0.00291127299206,-0.00298669609298,0.000670983506661,0.000595560405743,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BKNG,BKNG-V61-004,2023-08-03,XLY,F03,RESUMED_UPTREND,True,2023-10-19,2023-09-05,2024-02-02,-0.0128297155544,-0.0129046371191,0.00158446685768,0.00150954529302,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
IBM,IBM-V61-012,2023-08-04,XLK,F03,RESUMED_UPTREND,True,2023-10-16,2023-09-06,2024-02-05,-0.0162796036987,-0.0163528580895,0.000943585514843,0.000870331123965,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BRK-B,BRK-B-V61-007,2023-08-07,XLF,F03,TEMPORARY_PULLBACK,True,2023-10-19,2023-09-07,2024-02-06,-0.00743842180897,-0.00750881524149,0.00111555262322,0.0010451591907,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
APO,APO-V61-008,2023-08-08,XLF,F03,RESUMED_UPTREND,True,2023-10-20,2023-09-08,2024-02-07,-0.0142135437261,-0.0142896333654,0.00345275809437,0.00337666845504,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BG,BG-V61-006,2023-08-08,XLP,F03,TEMPORARY_PULLBACK,True,2023-10-02,2023-09-08,2024-02-07,0.00845550755734,0.00838419118098,0.00845550755734,0.00838419118098,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MCK,MCK-V61-006,2023-08-10,XLV,F03,RESUMED_UPTREND,True,2023-09-06,2023-09-12,2024-02-09,-0.0110351499044,-0.0111055892194,-8.54433151887e-05,-0.000155882630236,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
APA,APA-V61-009,2023-08-16,XLE,F03,LARGE_PULLBACK,True,2023-09-21,2023-09-18,2024-02-15,0.0108255025561,0.01075469596,0.0127077131634,0.0126369065673,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EQT,EQT-V61-006,2023-08-22,XLE,F03,LARGE_PULLBACK,True,2023-09-18,2023-09-22,2024-02-22,0.0043159318583,0.00424431895607,0.00955631543511,0.00948470253288,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FICO,FICO-V61-006,2023-08-29,XLK,F03,RESUMED_UPTREND,True,2023-10-26,2023-09-29,2024-02-29,-0.0247016051105,-0.0247718729657,0.000334419662127,0.000264151806959,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EMR,EMR-V61-009,2023-08-31,XLI,F03,TEMPORARY_PULLBACK,True,2023-10-20,2023-10-03,2024-03-04,-0.00915057288747,-0.00922146602728,0.00406142247033,0.00399052933052,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ERIE,ERIE-V61-010,2023-09-06,XLF,F03,RESUMED_UPTREND,True,2023-10-30,2023-10-06,2024-03-07,-0.0266381437086,-0.0267134619015,6.02697703225e-05,-1.50484225565e-05,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AJG,AJG-V61-014,2023-09-20,XLF,F03,RESUMED_UPTREND,True,2023-12-15,2023-10-20,2024-03-21,-0.00654007146578,-0.0066105611274,2.32608499435e-05,-4.72288116792e-05,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HAL,HAL-V61-011,2023-10-02,XLE,F03,TEMPORARY_PULLBACK,True,2023-10-05,2023-11-01,2024-04-03,-0.00408207826553,-0.00415379689353,0.00576554544246,0.00569382681446,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MCK,MCK-V61-007,2023-10-10,XLV,F03,RESUMED_UPTREND,True,2023-12-15,2023-11-09,2024-04-11,-0.009392017411,-0.00946462098992,-8.14147538573e-05,-0.000154018332778,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CASY,CASY-V61-005,2023-10-11,XLP,F03,RESUMED_UPTREND,True,2023-12-11,2023-11-10,2024-04-12,-0.00718059267174,-0.00725573412821,0.00184158554966,0.00176644409319,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EQT,EQT-V61-007,2023-10-20,XLE,F03,LARGE_PULLBACK,True,2023-11-08,2023-11-21,2024-04-23,0.00274268638077,0.0026706417512,0.00889872622326,0.00882668159369,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CAH,CAH-V61-006,2023-10-25,XLV,F03,RESUMED_UPTREND,True,2023-12-21,2023-11-27,2024-04-26,-0.00244399027983,-0.00252399402946,0.00460832739605,0.00452832364642,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ACGL,ACGL-V61-007,2023-10-31,XLF,F03,TEMPORARY_PULLBACK,True,2023-11-30,2023-12-01,2024-05-02,-0.00735683085441,-0.00742824871973,0.00518931291854,0.00511789505322,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PGR,PGR-V61-005,2023-11-13,XLF,F03,RESUMED_UPTREND,True,2023-12-15,2023-12-14,2024-05-15,-0.0182034070327,-0.0182736639317,-0.000604474611479,-0.000674731510478,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AJG,AJG-V61-015,2023-11-17,XLF,F03,RESUMED_UPTREND,True,2023-12-15,2023-12-20,2024-05-21,-0.00780987225623,-0.00787741539548,2.22885284282e-05,-4.5254610829e-05,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EME,EME-V61-008,2023-11-24,XLI,F03,RESUMED_UPTREND,True,2024-01-04,2023-12-27,2024-05-28,-0.0424750103296,-0.0425479941669,-3.60312973328e-05,-0.00010901513469,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WMB,WMB-V61-005,2023-11-30,XLE,F03,RESUMED_UPTREND,True,2024-02-15,2024-01-03,2024-06-03,-0.0117525467543,-0.0118207339615,-9.57192544988e-05,-0.000163906461669,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PHM,PHM-V61-008,2023-12-04,XLY,F03,RESUMED_UPTREND,True,2024-02-14,2024-01-05,2024-06-05,-0.00685682345023,-0.00694224888794,0.00691980301146,0.00683437757376,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
IT,IT-V61-005,2023-12-06,XLK,F03,TEMPORARY_PULLBACK,True,2024-02-14,2024-01-09,2024-06-07,0.00157764764747,0.00150144968407,0.00404936779452,0.00397316983113,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LII,LII-V61-004,2023-12-06,XLI,F03,RESUMED_UPTREND,True,2024-02-01,2024-01-09,2024-06-07,-0.00849434860953,-0.00857119233558,0.00114752068087,0.00107067695482,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BKNG,BKNG-V61-005,2023-12-13,XLY,F03,TEMPORARY_PULLBACK,True,2024-02-27,2024-01-17,2024-06-14,-0.00535664437135,-0.00543366138757,0.00150245863019,0.00142544161398,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LULU,LULU-V61-009,2023-12-13,XLY,F03,STRUCTURAL_BREAK,True,2024-02-01,2024-01-17,2024-06-14,0.0146885663141,0.0146209399523,0.0157549696639,0.0156873433021,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DHI,DHI-V61-009,2023-12-14,XLY,F03,RESUMED_UPTREND,True,2024-01-25,2024-01-18,2024-06-17,-0.00128526344445,-0.00135389631012,0.000231767511764,0.000163134646085,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RCL,RCL-V61-003,2023-12-14,XLY,F03,RESUMED_UPTREND,True,2024-02-07,2024-01-18,2024-06-17,-0.0116490328862,-0.0117238042844,0.00244602879698,0.00237125739882,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
NTAP,NTAP-V61-008,2023-12-29,XLK,F03,RESUMED_UPTREND,True,2024-02-20,2024-02-01,2024-07-02,-0.0258705383475,-0.0259435024281,0.000309233255006,0.000236269174364,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMGN,AMGN-V61-003,2024-01-04,XLV,F04,TEMPORARY_PULLBACK,True,2024-02-12,2024-02-06,2024-07-08,-0.00438519564781,-0.00445693015067,0.00407873224251,0.00400699773965,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
VTR,VTR-V61-008,2024-01-04,XLRE,F04,TEMPORARY_PULLBACK,True,2024-01-31,2024-02-06,2024-07-08,-0.00563948759751,-0.00571165570377,0.00529287732071,0.00522070921445,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PCG,PCG-V61-006,2024-01-08,XLU,F04,TEMPORARY_PULLBACK,True,2024-01-17,2024-02-08,2024-07-10,-0.00203980275684,-0.00211023211615,0.00245075527673,0.00238032591742,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
REGN,REGN-V61-005,2024-01-09,XLV,F04,RESUMED_UPTREND,True,2024-04-03,2024-02-09,2024-07-11,-0.00701806103871,-0.00709740721562,0.00389765504076,0.00381830886386,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BNY,BNY-V61-004,2024-01-11,XLF,F04,RESUMED_UPTREND,True,2024-03-15,2024-02-13,2024-07-15,-0.0118018948312,-0.0118791814944,-4.86162073579e-05,-0.000125902870617,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CASY,CASY-V61-006,2024-01-11,XLP,F04,RESUMED_UPTREND,True,2024-01-30,2024-02-13,2024-07-15,-0.0188427031384,-0.0189140409218,0.000157503515064,8.6165731621e-05,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GILD,GILD-V61-004,2024-01-12,XLV,F04,LARGE_PULLBACK,True,2024-01-23,2024-02-14,2024-07-16,0.00298727784743,0.0029190849807,0.00830194587556,0.00823375300884,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
VRTX,VRTX-V61-009,2024-01-16,XLV,F04,RESUMED_UPTREND,True,2024-03-06,2024-02-15,2024-07-17,-0.00854434738979,-0.00861535987355,0.0023770450581,0.00230603257434,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
INTC,INTC-V61-006,2024-01-17,XLK,F04,STRUCTURAL_BREAK,True,2024-01-29,2024-02-16,2024-07-18,0.00925985229702,0.0091886788319,0.0147474357862,0.0146762623211,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
UHS,UHS-V61-002,2024-01-19,XLV,F04,RESUMED_UPTREND,True,2024-04-17,2024-02-21,2024-07-22,-0.00651121899155,-0.00658834369616,0.00275242954358,0.00267530483897,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
VTRS,VTRS-V61-001,2024-01-22,XLV,F04,TEMPORARY_PULLBACK,True,2024-03-15,2024-02-22,2024-07-23,0.000321728088958,0.000245470472305,0.00668160450694,0.00660534689028,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MAR,MAR-V61-004,2024-01-23,XLY,F04,TEMPORARY_PULLBACK,True,2024-04-18,2024-02-23,2024-07-24,0.000976440315083,0.000900154073625,0.00238768211594,0.00231139587448,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TRV,TRV-V61-005,2024-01-26,XLF,F04,TEMPORARY_PULLBACK,True,2024-04-18,2024-02-28,2024-07-29,-0.00162083013161,-0.00169512043483,0.00125836595571,0.00118407565249,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HIG,HIG-V61-003,2024-01-29,XLF,F04,RESUMED_UPTREND,True,2024-04-18,2024-02-29,2024-07-30,-0.00919909706782,-0.00928290474098,0.00570735247195,0.00562354479879,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CL,CL-V61-004,2024-02-01,XLP,F04,RESUMED_UPTREND,True,2024-04-11,2024-03-05,2024-08-02,-0.00991886568407,-0.00999461464766,0.00196791695899,0.0018921679954,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GEN,GEN-V61-005,2024-02-01,XLK,F04,TEMPORARY_PULLBACK,True,2024-02-05,2024-03-05,2024-08-02,-0.00885315082622,-0.00891971645393,0.00293078560112,0.00286421997342,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PNR,PNR-V61-007,2024-02-02,XLI,F04,TEMPORARY_PULLBACK,True,2024-04-19,2024-03-06,2024-08-05,-0.00209348577926,-0.00217339078235,0.00416532464427,0.00408541964118,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
URI,URI-V61-008,2024-02-02,XLI,F04,RESUMED_UPTREND,True,2024-04-17,2024-03-06,2024-08-05,-0.00122675193224,-0.00130204925204,0.00279759095785,0.00272229363805,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WRB,WRB-V61-006,2024-02-05,XLF,F04,TEMPORARY_PULLBACK,True,2024-04-10,2024-03-07,2024-08-06,6.34455544475e-05,-1.36280760388e-05,0.00414942887429,0.0040723552438,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BRK-B,BRK-B-V61-008,2024-02-07,XLF,F04,RESUMED_UPTREND,True,2024-04-17,2024-03-11,2024-08-08,-0.00417422116817,-0.00424946258019,0.000445305608239,0.000370064196225,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
IT,IT-V61-006,2024-02-07,XLK,F04,TEMPORARY_PULLBACK,True,2024-02-14,2024-03-11,2024-08-08,-0.00340188816161,-0.00347673980936,0.00397782090599,0.00390296925824,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MDLZ,MDLZ-V61-008,2024-02-07,XLP,F04,TEMPORARY_PULLBACK,True,2024-02-14,2024-03-11,2024-08-08,0.000314398308299,0.00024229297278,0.00433779856351,0.00426569322799,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AKAM,AKAM-V61-006,2024-02-13,XLK,F04,STRUCTURAL_BREAK,True,2024-02-15,2024-03-15,2024-08-14,0.00571719039991,0.00564869780051,0.010307355564,0.0102388629646,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CB,CB-V61-007,2024-02-13,XLF,F04,TEMPORARY_PULLBACK,True,2024-04-10,2024-03-15,2024-08-14,-0.00513965389388,-0.00521538428651,0.00101977822999,0.000944047837358,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TJX,TJX-V61-006,2024-02-13,XLY,F04,RESUMED_UPTREND,True,2024-03-08,2024-03-15,2024-08-14,-0.00707709363533,-0.00715070544889,0.00154478665423,0.00147117484067,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
JBL,JBL-V61-009,2024-02-14,XLK,F04,TEMPORARY_PULLBACK,True,2024-03-18,2024-03-18,2024-08-15,0.00590786914825,0.00584199737577,0.00931132984772,0.00924545807524,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SYK,SYK-V61-007,2024-02-14,XLV,F04,TEMPORARY_PULLBACK,True,2024-04-18,2024-03-18,2024-08-15,8.73424312215e-05,1.50428068431e-05,0.00270808391697,0.00263578429259,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WTW,WTW-V61-008,2024-02-14,XLF,F04,TEMPORARY_PULLBACK,True,2024-04-05,2024-03-18,2024-08-15,-0.00277546992541,-0.00284820394386,0.00290054054713,0.00282780652868,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FAST,FAST-V61-012,2024-02-15,XLI,F04,TEMPORARY_PULLBACK,True,2024-04-12,2024-03-19,2024-08-16,0.00086135348605,0.000787005670202,0.00497855373817,0.00490420592232,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
KLAC,KLAC-V61-016,2024-02-15,XLK,F04,RESUMED_UPTREND,True,2024-04-18,2024-03-19,2024-08-16,-0.0128708653502,-0.0129462573924,0.00204224506482,0.00196685302261,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
STX,STX-V61-007,2024-02-15,XLK,F04,RESUMED_UPTREND,True,2024-02-22,2024-03-19,2024-08-16,-0.00967593304294,-0.00974935919355,0.00172885399745,0.00165542784684,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WDC,WDC-V61-004,2024-02-15,XLK,F04,RESUMED_UPTREND,True,2024-02-22,2024-03-19,2024-08-16,-0.00845561404858,-0.00852880634192,0.0010605410504,0.000987348757056,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
VMC,VMC-V61-007,2024-02-20,XLB,F04,TEMPORARY_PULLBACK,True,2024-04-17,2024-03-21,2024-08-20,0.00262774512254,0.00255001496493,0.00359515758105,0.00351742742344,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WM,WM-V61-010,2024-02-21,XLI,F04,TEMPORARY_PULLBACK,True,2024-04-17,2024-03-22,2024-08-21,-0.00105590970744,-0.0011318922317,0.00200697080249,0.00193098827823,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MPC,MPC-V61-010,2024-02-22,XLE,F04,TEMPORARY_PULLBACK,True,2024-05-01,2024-03-25,2024-08-22,0.00220526055345,0.00212429184821,0.00536768927041,0.00528672056517,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ROST,ROST-V61-006,2024-02-22,XLY,F04,TEMPORARY_PULLBACK,True,2024-04-03,2024-03-25,2024-08-22,-0.00322257041479,-0.00329611042532,0.00538599765662,0.00531245764609,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TPR,TPR-V61-009,2024-02-27,XLY,F04,TEMPORARY_PULLBACK,True,2024-04-05,2024-03-28,2024-08-27,0.0027227682008,0.00265405739658,0.00696450324535,0.00689579244113,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AXON,AXON-V61-010,2024-02-28,XLI,F04,TEMPORARY_PULLBACK,True,2024-04-19,2024-04-01,2024-08-28,-0.0103031481214,-0.0103757129599,0.00364000087698,0.00356743603846,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AME,AME-V61-009,2024-02-29,XLI,F04,TEMPORARY_PULLBACK,True,2024-05-03,2024-04-02,2024-08-29,-0.0017228115225,-0.00179105767393,0.00290943334072,0.00284118718929,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMP,AMP-V61-007,2024-03-04,XLF,F04,TEMPORARY_PULLBACK,True,2024-04-24,2024-04-04,2024-09-03,-0.00481857196989,-0.00489241891375,0.00134038228518,0.00126653534132,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HII,HII-V61-004,2024-03-04,XLI,F04,LARGE_PULLBACK,True,2024-04-10,2024-04-04,2024-09-03,-0.000919425240187,-0.00098852755861,0.00556791631122,0.0054988139928,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LDOS,LDOS-V61-006,2024-03-04,XLI,F04,RESUMED_UPTREND,True,2024-04-16,2024-04-04,2024-09-03,-0.0118404613473,-0.011913535637,0.000724535469269,0.000651461179557,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LRCX,LRCX-V61-009,2024-03-04,XLK,F04,RESUMED_UPTREND,True,2024-04-22,2024-04-04,2024-09-03,0.00553267793533,0.00546529161497,0.0064401280722,0.00637274175184,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
COHR,COHR-V61-007,2024-03-06,XLK,F04,LARGE_PULLBACK,True,2024-04-05,2024-04-08,2024-09-05,-0.0128064403339,-0.0128733864086,0.00650753011475,0.00644058404007,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DVA,DVA-V61-006,2024-03-06,XLV,F04,RESUMED_UPTREND,True,2024-04-18,2024-04-08,2024-09-05,-0.00808130311136,-0.00815381409938,0.000491967701379,0.000419456713356,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
STLD,STLD-V61-009,2024-03-06,XLB,F04,TEMPORARY_PULLBACK,True,2024-04-24,2024-04-08,2024-09-05,0.0112381441414,0.0111564789576,0.0112381441414,0.0111564789576,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WFC,WFC-V61-006,2024-03-06,XLF,F04,TEMPORARY_PULLBACK,True,2024-05-30,2024-04-08,2024-09-05,0.00126567047661,0.00118798074598,0.00582190196467,0.00574421223404,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BRO,BRO-V61-007,2024-03-07,XLF,F04,RESUMED_UPTREND,True,2024-04-12,2024-04-09,2024-09-06,-0.0130650079171,-0.0131365833452,0.000691380893844,0.000619805465737,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EMR,EMR-V61-010,2024-03-08,XLI,F04,RESUMED_UPTREND,True,2024-05-01,2024-04-10,2024-09-09,0.00309812064531,0.0030249045818,0.00373517945463,0.00366196339111,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LII,LII-V61-005,2024-03-08,XLI,F04,RESUMED_UPTREND,True,2024-04-17,2024-04-10,2024-09-09,-0.0100796373206,-0.0101534540023,0.000683101511651,0.000609284829994,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MAS,MAS-V61-008,2024-03-08,XLI,F04,TEMPORARY_PULLBACK,True,2024-04-12,2024-04-10,2024-09-09,-0.00340203439833,-0.00347307366977,0.0050329612523,0.00496192198086,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PRU,PRU-V61-005,2024-03-12,XLF,F04,RESUMED_UPTREND,True,2024-04-15,2024-04-12,2024-09-11,-0.00267444384968,-0.00274926264718,0.00207162922449,0.001996810427,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMD,AMD-V61-009,2024-03-13,XLK,F04,LARGE_PULLBACK,True,2024-04-05,2024-04-15,2024-09-12,0.00438365736903,0.00431893381602,0.0100564349398,0.00999171138677,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ULTA,ULTA-V61-005,2024-03-13,XLY,F04,STRUCTURAL_BREAK,True,2024-03-25,2024-04-15,2024-09-12,0.0130564398472,0.012987418111,0.0176872448364,0.0176182231003,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CMI,CMI-V61-010,2024-03-15,XLI,F04,TEMPORARY_PULLBACK,True,2024-05-01,2024-04-17,2024-09-16,-0.00403689897854,-0.00411409571268,0.00262273750076,0.00254554076662,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ECL,ECL-V61-003,2024-03-15,XLB,F04,RESUMED_UPTREND,True,2024-04-16,2024-04-17,2024-09-16,-0.00763812629369,-0.00771095388072,0.00024115099798,0.000168323410949,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DHI,DHI-V61-010,2024-03-18,XLY,F04,TEMPORARY_PULLBACK,True,2024-04-11,2024-04-18,2024-09-17,-0.0155379122244,-0.0156117835801,0.0044587376964,0.00438486634071,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AFL,AFL-V61-011,2024-03-20,XLF,F04,RESUMED_UPTREND,True,2024-04-12,2024-04-22,2024-09-19,-0.0174557912895,-0.0175259195689,-0.000176032540684,-0.000246160820029,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMAT,AMAT-V61-006,2024-03-20,XLK,F04,RESUMED_UPTREND,True,2024-04-23,2024-04-22,2024-09-19,-0.00182425908707,-0.0018938423916,0.00355031637187,0.00348073306734,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
NVR,NVR-V61-005,2024-03-20,XLY,F04,RESUMED_UPTREND,True,2024-04-30,2024-04-22,2024-09-19,-0.0137079697525,-0.0137785456795,0.000895317118963,0.000824741191963,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TXT,TXT-V61-007,2024-03-20,XLI,F04,RESUMED_UPTREND,True,2024-04-26,2024-04-22,2024-09-19,-0.00242022230325,-0.0024869477573,0.000475745603339,0.000409020149282,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MET,MET-V61-009,2024-03-21,XLF,F04,TEMPORARY_PULLBACK,True,2024-04-15,2024-04-23,2024-09-20,-0.00752371014557,-0.00759661174704,0.00179054141048,0.00171763980901,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ORLY,ORLY-V61-005,2024-03-22,XLY,F04,TEMPORARY_PULLBACK,True,2024-04-12,2024-04-24,2024-09-23,-0.00190382375367,-0.00197300827306,0.00508657463079,0.0050173901114,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AZO,AZO-V61-007,2024-03-27,XLY,F04,TEMPORARY_PULLBACK,True,2024-04-15,2024-04-29,2024-09-26,-0.00291346074775,-0.0029841096165,0.00413351046714,0.00406286159838,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
C,C-V61-006,2024-03-27,XLF,F04,TEMPORARY_PULLBACK,True,2024-06-05,2024-04-29,2024-09-26,-0.000896725227346,-0.000970604519417,0.00374472455539,0.00367084526332,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CPRT,CPRT-V61-009,2024-04-01,XLI,F04,TEMPORARY_PULLBACK,True,2024-04-18,2024-05-01,2024-09-30,0.00147125203304,0.00140126322783,0.00423516017592,0.0041651713707,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
