ticker,episode_id,signal_date,last_observed_session,sector_etf,damage_date,damage_wait_sessions,damage_triggered,damage_execution_date,damage_execution_price,scheduled_execution_date,scheduled_execution_price,uplift_vs_buy_hold_base,uplift_vs_scheduled_base,triggered_trough_improvement_base,outcome_end,uplift_vs_buy_hold_stress,uplift_vs_scheduled_stress,triggered_trough_improvement_stress,fold_id
AFL,AFL-V61-011,2024-03-20,2024-03-20,XLF,2024-04-11,15.0,True,2024-04-12,75.79638268372071,2024-04-22,79.84088294550241,-0.017455791289538336,-0.002490957865222576,-0.00017603254068432328,2024-09-19,-0.017525919568883275,-0.0024872158153499413,-0.00024616082002903994,F04
AFL,AFL-V61-012,2024-05-20,2024-05-20,XLF,,,False,,,2024-06-21,86.12208084743347,0.0,0.013156181281718027,,2024-11-18,0.0,0.01323340056883926,,F04
AIG,AIG-V61-001,2021-05-24,2021-05-24,XLF,2021-06-17,17.0,True,2021-06-18,42.70623446623326,2021-06-24,42.661597342040075,-0.007269797035922121,4.8426703395998416e-05,0.0028298864038804883,2021-11-19,-0.007339399268276203,4.835395421709521e-05,0.002760284171526406,F02
AIG,AIG-V61-002,2021-09-08,2021-09-08,XLF,2021-11-17,50.0,True,2021-11-18,51.15551048573099,2021-10-08,51.27222882079714,-0.0015863014749757376,-0.00011912092712229594,0.0047483375778851755,2022-03-09,-0.0016647319045501874,-0.0001189419773068856,0.004669907148310726,F02
AIG,AIG-V61-003,2022-02-25,2022-02-25,XLF,2022-05-20,59.0,True,2022-05-23,51.358163716239815,2022-03-29,58.640558043851684,0.0025050689124607173,-0.006374264934276397,0.006173270349867588,2022-08-26,0.002437537070428042,-0.0063646891732334065,0.006105738507834801,F03
AIG,AIG-V61-004,2023-01-17,2023-01-17,XLF,2023-02-01,11.0,True,2023-02-02,56.35657821907435,2023-02-16,56.910827444797924,0.0007958359395320302,-0.00046967229830285895,0.010537551599646089,2023-07-19,0.0007240932494657626,-0.00046896673150520485,0.01046580890957971,F03
AIG,AIG-V61-005,2023-12-15,2023-12-15,XLF,,,False,,,2024-01-19,64.25826794315284,0.0,0.005385039152834059,,2024-06-18,0.0,0.005462163831809086,,F03
AIG,AIG-V61-006,2025-03-28,2025-03-28,XLF,,,False,,,2025-04-30,79.03657267654229,0.0,-0.0014691968071520733,,2025-09-29,0.0,-0.0013962328043333194,,F04
AIZ,AIZ-V61-001,2019-11-08,2019-11-08,XLF,2019-12-23,30.0,True,2019-12-24,114.39147248081592,2019-12-11,115.8446503362344,0.013364714737103434,-0.0006286367463022025,0.01828810302250805,2020-05-12,0.013290375545727318,-0.0006276923746252328,0.018213763831131824,F02
AIZ,AIZ-V61-002,2020-02-11,2020-02-11,XLF,2020-03-16,23.0,True,2020-03-17,77.44362562953742,2020-03-13,91.65537163002556,-0.014171462403829382,-0.0057005409553995134,0.0021369578727029603,2020-08-11,-0.014218128073226421,-0.005691977298480921,0.0020902922033060323,F02
AIZ,AIZ-V61-003,2021-04-21,2021-04-21,XLF,,,False,,,2021-05-21,145.36207368805543,0.0,0.0019647550702521777,,2021-10-19,0.0,0.0020412527584152684,,F02
AIZ,AIZ-V61-004,2024-11-15,2024-11-15,XLF,2024-12-18,22.0,True,2024-12-19,203.9813129372154,2024-12-18,208.00873351641485,0.003441620826028724,-0.0009433653983473844,0.0064108516847565244,2025-05-21,0.0033698436230787943,-0.0009419482244891197,0.006339074481806595,F04
AJG,AJG-V61-001,2017-02-15,2017-02-15,XLF,2017-05-02,52.0,True,2017-05-03,47.83057689498815,2017-03-20,49.57144369885804,-0.004012152920420675,-0.001801109657700195,0.000124073188917051,2017-08-16,-0.004086493068170105,-0.0017984039346292668,4.973304116773214e-05,F01
AJG,AJG-V61-002,2017-06-21,2017-06-21,XLF,,,False,,,2017-07-24,51.43814411754945,0.0,0.005713850541334553,,2017-12-19,0.0,0.005789873851787641,,F01
AJG,AJG-V61-003,2017-09-20,2017-09-20,XLF,2017-12-14,60.0,True,2017-12-15,56.61865753776016,2017-10-20,55.686195162880615,-0.004377551407738212,0.000868897088344367,0.002800182986518629,2018-03-22,-0.004456808800655132,0.0008675917847564829,0.0027209255936017085,F01
AJG,AJG-V61-004,2018-02-21,2018-02-21,XLF,2018-05-14,57.0,True,2018-05-15,60.02804028628596,2018-03-23,61.22449097401885,-0.004143364904955593,-0.0009766155239041563,0.0014308127320223907,2018-08-21,-0.0042169731010877065,-0.0009751483999322907,0.0013572045358902773,F01
AJG,AJG-V61-005,2018-09-24,2018-09-24,XLF,,,False,,,2018-10-24,65.21735092051773,0.0,0.004646812418106494,,2019-03-27,0.0,0.004718858345715171,,F01
AJG,AJG-V61-006,2019-06-12,2019-06-12,XLF,,,False,,,2019-07-15,84.33463151817426,0.0,0.001715092301919352,,2019-12-10,0.0,0.0017936751209746138,,F02
AJG,AJG-V61-007,2019-12-11,2019-12-11,XLF,,,False,,,2020-01-14,88.15487301486071,0.0,0.0006089164758009691,,2020-06-12,0.0,0.0006844882857590662,,F02
AJG,AJG-V61-008,2020-12-09,2020-12-09,XLF,2021-01-14,24.0,True,2021-01-15,109.11583656238999,2021-01-12,111.48075721364016,-0.012777347383537307,-0.0010666672086672158,0.0010752001628806518,2021-06-11,-0.012851281237794554,-0.0010650648042473954,0.0010012663086235163,F02
AJG,AJG-V61-009,2021-04-22,2021-04-22,XLF,2021-06-16,38.0,True,2021-06-17,134.63819111997768,2021-05-24,137.82981129402182,-0.007869630330212374,-0.0012363426360084695,0.00230912091130131,2021-10-20,-0.007947980348631978,-0.001234485336104818,0.002230770892881817,F02
AJG,AJG-V61-010,2021-09-22,2021-09-22,XLF,,,False,,,2021-10-22,156.05428548173919,0.0,0.0004764886357504494,,2022-03-23,0.0,0.0005576812445833301,,F02
AJG,AJG-V61-011,2022-04-20,2022-04-20,XLF,2022-05-06,12.0,True,2022-05-09,156.1400226573181,2022-05-20,149.74954892679023,-0.004457616231187789,0.0018107680901588985,0.0035890280187319545,2022-10-19,-0.004524080343175307,0.001808047857674966,0.003522563906744325,F03
AJG,AJG-V61-012,2022-11-30,2022-11-30,XLF,2023-02-14,51.0,True,2023-02-15,181.24426058293466,2023-01-03,182.384519949705,-0.004927851758674384,-0.0002966323513260427,0.0024341466761997888,2023-06-02,-0.004998682586640157,-0.00029618673437359355,0.0023633158482340155,F03
AJG,AJG-V61-013,2023-05-16,2023-05-16,XLF,2023-05-31,10.0,True,2023-06-01,194.74574123263656,2023-06-16,209.91604704976734,-0.010312094054506504,-0.0036010964320467576,7.14865536181053e-05,2023-11-14,-0.010381540748260587,-0.003595686672760001,2.039859864022553e-06,F03
AJG,AJG-V61-014,2023-09-20,2023-09-20,XLF,2023-12-14,60.0,True,2023-12-15,215.3331813132389,2023-10-20,225.03948012140705,-0.006540071465780395,-0.0021150709297803605,2.3260849943529394e-05,2024-03-21,-0.006610561127402992,-0.0021118935573267716,-4.7228811679178584e-05,F03
AJG,AJG-V61-015,2023-11-17,2023-11-17,XLF,2023-12-14,18.0,True,2023-12-15,215.3331813132389,2023-12-20,217.96932194343012,-0.007809872256225425,-0.0005504218556633411,2.228852842822704e-05,2024-05-21,-0.00787741539548259,-0.0005495949825700119,-4.525461082904858e-05,F03
AJG,AJG-V61-016,2024-08-16,2024-08-16,XLF,2024-09-19,23.0,True,2024-09-20,274.87719792435246,2024-09-18,291.963028650435,-0.008574240746972883,-0.003049888477856477,0.0005501861320906798,2025-02-19,-0.008647951316146374,-0.003045306772581746,0.000476475562916967,F04
AJG,AJG-V61-017,2025-03-06,2025-03-06,XLF,2025-06-05,63.0,True,2025-06-06,324.80326688503607,2025-04-07,306.7408583426528,0.00415595945757441,0.002693774464540777,0.006468786536985904,2025-09-05,0.00408318999806534,0.0026897277327462277,0.006396017077476723,F04
AKAM,AKAM-V61-001,2018-02-20,2018-02-20,XLK,,,False,,,2018-03-22,72.76000214,0.0,-0.00010548150657352373,,2018-08-20,0.0,-2.3753178954866172e-05,,F01
AKAM,AKAM-V61-002,2018-05-21,2018-05-21,XLK,2018-06-27,26.0,True,2018-06-28,71.05000305,2018-06-21,82.37000275,0.0007019522026816549,-0.007391459479762497,0.006280034011887037,2018-11-16,0.0006322588951631625,-0.0073803556347753485,0.006210340704368322,F01
AKAM,AKAM-V61-003,2019-07-15,2019-07-15,XLK,,,False,,,2019-08-14,88.08000183,0.0,0.004032657472354151,,2020-01-13,0.0,0.0041117996796227185,,F02
AKAM,AKAM-V61-004,2020-02-06,2020-02-06,XLK,,,False,,,2020-03-10,84.79000092,0.0,0.012644241955997337,,2020-08-06,0.0,0.012709835047993945,,F02
AKAM,AKAM-V61-005,2020-07-07,2020-07-07,XLK,2020-08-11,25.0,True,2020-08-12,107.2399979,2020-08-06,110.5999985,0.0007474948875113574,-0.0015115158120008187,0.005387968456824543,2021-01-05,0.0006750223735801919,-0.0015092451322631373,0.005315495942893378,F02
AKAM,AKAM-V61-006,2024-02-13,2024-02-13,XLK,2024-02-14,1.0,True,2024-02-15,114.1999969,2024-03-15,108.2799988,0.005717190399913585,0.002363501781812327,0.010307355564011855,2024-08-14,0.005648697800512026,0.002359951203271926,0.010238862964610296,F04
ALB,ALB-V61-001,2016-03-14,2016-03-14,XLB,,,False,,,2016-04-14,56.86303155784361,0.0,0.010492230055506813,,2016-09-12,0.0,0.010573752860746799,,F01
ALB,ALB-V61-002,2016-10-11,2016-10-11,XLB,2016-11-09,21.0,True,2016-11-10,70.91323240773953,2016-11-10,70.91323240773953,-0.014797737798266652,0.0,0.002159145309056587,2017-04-12,-0.014871829180454155,0.0,0.002085053926869307,F01
ALB,ALB-V61-003,2016-12-09,2016-12-09,XLB,2017-02-14,44.0,True,2017-02-15,80.47549601041315,2017-01-12,82.43208747186132,-0.012260646357242111,-0.0012262144383703433,0.0028173474323820447,2017-06-13,-0.012336412141600084,-0.0012243723535856343,0.0027415816480240718,F01
ALB,ALB-V61-004,2020-11-16,2020-11-16,XLB,2021-02-04,54.0,True,2021-02-05,147.23240846101885,2020-12-17,128.70177461739323,-0.00024053449852035058,0.007672886661824085,0.012173841682901698,2021-05-19,-0.00033211755104534113,0.007661360041901544,0.012082258630376708,F02
ALB,ALB-V61-005,2021-05-19,2021-05-19,XLB,,,False,,,2021-06-21,150.70224645126441,0.0,0.036147473061758584,,2021-11-16,0.0,0.03622405376552962,,F02
ALB,ALB-V61-006,2022-09-09,2022-09-09,XLB,2022-10-12,23.0,True,2022-10-13,225.64133332031253,2022-10-11,260.4233253156617,0.0022997532836454004,-0.006092843054266162,0.0037938889202397963,2023-03-13,0.002240375034502251,-0.006083690060193825,0.003734510671096647,F03
ALB,ALB-V61-007,2022-11-08,2022-11-08,XLB,2022-11-28,13.0,True,2022-11-29,255.66348965349732,2022-12-09,244.13916099111506,0.0113538408551217,0.0019789869601514187,0.015552859278228581,2023-05-11,0.01128788714980411,0.001976014020301342,0.015486905572910992,F03
ALB,ALB-V61-008,2026-01-14,2026-01-14,XLB,2026-03-13,40.0,True,2026-03-16,162.54507796516054,2026-02-17,165.43681744476353,0.011751724369434835,-0.0008172186889152666,0.01212532266736055,2026-07-17,0.011682716894133138,-0.000815991019377571,0.012056315192058853,F04
ALGN,ALGN-V61-001,2016-05-12,2016-05-12,XLV,,,False,,,2016-06-14,78.0,0.0,0.00858227485511942,,2016-11-09,0.0,0.008659533174001366,,F01
ALGN,ALGN-V61-002,2016-12-15,2016-12-15,XLV,2017-01-19,22.0,True,2017-01-20,90.88999939,2017-01-19,91.51000214,-0.029393803983177147,-0.00030870288564210924,0.00038578889854823384,2017-06-19,-0.02946178792837917,-0.0003082391356887815,0.0003178049533463234,F01
ALGN,ALGN-V61-003,2017-03-21,2017-03-21,XLV,,,False,,,2017-04-21,119.0999985,0.0,0.03073052659500064,,2017-09-19,0.0,0.03081095609329454,,F01
ALGN,ALGN-V61-004,2018-06-11,2018-06-11,XLV,,,False,,,2018-07-12,350.3099976,0.0,-0.019102934219185408,,2018-12-10,0.0,-0.019027531711898527,,F01
ALGN,ALGN-V61-005,2020-12-22,2020-12-22,XLV,2021-01-27,23.0,True,2021-01-28,509.3599854,2021-01-26,541.2700195,-0.010137541113709014,-0.002968949053425929,0.0011671795499316184,2021-06-24,-0.010208735129605628,-0.0029644889396751584,0.0010959855340351154,F02
ALGN,ALGN-V61-006,2021-09-09,2021-09-09,XLV,2021-09-30,15.0,True,2021-10-01,672.0,2021-10-11,638.0,0.016581683389610857,0.0023367658248908407,0.017619663804144925,2022-03-10,0.01651230108228252,0.002333255410531976,0.0175502814968167,F02
ALL,ALL-V61-001,2017-02-21,2017-02-21,XLF,2017-04-21,42.0,True,2017-04-24,65.78074452058549,2017-03-23,66.30138173178737,-0.0077136212929178605,-0.00039814835069806875,0.0006284885485028369,2017-08-21,-0.007789191687620045,-0.0003975502309925272,0.0005529181538005412,F01
ALL,ALL-V61-002,2017-12-04,2017-12-04,XLF,2018-01-10,25.0,True,2018-01-11,83.01351926907967,2018-01-05,83.35930120787287,0.003248987545044435,-0.0002023367528802833,0.00511908811007622,2018-06-06,0.003176014160990559,-0.00020203279180930345,0.005046114726022455,F01
ALL,ALL-V61-003,2021-05-13,2021-05-13,XLF,2021-06-17,24.0,True,2021-06-18,111.05378453166985,2021-06-15,116.59671842903752,0.0037472630664634465,-0.0022823718917829305,0.0037472630664634465,2021-11-10,0.0036785683613124176,-0.002278943190893834,0.0036785683613124176,F02
ALL,ALL-V61-004,2024-02-01,2024-02-01,XLF,,,False,,,2024-03-05,149.59797976101777,0.0,0.006959998991395988,,2024-08-02,0.0,0.007035549940070274,,F04
ALL,ALL-V61-005,2024-04-03,2024-04-03,XLF,2024-05-22,35.0,True,2024-05-23,157.79369723780488,2024-05-03,160.62446064809123,-0.007920980314559012,-0.0008521512859900326,0.001961043426628062,2024-10-02,-0.007992338857285564,-0.0008508711388404144,0.0018896848839016211,F04
ALL,ALL-V61-006,2024-09-16,2024-09-16,XLF,2024-10-07,15.0,True,2024-10-08,176.11833015805317,2024-10-16,185.74378828170524,-0.006518405908647162,-0.002609437518098945,0.00018803804036027216,2025-03-19,-0.0065901313521552485,-0.0026055174817671833,0.00011631259685218609,F04
AMAT,AMAT-V61-001,2016-06-21,2016-06-21,XLK,,,False,,,2016-07-22,23.663512686839038,0.0,0.013230000771338624,,2016-12-19,0.0,0.01331305784769854,,F01
AMAT,AMAT-V61-002,2016-11-17,2016-11-17,XLK,,,False,,,2016-12-20,29.561814444565876,0.0,0.019843032300190577,,2017-05-22,0.0,0.01992321810455233,,F01
AMAT,AMAT-V61-003,2017-09-20,2017-09-20,XLK,2017-11-29,49.0,True,2017-11-30,48.92449447857578,2017-10-20,50.778219991308625,-0.005760545952875118,-0.0021525539019473516,0.008346914112218329,2018-03-22,-0.0058458909651164515,-0.0021493202205724593,0.008261569099977217,F01
AMAT,AMAT-V61-004,2020-12-15,2020-12-15,XLK,,,False,,,2021-01-19,100.39832163533228,0.0,0.018581920074316916,,2021-06-17,0.0,0.018671018067008216,,F02
AMAT,AMAT-V61-005,2021-09-16,2021-09-16,XLK,2021-09-29,9.0,True,2021-09-30,124.27014249109034,2021-10-18,125.21144025248648,-0.0011296709094807955,-0.0003395561604282449,0.0033167409833408934,2022-03-17,-0.0011970142374325698,-0.0003390460610385171,0.003249397655389119,F02
AMAT,AMAT-V61-006,2024-03-20,2024-03-20,XLK,2024-04-22,22.0,True,2024-04-23,186.75636838472872,2024-04-22,188.03248233531113,-0.001824259087074176,-0.00031650158998453026,0.0035503163718724196,2024-09-19,-0.0018938423916043945,-0.0003160261244010698,0.003480733067342201,F04
AMAT,AMAT-V61-007,2024-05-20,2024-05-20,XLK,2024-07-17,39.0,True,2024-07-18,218.46814287564922,2024-06-21,234.37013553807202,0.01155993212264017,-0.0036770112158488466,0.011982054044324286,2024-11-18,0.011484043842131753,-0.0036714874133211284,0.011906165763815868,F04
AMAT,AMAT-V61-008,2025-12-01,2025-12-01,XLK,,,False,,,2026-01-02,266.4161011557729,0.0,0.04619008554906712,,2026-06-03,0.0,0.046268715570825236,,F04
AMD,AMD-V61-001,2016-04-13,2016-04-13,XLK,,,False,,,2016-05-13,3.559999943,0.0,0.05259535906082213,,2016-10-11,0.0,0.05269071620378751,,F01
AMD,AMD-V61-002,2018-07-31,2018-07-31,XLK,2018-10-10,50.0,True,2018-10-11,24.73999977,2018-08-30,25.29000092,0.0007989359564191112,-0.0014980255064700465,0.02196642167346219,2019-01-31,0.0006977084610102491,-0.0014957750925892466,0.021865194178053216,F01
AMD,AMD-V61-003,2019-07-22,2019-07-22,XLK,2019-07-31,7.0,True,2019-08-01,30.5,2019-08-21,31.04999924,-0.03134817381926047,-0.0008358816845024375,0.0037507615597767163,2020-01-21,-0.03141780852569975,-0.0008346259784162147,0.003681126853336991,F02
AMD,AMD-V61-004,2019-11-25,2019-11-25,XLK,2020-02-27,63.0,True,2020-02-28,41.36000061,2019-12-27,46.84999847,-0.013121438589445367,-0.006888367349163094,0.003252024967639766,2020-05-28,-0.013199397875045316,-0.006878019276029601,0.003174065682039706,F02
AMD,AMD-V61-005,2020-04-29,2020-04-29,XLK,2020-06-26,41.0,True,2020-06-29,50.15000153,2020-06-01,53.31000137,-0.02684049646181208,-0.0029400483125794352,0.0001814903636316867,2020-10-27,-0.026910590575216276,-0.0029356316150643824,0.00011139625022760224,F02
AMD,AMD-V61-006,2020-07-29,2020-07-29,XLK,2020-09-18,36.0,True,2020-09-21,74.23000336,2020-08-28,84.30000305,-0.0088062419040984,-0.006607238253459657,-0.000382007243397986,2021-01-28,-0.00887940855569247,-0.00659731250746054,-0.00045517389499194483,F02
AMD,AMD-V61-007,2021-08-04,2021-08-04,XLK,2021-09-20,32.0,True,2021-09-21,102.1500015,2021-09-03,108.8499985,-0.008740938872035642,-0.002816345540124443,0.0006974742128391664,2022-02-02,-0.008805443800315782,-0.002812114675517341,0.0006329692845591373,F02
AMD,AMD-V61-008,2021-11-12,2021-11-12,XLK,2022-01-07,38.0,True,2022-01-10,129.0800018,2021-12-15,135.1100006,0.01171356551418723,-0.0020356189824286552,0.014867935058393233,2022-05-16,0.011648104697537853,-0.002032560966931829,0.014802474241743746,F02
AMD,AMD-V61-009,2024-03-13,2024-03-13,XLK,2024-04-04,15.0,True,2024-04-05,168.1000061,2024-04-15,164.4299927,0.004383657369028238,0.0009406305523755876,0.010056434939784475,2024-09-12,0.004318933816016446,0.0009392174869488068,0.009991711386772684,F04
AMD,AMD-V61-010,2025-11-04,2025-11-04,XLK,2025-11-20,12.0,True,2025-11-21,208.8099976,2025-12-05,217.1699982,-0.039984644354599475,-0.0016691582674688288,0.0035086553661394237,2026-05-07,-0.04004727482700843,-0.0016666507688196663,0.0034460248937304705,F04
AME,AME-V61-001,2017-05-26,2017-05-26,XLI,2017-06-29,23.0,True,2017-06-30,56.84382800981776,2017-06-28,56.94745505224851,-0.008298336223062863,-9.035249200306517e-05,0.00020523347999645836,2017-11-24,-0.008372791166588511,-9.021675966658371e-05,0.00013077853647081028,F01
AME,AME-V61-002,2017-09-26,2017-09-26,XLI,,,False,,,2017-10-26,65.0260320151197,0.0,0.004854823922557205,,2018-03-28,0.0,0.0049338479387681655,,F01
AME,AME-V61-003,2019-04-11,2019-04-11,XLI,,,False,,,2019-05-14,80.49470639137007,0.0,0.0023045042175100505,,2019-10-10,0.0,0.002379194628604253,,F02
AME,AME-V61-004,2019-07-12,2019-07-12,XLI,2019-08-02,15.0,True,2019-08-05,81.12315154821997,2019-08-13,81.06588803061507,-0.008912687511169581,3.290602766625739e-05,0.0010343669805580324,2020-01-10,-0.008982717723003297,3.2856594475161316e-05,0.0009643367687242055,F02
AME,AME-V61-005,2019-11-26,2019-11-26,XLI,2020-01-27,40.0,True,2020-01-28,93.96010499709374,2019-12-30,95.8657283621479,0.0030512764014613003,-0.0010023608402408568,0.019990091203168858,2020-05-29,0.002977030291254512,-0.0010008550402804683,0.01991584509296196,F02
AME,AME-V61-006,2020-10-15,2020-10-15,XLI,,,False,,,2020-11-16,114.51762396315881,0.0,0.006358984435393511,,2021-04-19,0.0,0.006440761341180101,,F02
AME,AME-V61-007,2020-12-15,2020-12-15,XLI,2021-01-22,25.0,True,2021-01-25,112.51717839743763,2021-01-19,115.98147514059946,-0.007633186130656888,-0.0015216137255944506,0.0022773966738135476,2021-06-17,-0.00770742841980554,-0.0015193278762319906,0.002203154384664785,F02
AME,AME-V61-008,2021-04-19,2021-04-19,XLI,,,False,,,2021-05-19,126.04073614215615,0.0,-0.0005633176136824458,,2021-10-15,0.0,-0.0004892939827018106,,F02
AME,AME-V61-009,2024-02-29,2024-02-29,XLI,2024-05-02,44.0,True,2024-05-03,161.3398335852182,2024-04-02,178.12429574106147,-0.001722811522497425,-0.004726077076844026,0.002909433340721135,2024-08-29,-0.0017910576739329498,-0.004718977311580774,0.002841187189285499,F04
AME,AME-V61-010,2026-01-05,2026-01-05,XLI,2026-03-06,42.0,True,2026-03-09,219.23273425880117,2026-02-05,225.89214888779722,-0.0029517131320251355,-0.0015782422949228714,0.002574258549416286,2026-07-08,-0.0030297655231537046,-0.0015758713751004017,0.002496206158287495,F04
AMGN,AMGN-V61-001,2019-12-02,2019-12-02,XLV,2020-01-24,36.0,True,2020-01-27,183.29284583130223,2020-01-03,194.3389319738632,-0.00015649902249514902,-0.0028824279192043445,0.008525536384473842,2020-06-03,-0.00022835100144991127,-0.002878097782120226,0.00845368440551919,F02
AMGN,AMGN-V61-002,2022-10-31,2022-10-31,XLV,2022-12-15,32.0,True,2022-12-16,237.27976856811867,2022-12-01,257.9225891144498,0.006186264777537143,-0.004285928999783306,0.006847531861019496,2023-05-03,0.006112256578644115,-0.004279490448456658,0.006773523662126468,F03
AMGN,AMGN-V61-003,2024-01-04,2024-01-04,XLV,2024-02-09,25.0,True,2024-02-12,268.68751164964857,2024-02-06,301.5170946539903,-0.004385195647812257,-0.005834488499663282,0.004078732242510763,2024-07-08,-0.004456930150668725,-0.00582572361959377,0.004006997739654072,F04
AMGN,AMGN-V61-004,2024-08-06,2024-08-06,XLV,2024-09-25,35.0,True,2024-09-26,297.0641405616743,2024-09-06,307.500427051421,0.001997102144281726,-0.0016841633214655927,0.008043393262784138,2025-02-06,0.0019250857070671756,-0.0016816332814234558,0.007971376825569698,F04
