event_id,cik,accession_number,form,filing_date,matched_items,blocker,evidence_route,same_cik_anchor_count,earliest_same_cik_anchor_date,latest_same_cik_anchor_date,filing_index_url,primary_document_url
SEC8K-0000055785-06-000072,0000055785,0000055785-06-000072,8-K,2006-03-16,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-27,2024-03-27,https://www.sec.gov/Archives/edgar/data/55785/000005578506000072/0000055785-06-000072-index.html,https://www.sec.gov/Archives/edgar/data/55785/000005578506000072/kc_8k-031606.htm
SEC8K-0000060086-06-000030,0000060086,0000060086-06-000030,8-K/A,2006-04-04,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/60086/000006008606000030/0000060086-06-000030-index.html,https://www.sec.gov/Archives/edgar/data/60086/000006008606000030/body_8ka.htm
SEC8K-0000097745-06-000100,0000097745,0000097745-06-000100,8-K,2006-04-28,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/97745/000009774506000100/0000097745-06-000100-index.html,https://www.sec.gov/Archives/edgar/data/97745/000009774506000100/thermo8-k042606.htm
SEC8K-0000026172-06-000013,0000026172,0000026172-06-000013,8-K,2006-05-12,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/26172/000002617206000013/0000026172-06-000013-index.html,https://www.sec.gov/Archives/edgar/data/26172/000002617206000013/cummins8k0512061.htm
SEC8K-0000950123-06-007243,0000310158,0000950123-06-007243,8-K,2006-06-01,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2024-02-01,2025-07-29,https://www.sec.gov/Archives/edgar/data/310158/000095012306007243/0000950123-06-007243-index.html,https://www.sec.gov/Archives/edgar/data/310158/000095012306007243/y21888e8vk.htm
SEC8K-0001193125-06-124913,0001037540,0001193125-06-124913,8-K,2006-06-06,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2026-05-29,2026-05-29,https://www.sec.gov/Archives/edgar/data/1037540/000119312506124913/0001193125-06-124913-index.html,https://www.sec.gov/Archives/edgar/data/1037540/000119312506124913/d8k.htm
SEC8K-0000950134-06-011455,0000882184,0000950134-06-011455,8-K,2006-06-12,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/882184/000095013406011455/0000950134-06-011455-index.html,https://www.sec.gov/Archives/edgar/data/882184/000095013406011455/d37013e8vk.htm
SEC8K-0000016918-06-000037,0000016918,0000016918-06-000037,8-K,2006-07-12,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-09-03,2024-09-03,https://www.sec.gov/Archives/edgar/data/16918/000001691806000037/0000016918-06-000037-index.html,https://www.sec.gov/Archives/edgar/data/16918/000001691806000037/form8k-071106.htm
SEC8K-0000891020-06-000178,0001048695,0000891020-06-000178,8-K,2006-07-20,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2023-04-19,2023-06-09,https://www.sec.gov/Archives/edgar/data/1048695/000089102006000178/0000891020-06-000178-index.html,https://www.sec.gov/Archives/edgar/data/1048695/000089102006000178/v22227e8vk.htm
SEC8K-0001193125-06-152349,0000943452,0001193125-06-152349,8-K,2006-07-25,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/943452/000119312506152349/0001193125-06-152349-index.html,https://www.sec.gov/Archives/edgar/data/943452/000119312506152349/d8k.htm
SEC8K-0001193125-06-153662,0001097864,0001193125-06-153662,8-K,2006-07-26,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,6,2020-04-09,2025-11-17,https://www.sec.gov/Archives/edgar/data/1097864/000119312506153662/0001193125-06-153662-index.html,https://www.sec.gov/Archives/edgar/data/1097864/000119312506153662/d8k.htm
SEC8K-0001193125-06-153798,0000898293,0001193125-06-153798,8-K,2006-07-26,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312506153798/0001193125-06-153798-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312506153798/d8k.htm
SEC8K-0000016918-06-000047,0000016918,0000016918-06-000047,8-K,2006-08-03,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-09-03,2024-09-03,https://www.sec.gov/Archives/edgar/data/16918/000001691806000047/0000016918-06-000047-index.html,https://www.sec.gov/Archives/edgar/data/16918/000001691806000047/form8k-080206.htm
SEC8K-0001104659-06-051302,0000320193,0001104659-06-051302,8-K,2006-08-04,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/320193/000110465906051302/0001104659-06-051302-index.html,https://www.sec.gov/Archives/edgar/data/320193/000110465906051302/a06-17414_18k.htm
SEC8K-0001193125-06-163019,0001053507,0001193125-06-163019,8-K,2006-08-07,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1053507/000119312506163019/0001193125-06-163019-index.html,https://www.sec.gov/Archives/edgar/data/1053507/000119312506163019/d8k.htm
SEC8K-0001193125-06-177709,0000012927,0001193125-06-177709,8-K,2006-08-22,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/12927/000119312506177709/0001193125-06-177709-index.html,https://www.sec.gov/Archives/edgar/data/12927/000119312506177709/d8k.htm
SEC8K-0000004904-06-000186,0000004904,0000004904-06-000186,8-K,2006-09-06,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2023-12-20,2024-01-11,https://www.sec.gov/Archives/edgar/data/4904/000000490406000186/0000004904-06-000186-index.html,https://www.sec.gov/Archives/edgar/data/4904/000000490406000186/aep8kdowsale.htm
SEC8K-0001035704-06-000670,0000866374,0001035704-06-000670,8-K,2006-09-18,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-07-25,2024-05-01,https://www.sec.gov/Archives/edgar/data/866374/000103570406000670/0001035704-06-000670-index.html,https://www.sec.gov/Archives/edgar/data/866374/000103570406000670/d39714e8vk.htm
SEC8K-0000055785-06-000196,0000055785,0000055785-06-000196,8-K,2006-09-20,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-27,2024-03-27,https://www.sec.gov/Archives/edgar/data/55785/000005578506000196/0000055785-06-000196-index.html,https://www.sec.gov/Archives/edgar/data/55785/000005578506000196/kc_8kitem2050906.htm
SEC8K-0000062709-06-000177,0000062709,0000062709-06-000177,8-K,2006-09-20,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/62709/000006270906000177/0000062709-06-000177-index.html,https://www.sec.gov/Archives/edgar/data/62709/000006270906000177/f8ksept14-2006restructuring.htm
SEC8K-0001193125-06-194878,0001137789,0001193125-06-194878,8-K,2006-09-21,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-06-02,2025-06-16,https://www.sec.gov/Archives/edgar/data/1137789/000119312506194878/0001193125-06-194878-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000119312506194878/d8k.htm
SEC8K-0001193125-06-199099,0000898293,0001193125-06-199099,8-K/A,2006-09-28,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312506199099/0001193125-06-199099-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312506199099/d8ka.htm
SEC8K-0000950117-06-004078,0000010795,0000950117-06-004078,8-K,2006-09-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/10795/000095011706004078/0000950117-06-004078-index.html,https://www.sec.gov/Archives/edgar/data/10795/000095011706004078/a42850.htm
SEC8K-0000950134-06-018591,0000319201,0000950134-06-018591,8-K,2006-10-03,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/319201/000095013406018591/0000950134-06-018591-index.html,https://www.sec.gov/Archives/edgar/data/319201/000095013406018591/f23957e8vk.htm
SEC8K-0000891618-06-000405,0000319201,0000891618-06-000405,8-K/A,2006-10-04,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/319201/000089161806000405/0000891618-06-000405-index.html,https://www.sec.gov/Archives/edgar/data/319201/000089161806000405/f23957a1e8vkza.htm
SEC8K-0001299933-06-006510,0000202058,0001299933-06-006510,8-K,2006-10-11,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/202058/000129993306006510/0001299933-06-006510-index.html,https://www.sec.gov/Archives/edgar/data/202058/000129993306006510/htm_15462.htm
SEC8K-0001299933-06-006761,0000077476,0001299933-06-006761,8-K,2006-10-20,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/77476/000129993306006761/0001299933-06-006761-index.html,https://www.sec.gov/Archives/edgar/data/77476/000129993306006761/htm_15691.htm
SEC8K-0000891020-06-000291,0001048695,0000891020-06-000291,8-K,2006-10-25,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2023-04-19,2023-06-09,https://www.sec.gov/Archives/edgar/data/1048695/000089102006000291/0000891020-06-000291-index.html,https://www.sec.gov/Archives/edgar/data/1048695/000089102006000291/v24410e8vk.htm
SEC8K-0001031296-06-000252,0001031296,0001031296-06-000252,8-K,2006-11-02,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000103129606000252/0001031296-06-000252-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129606000252/main8_k.htm
SEC8K-0001193125-06-223958,0001045810,0001193125-06-223958,8-K,2006-11-06,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1045810/000119312506223958/0001193125-06-223958-index.html,https://www.sec.gov/Archives/edgar/data/1045810/000119312506223958/d8k.htm
SEC8K-0001193125-06-235076,0000898293,0001193125-06-235076,8-K,2006-11-14,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312506235076/0001193125-06-235076-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312506235076/d8k.htm
SEC8K-0001193125-06-240200,0001014473,0001193125-06-240200,8-K,2006-11-21,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1014473/000119312506240200/0001193125-06-240200-index.html,https://www.sec.gov/Archives/edgar/data/1014473/000119312506240200/d8k.htm
SEC8K-0001104659-06-079501,0001099800,0001104659-06-079501,8-K,2006-12-05,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1099800/000110465906079501/0001104659-06-079501-index.html,https://www.sec.gov/Archives/edgar/data/1099800/000110465906079501/a06-25031_18k.htm
SEC8K-0000753308-06-000113,0000753308,0000753308-06-000113,8-K,2006-12-15,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/753308/000075330806000113/0000753308-06-000113-index.html,https://www.sec.gov/Archives/edgar/data/753308/000075330806000113/form8k121506.htm
SEC8K-0000897101-07-000052,0000040704,0000897101-07-000052,8-K,2007-01-05,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000089710107000052/0000897101-07-000052-index.html,https://www.sec.gov/Archives/edgar/data/40704/000089710107000052/genmills070068_8k.htm
SEC8K-0001104659-07-006509,0000875320,0001104659-07-006509,8-K,2007-02-01,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2019-09-17,2019-09-17,https://www.sec.gov/Archives/edgar/data/875320/000110465907006509/0001104659-07-006509-index.html,https://www.sec.gov/Archives/edgar/data/875320/000110465907006509/a07-3181_18k.htm
SEC8K-0000047217-07-000055,0000047217,0000047217-07-000055,8-K,2007-02-20,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2019-10-04,2025-11-25,https://www.sec.gov/Archives/edgar/data/47217/000004721707000055/0000047217-07-000055-index.html,https://www.sec.gov/Archives/edgar/data/47217/000004721707000055/form8-k_q107.htm
SEC8K-0000047111-07-000047,0000047111,0000047111-07-000047,8-K,2007-02-20,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-02-08,2024-02-08,https://www.sec.gov/Archives/edgar/data/47111/000004711107000047/0000047111-07-000047-index.html,https://www.sec.gov/Archives/edgar/data/47111/000004711107000047/f8k_02202007.htm
SEC8K-0001091667-07-000026,0001091667,0001091667-07-000026,8-K,2007-03-12,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,6,2019-10-07,2020-10-16,https://www.sec.gov/Archives/edgar/data/1091667/000109166707000026/0001091667-07-000026-index.html,https://www.sec.gov/Archives/edgar/data/1091667/000109166707000026/body.htm
SEC8K-0001193125-07-056512,0000882184,0001193125-07-056512,8-K,2007-03-16,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/882184/000119312507056512/0001193125-07-056512-index.html,https://www.sec.gov/Archives/edgar/data/882184/000119312507056512/d8k.htm
SEC8K-0001193125-07-067474,0000898293,0001193125-07-067474,8-K/A,2007-03-28,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312507067474/0001193125-07-067474-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312507067474/d8ka.htm
SEC8K-0001193125-07-067475,0000898293,0001193125-07-067475,8-K,2007-03-28,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312507067475/0001193125-07-067475-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312507067475/d8k.htm
SEC8K-0001193125-07-085777,0000063908,0001193125-07-085777,8-K,2007-04-20,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/63908/000119312507085777/0001193125-07-085777-index.html,https://www.sec.gov/Archives/edgar/data/63908/000119312507085777/d8k.htm
SEC8K-0001193125-07-101469,0001341439,0001193125-07-101469,8-K,2007-05-03,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1341439/000119312507101469/0001193125-07-101469-index.html,https://www.sec.gov/Archives/edgar/data/1341439/000119312507101469/d8k.htm
SEC8K-0001193125-07-103509,0000940944,0001193125-07-103509,8-K,2007-05-07,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/940944/000119312507103509/0001193125-07-103509-index.html,https://www.sec.gov/Archives/edgar/data/940944/000119312507103509/d8k.htm
SEC8K-0000950129-07-002289,0000096021,0000950129-07-002289,8-K,2007-05-07,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/96021/000095012907002289/0000950129-07-002289-index.html,https://www.sec.gov/Archives/edgar/data/96021/000095012907002289/h46325e8vk.htm
SEC8K-0001193125-07-106073,0001014473,0001193125-07-106073,8-K,2007-05-08,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1014473/000119312507106073/0001193125-07-106073-index.html,https://www.sec.gov/Archives/edgar/data/1014473/000119312507106073/d8k.htm
SEC8K-0000097745-07-000078,0000097745,0000097745-07-000078,8-K,2007-06-01,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/97745/000009774507000078/0000097745-07-000078-index.html,https://www.sec.gov/Archives/edgar/data/97745/000009774507000078/form8k_060107.htm
SEC8K-0001193125-07-131054,0000715957,0001193125-07-131054,8-K,2007-06-07,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2020-07-06,2020-07-06,https://www.sec.gov/Archives/edgar/data/715957/000119312507131054/0001193125-07-131054-index.html,https://www.sec.gov/Archives/edgar/data/715957/000119312507131054/d8k.htm
SEC8K-0001104659-07-047272,0000833444,0001104659-07-047272,8-K,2007-06-13,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/833444/000110465907047272/0001104659-07-047272-index.html,https://www.sec.gov/Archives/edgar/data/833444/000110465907047272/a07-14043_38k.htm
SEC8K-0001047469-07-004966,0001385157,0001047469-07-004966,8-K,2007-06-13,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2019-07-24,2023-03-16,https://www.sec.gov/Archives/edgar/data/1385157/000104746907004966/0001047469-07-004966-index.html,https://www.sec.gov/Archives/edgar/data/1385157/000104746907004966/a2178428z8-k.htm
SEC8K-0000950129-07-003123,0001163165,0000950129-07-003123,8-K,2007-06-27,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1163165/000095012907003123/0000950129-07-003123-index.html,https://www.sec.gov/Archives/edgar/data/1163165/000095012907003123/h47735e8vk.htm
SEC8K-0001193125-07-144284,0000898293,0001193125-07-144284,8-K/A,2007-06-27,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312507144284/0001193125-07-144284-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312507144284/d8ka.htm
SEC8K-0000950137-07-009733,0000068505,0000950137-07-009733,8-K,2007-07-05,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/68505/000095013707009733/0000950137-07-009733-index.html,https://www.sec.gov/Archives/edgar/data/68505/000095013707009733/c16549e8vk.htm
SEC8K-0001193125-07-150688,0001164727,0001193125-07-150688,8-K,2007-07-06,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1164727/000119312507150688/0001193125-07-150688-index.html,https://www.sec.gov/Archives/edgar/data/1164727/000119312507150688/d8k.htm
SEC8K-0000715957-07-000031,0000715957,0000715957-07-000031,8-K,2007-07-09,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2020-07-06,2020-07-06,https://www.sec.gov/Archives/edgar/data/715957/000071595707000031/0000715957-07-000031-index.html,https://www.sec.gov/Archives/edgar/data/715957/000071595707000031/dri_dresdenimpairment.htm
SEC8K-0001193125-07-183978,0000318154,0001193125-07-183978,8-K,2007-08-15,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/318154/000119312507183978/0001193125-07-183978-index.html,https://www.sec.gov/Archives/edgar/data/318154/000119312507183978/d8k.htm
SEC8K-0000897101-07-001826,0000040704,0000897101-07-001826,8-K,2007-08-28,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000089710107001826/0000897101-07-001826-index.html,https://www.sec.gov/Archives/edgar/data/40704/000089710107001826/genmills073516_8k.htm
SEC8K-0000950134-07-019776,0001069202,0000950134-07-019776,8-K,2007-09-10,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1069202/000095013407019776/0000950134-07-019776-index.html,https://www.sec.gov/Archives/edgar/data/1069202/000095013407019776/d49805e8vk.htm
