ticker,episode_id,signal_date,target_label,RESIDUAL_RETURN_20D,RESIDUAL_VOLATILITY_RATIO_20_63
ATO,ATO-V61-004,2017-12-06,REENTRY_WORTHWHILE,0.027107800375748118,1.1228073977212627
ATO,ATO-V61-006,2020-02-20,REENTRY_WORTHWHILE,-0.004983350069156594,1.2103959173891008
ATO,ATO-V61-007,2024-09-16,HOLD_WINNER,0.02428465248367455,0.8871613181592961
ATO,ATO-V61-008,2025-04-22,REENTRY_WORTHWHILE,0.044025390816738605,0.690346833989609
ATO,ATO-V61-009,2025-08-21,HOLD_WINNER,0.031106773166123633,1.6072252218368288
ATO,ATO-V61-010,2025-10-21,REENTRY_WORTHWHILE,0.011127723542217506,0.9210425483179459
AVB,AVB-V61-001,2016-04-13,REENTRY_WORTHWHILE,-0.025296619656504517,0.8938380313478815
AVB,AVB-V61-002,2017-05-26,REENTRY_WORTHWHILE,-0.0198863933191799,0.7171508905388086
AVB,AVB-V61-003,2019-02-27,HOLD_WINNER,-0.006101985934981789,0.8776828763735376
AVB,AVB-V61-004,2019-09-26,REENTRY_WORTHWHILE,0.009124616725006071,0.7886629011052037
AVB,AVB-V61-005,2020-02-20,REENTRY_WORTHWHILE,-0.003974153825555383,0.8493405416400602
AVB,AVB-V61-006,2021-06-07,HOLD_WINNER,0.019616581798247094,0.4759355226780573
AVB,AVB-V61-007,2024-09-03,REENTRY_WORTHWHILE,0.02864471908890237,0.5350819338127536
AVY,AVY-V61-001,2016-05-12,REENTRY_WORTHWHILE,0.03229200603352078,0.8819622942217831
AVY,AVY-V61-002,2017-09-28,HOLD_WINNER,0.017229713127465112,1.1301513128139924
AVY,AVY-V61-003,2021-03-08,HOLD_WINNER,-0.00871121367668154,1.0305626798842245
AVY,AVY-V61-004,2021-09-03,REENTRY_WORTHWHILE,0.029453823090793016,1.0935651752508841
AWK,AWK-V61-001,2016-03-14,HOLD_WINNER,-0.02541637994560304,1.649782038596056
AWK,AWK-V61-002,2017-11-14,REENTRY_WORTHWHILE,0.004302172074548654,1.4282549101180806
AWK,AWK-V61-003,2019-03-22,HOLD_WINNER,0.008266206915319855,0.47224894242244164
AWK,AWK-V61-004,2019-05-22,HOLD_WINNER,0.023524897527563805,0.8744697745312051
AWK,AWK-V61-005,2019-08-21,REENTRY_WORTHWHILE,0.02897474703200943,1.5556690080648015
AWK,AWK-V61-006,2020-02-19,REENTRY_WORTHWHILE,0.001664604988027816,0.8259402456439007
AWK,AWK-V61-007,2021-02-10,REENTRY_WORTHWHILE,0.014488511975592337,0.9301631602541214
AWK,AWK-V61-008,2021-08-26,REENTRY_WORTHWHILE,0.020579025991248584,1.034916884276936
AXON,AXON-V61-001,2016-07-22,REENTRY_WORTHWHILE,0.08148187192766508,0.8511620380551536
AXON,AXON-V61-002,2018-03-21,HOLD_WINNER,0.2316897991236443,3.675464682389808
AXON,AXON-V61-003,2019-06-14,REENTRY_WORTHWHILE,-0.01876211103179378,0.6741970529751813
AXON,AXON-V61-005,2020-06-10,REENTRY_WORTHWHILE,0.01779479720163797,1.3201968897719722
AXON,AXON-V61-007,2021-08-12,REENTRY_WORTHWHILE,0.07826497880917278,0.6562516552536664
AXON,AXON-V61-008,2023-03-15,REENTRY_WORTHWHILE,0.04274115443806203,1.467585851659455
AXON,AXON-V61-009,2023-12-27,REENTRY_WORTHWHILE,-0.0006855289252340681,0.5782538345989298
AXON,AXON-V61-010,2024-02-28,REENTRY_WORTHWHILE,0.08771116251723533,2.210128591610714
AXON,AXON-V61-011,2024-09-06,HOLD_WINNER,-0.06433034778332286,0.3354652948723968
AXON,AXON-V61-012,2025-05-28,REENTRY_WORTHWHILE,0.09412087904534622,0.8022635058173782
AXP,AXP-V61-001,2016-12-14,HOLD_WINNER,-0.027887569026619582,0.513237866426685
AXP,AXP-V61-002,2017-07-05,HOLD_WINNER,0.02800265625145412,0.7137838049900327
AXP,AXP-V61-003,2017-10-03,HOLD_WINNER,0.0024382602802072917,0.9255575703355465
AXP,AXP-V61-004,2018-09-17,REENTRY_WORTHWHILE,0.034843685190216814,0.7627276402900982
AXP,AXP-V61-005,2019-05-16,REENTRY_WORTHWHILE,0.06831749468708909,1.5004787608519161
AXP,AXP-V61-006,2019-07-17,REENTRY_WORTHWHILE,-0.011386520921589835,0.8356968980189493
AXP,AXP-V61-007,2020-02-19,REENTRY_WORTHWHILE,0.03914701821641866,1.6268650113409202
AXP,AXP-V61-008,2021-03-19,HOLD_WINNER,0.011464690928562078,0.9793929427842628
AXP,AXP-V61-009,2021-10-18,REENTRY_WORTHWHILE,0.011173615812126402,1.3135862292584917
AXP,AXP-V61-010,2024-02-20,HOLD_WINNER,0.07958963551975873,1.7413447377672162
AXP,AXP-V61-011,2024-07-22,REENTRY_WORTHWHILE,-0.009628072172069754,0.7349135619106035
AXP,AXP-V61-012,2025-09-25,REENTRY_WORTHWHILE,0.03296005903153953,1.2946457124956405
AXP,AXP-V61-013,2025-12-24,REENTRY_WORTHWHILE,-0.043581050494549675,0.6238774453114131
AZO,AZO-V61-001,2019-04-04,REENTRY_WORTHWHILE,0.03802266564593141,0.5574493692500759
AZO,AZO-V61-002,2019-07-05,REENTRY_WORTHWHILE,-0.016055223099376827,0.6972583990694677
AZO,AZO-V61-003,2021-04-14,REENTRY_WORTHWHILE,0.05988800832863335,0.8623114742387304
AZO,AZO-V61-004,2021-07-28,REENTRY_WORTHWHILE,0.022287608853681636,0.8413399401653048
