signal_date,ticker,state,horizon_months,outcome_end,forward_return,forward_trough_return,fold_id,group
2020-08-31,AMT,BREAKING_RUSH,1,2020-09-30,-0.025075624062,-0.0539435946263,F01,TREATMENT
2021-06-30,AMT,HEALTHY_RUSH,1,2021-07-31,0.046864174748,0.000703183252672,F01,CONTROL
2020-08-31,PG,EXTENDING_RUSH,3,2020-11-30,0.00947774450959,-0.0172777390598,F01,CONTROL
2021-01-31,PG,BREAKING_RUSH,3,2021-04-30,0.0472941235673,-0.0472662370591,F01,TREATMENT
2020-08-31,TMUS,HEALTHY_RUSH,3,2020-11-30,0.139355560898,-0.0658209766161,F01,CONTROL
2021-02-28,TMUS,BREAKING_RUSH,3,2021-05-31,0.17904486766,-0.0113361693409,F01,TREATMENT
2020-08-31,AMT,BREAKING_RUSH,6,2021-02-28,-0.123444387575,-0.128473543401,F01,TREATMENT
2020-08-31,CRM,EXTENDING_RUSH,6,2021-02-28,-0.205941683525,-0.218265108828,F01,CONTROL
2020-08-31,PG,EXTENDING_RUSH,6,2021-02-28,-0.0966159677135,-0.0966159677135,F01,CONTROL
2020-08-31,TMUS,HEALTHY_RUSH,6,2021-02-28,0.0281967314231,-0.0658209766161,F01,CONTROL
2020-08-31,CRM,EXTENDING_RUSH,3,2020-11-30,-0.0984779197737,-0.148102002792,F01,CONTROL
2020-08-31,AMT,BREAKING_RUSH,3,2020-11-30,-0.0675442593034,-0.080208017751,F01,TREATMENT
2020-08-31,PG,EXTENDING_RUSH,1,2020-09-30,0.00477101349578,-0.0172777390598,F01,CONTROL
2021-01-31,PG,BREAKING_RUSH,1,2021-02-28,-0.03650281873,-0.03650281873,F01,TREATMENT
2020-08-31,CRM,EXTENDING_RUSH,1,2020-09-30,-0.0782321583819,-0.134458074465,F01,CONTROL
2020-11-30,CRM,BREAKING_RUSH,1,2020-12-31,-0.0946705416031,-0.104353266447,F01,TREATMENT
2020-08-31,TMUS,HEALTHY_RUSH,1,2020-09-30,-0.01988340006,-0.0658209766161,F01,CONTROL
2020-11-30,TMUS,HEALTHY_RUSH,1,2020-12-31,0.0143672734704,-0.0269295450766,F01,CONTROL
2021-02-28,TMUS,BREAKING_RUSH,1,2021-03-31,0.0443444410226,-0.0113361693409,F01,TREATMENT
2021-05-31,TMUS,HEALTHY_RUSH,1,2021-06-30,0.0238954488676,-0.00332298911922,F01,CONTROL
2020-09-30,NKE,EXTENDING_RUSH,1,2020-10-31,-0.0434922254654,-0.0434922254654,F01,CONTROL
2021-03-31,NKE,BREAKING_RUSH,1,2021-04-30,-0.002031567057,-0.0434943721977,F01,TREATMENT
2021-06-30,NKE,EXTENDING_RUSH,1,2021-07-31,0.084276940698,0.0218781791722,F01,CONTROL
2020-09-30,ORCL,HEALTHY_RUSH,3,2020-12-31,0.0879724453866,-0.0650736384971,F01,CONTROL
2021-02-28,ORCL,EXTENDING_RUSH,3,2021-05-31,0.225866974561,0.0170513705211,F01,CONTROL
2020-09-30,SHW,EXTENDING_RUSH,3,2020-12-31,0.0567301486644,-0.0378334217734,F01,CONTROL
2021-02-28,SHW,BREAKING_RUSH,3,2021-05-31,0.252692087851,-0.0305434561353,F01,TREATMENT
2020-09-30,UNP,EXTENDING_RUSH,3,2020-12-31,0.0626259208486,-0.119368330235,F01,CONTROL
2020-09-30,MCD,EXTENDING_RUSH,1,2020-10-31,-0.029568386152,-0.029568386152,F01,CONTROL
2020-09-30,ABBV,BREAKING_RUSH,1,2020-10-31,-0.0151967869808,-0.0685452343949,F01,TREATMENT
2020-11-30,ABBV,EXTENDING_RUSH,1,2020-12-31,0.0245743322936,-0.0170205385677,F01,CONTROL
2020-09-30,APD,EXTENDING_RUSH,1,2020-10-31,-0.0725846195978,-0.0835295063831,F01,CONTROL
2020-09-30,AVGO,EXTENDING_RUSH,1,2020-10-31,-0.0403216059014,-0.0469640950125,F01,CONTROL
2021-02-28,AVGO,HEALTHY_RUSH,1,2021-03-31,-0.00550274930732,-0.103475433931,F01,CONTROL
2020-09-30,ABBV,BREAKING_RUSH,6,2021-03-31,0.26700220571,-0.0685452343949,F01,TREATMENT
2020-09-30,APD,EXTENDING_RUSH,6,2021-03-31,-0.0457053020004,-0.145882376741,F01,CONTROL
2020-09-30,AVGO,EXTENDING_RUSH,6,2021-03-31,0.293549598472,-0.0469640950125,F01,CONTROL
2020-09-30,COST,EXTENDING_RUSH,6,2021-03-31,0.0228831054943,-0.0962714799178,F01,CONTROL
2020-09-30,MCD,EXTENDING_RUSH,6,2021-03-31,0.0335755976511,-0.0554224107087,F01,CONTROL
2020-09-30,NKE,EXTENDING_RUSH,6,2021-03-31,0.0628331211585,-0.0434922254654,F01,CONTROL
2020-09-30,ORCL,HEALTHY_RUSH,6,2021-03-31,0.184652154433,-0.0650736384971,F01,CONTROL
2020-09-30,SHW,EXTENDING_RUSH,6,2021-03-31,0.0637949937287,-0.0492856774693,F01,CONTROL
2020-09-30,UNP,EXTENDING_RUSH,6,2021-03-31,0.130027223018,-0.119368330235,F01,CONTROL
2020-09-30,NKE,EXTENDING_RUSH,3,2020-12-31,0.129159136093,-0.0434922254654,F01,CONTROL
2021-03-31,NKE,BREAKING_RUSH,3,2021-06-30,0.164886584689,-0.0434943721977,F01,TREATMENT
2020-09-30,MCD,EXTENDING_RUSH,3,2020-12-31,-0.01655915352,-0.0478159937519,F01,CONTROL
2020-09-30,COST,EXTENDING_RUSH,1,2020-10-31,0.00931633508074,2.82906208664e-05,F01,CONTROL
2021-02-28,COST,BREAKING_RUSH,1,2021-03-31,0.0648943817853,-0.0591540533562,F01,TREATMENT
2021-06-30,COST,HEALTHY_RUSH,1,2021-07-31,0.088092432491,-0.00288112836799,F01,CONTROL
2020-09-30,AVGO,EXTENDING_RUSH,3,2020-12-31,0.212068830211,-0.0469640950125,F01,CONTROL
2021-02-28,AVGO,HEALTHY_RUSH,3,2021-05-31,0.0130934288006,-0.103475433931,F01,CONTROL
2020-09-30,APD,EXTENDING_RUSH,3,2020-12-31,-0.0781668126002,-0.114114177736,F01,CONTROL
2020-09-30,ABBV,BREAKING_RUSH,3,2020-12-31,0.239972186548,-0.0685452343949,F01,TREATMENT
2020-09-30,COST,EXTENDING_RUSH,3,2020-12-31,0.0912457683654,2.82906208664e-05,F01,CONTROL
2021-02-28,COST,BREAKING_RUSH,3,2021-05-31,0.145257612351,-0.0591540533562,F01,TREATMENT
2020-09-30,UNP,EXTENDING_RUSH,1,2020-10-31,-0.0999645174882,-0.119368330235,F01,CONTROL
2020-09-30,SHW,EXTENDING_RUSH,1,2020-10-31,-0.0125730167091,-0.0378334217734,F01,CONTROL
2020-11-30,SHW,EXTENDING_RUSH,1,2020-12-31,-0.0170137131193,-0.055802913464,F01,CONTROL
2021-02-28,SHW,BREAKING_RUSH,1,2021-03-31,0.0847664682863,-0.0305434561353,F01,TREATMENT
2021-04-30,SHW,EXTENDING_RUSH,1,2021-05-31,0.0373005778483,0.0147516774428,F01,CONTROL
2020-09-30,ORCL,HEALTHY_RUSH,1,2020-10-31,-0.0563280407631,-0.0650736384971,F01,CONTROL
2020-12-31,ORCL,HEALTHY_RUSH,1,2021-01-31,-0.0622780651853,-0.0633641419585,F01,CONTROL
2021-02-28,ORCL,EXTENDING_RUSH,1,2021-03-31,0.0877381904542,0.0170513705211,F01,CONTROL
2020-10-31,GOOGL,EXTENDING_RUSH,1,2020-11-30,0.0855696030983,0.00507999000901,F01,CONTROL
2021-01-31,GOOGL,HEALTHY_RUSH,1,2021-02-28,0.106465290261,0.0359590636071,F01,CONTROL
2021-04-30,GOOGL,EXTENDING_RUSH,1,2021-05-31,0.00142337259955,-0.0651158027951,F01,CONTROL
2020-10-31,FCX,HEALTHY_RUSH,1,2020-11-30,0.348904433757,0.0380620716385,F01,CONTROL
2021-02-28,FCX,EXHAUSTED_RUSH,1,2021-03-31,-0.0289000844109,-0.0825716094512,F01,TREATMENT
2021-05-31,FCX,EXHAUSTED_RUSH,1,2021-06-30,-0.131320115743,-0.181647965822,F01,TREATMENT
2020-10-31,CAT,EXTENDING_RUSH,1,2020-11-30,0.105316968027,-0.0115886559849,F01,CONTROL
2021-01-31,CAT,HEALTHY_RUSH,1,2021-02-28,0.180704801122,0.0102823021175,F01,CONTROL
2021-03-31,CAT,EXTENDING_RUSH,1,2021-04-30,-0.0117688128877,-0.0182857560661,F01,CONTROL
2021-05-31,CAT,EXHAUSTED_RUSH,1,2021-06-30,-0.0972704841681,-0.133648451818,F01,TREATMENT
2020-10-31,AMZN,BREAKING_RUSH,1,2020-11-30,0.0434398689976,-0.010430948083,F01,TREATMENT
2020-10-31,AMZN,BREAKING_RUSH,6,2021-04-30,0.142045075481,-0.0277324344047,F01,TREATMENT
2020-10-31,CAT,EXTENDING_RUSH,6,2021-04-30,0.466795724794,-0.0115886559849,F01,CONTROL
2020-10-31,FCX,HEALTHY_RUSH,6,2021-04-30,1.17958663528,0.0380620716385,F01,CONTROL
2020-10-31,GOOGL,EXTENDING_RUSH,6,2021-04-30,0.456274470711,0.00507999000901,F01,CONTROL
2020-10-31,LIN,BREAKING_RUSH,6,2021-04-30,0.307710956689,0.0373965598104,F01,TREATMENT
2020-10-31,MSFT,BREAKING_RUSH,6,2021-04-30,0.251654873995,-0.000691389659366,F01,TREATMENT
2020-10-31,NEE,HEALTHY_RUSH,6,2021-04-30,0.0692816557007,-0.0246651977997,F01,CONTROL
2020-10-31,NEM,BREAKING_RUSH,6,2021-04-30,0.00960106626556,-0.128817732044,F01,TREATMENT
2020-10-31,NVDA,EXHAUSTED_RUSH,6,2021-04-30,0.198269867117,-0.0747826489091,F01,TREATMENT
2020-10-31,PLD,BREAKING_RUSH,6,2021-04-30,0.188897055545,-0.0477953363759,F01,TREATMENT
2020-10-31,WMT,HEALTHY_RUSH,6,2021-04-30,0.016271735177,-0.0775051203178,F01,CONTROL
2020-10-31,MSFT,BREAKING_RUSH,1,2020-11-30,0.0600606393432,-0.000691389659366,F01,TREATMENT
2021-01-31,MSFT,HEALTHY_RUSH,1,2021-02-28,0.00411816771531,-0.0105302356909,F01,CONTROL
2021-06-30,MSFT,HEALTHY_RUSH,1,2021-07-31,0.0517168339577,0.00258419839042,F01,CONTROL
2020-10-31,NEE,HEALTHY_RUSH,1,2020-11-30,0.00990470583359,0.00150222881446,F01,CONTROL
2021-01-31,NEE,HEALTHY_RUSH,1,2021-02-28,-0.0866137408663,-0.0879191082652,F01,CONTROL
2021-03-31,NEE,BREAKING_RUSH,1,2021-04-30,0.0251292727164,0.00211627966151,F01,TREATMENT
2020-10-31,LIN,BREAKING_RUSH,1,2020-11-30,0.163746866248,0.0373965598104,F01,TREATMENT
2021-03-31,LIN,HEALTHY_RUSH,1,2021-04-30,0.0203473358619,0.00249880190005,F01,CONTROL
2021-05-31,LIN,EXTENDING_RUSH,1,2021-06-30,-0.0348720895358,-0.0585080885312,F01,CONTROL
2020-10-31,WMT,HEALTHY_RUSH,1,2020-11-30,0.101188997338,0.0118919302797,F01,CONTROL
2021-02-28,WMT,BREAKING_RUSH,1,2021-03-31,0.0498549204122,-0.0183957687803,F01,TREATMENT
2020-10-31,PLD,BREAKING_RUSH,1,2020-11-30,0.00856845851963,-0.00393129864862,F01,TREATMENT
2021-01-31,PLD,HEALTHY_RUSH,1,2021-02-28,-0.0400191937093,-0.0400191937093,F01,CONTROL
2021-04-30,PLD,HEALTHY_RUSH,1,2021-05-31,0.0112418973193,-0.0356991015949,F01,CONTROL
2020-10-31,AMZN,BREAKING_RUSH,3,2021-01-31,0.056008450007,-0.010430948083,F01,TREATMENT
2020-10-31,CAT,EXTENDING_RUSH,3,2021-01-31,0.170409336784,-0.0115886559849,F01,CONTROL
2021-03-31,CAT,EXTENDING_RUSH,3,2021-06-30,-0.0571707480705,-0.0951646448297,F01,CONTROL
2020-10-31,FCX,HEALTHY_RUSH,3,2021-01-31,0.551903174577,0.0380620716385,F01,CONTROL
2021-02-28,FCX,EXHAUSTED_RUSH,3,2021-05-31,0.262612955717,-0.0825716094512,F01,TREATMENT
2020-10-31,GOOGL,EXTENDING_RUSH,3,2021-01-31,0.130714845883,0.00507999000901,F01,CONTROL
2021-02-28,GOOGL,EXTENDING_RUSH,3,2021-05-31,0.16565510623,-0.00712689817665,F01,CONTROL
2020-10-31,NEM,BREAKING_RUSH,1,2020-11-30,-0.0639720095999,-0.0950031188155,F01,TREATMENT
2020-10-31,MSFT,BREAKING_RUSH,3,2021-01-31,0.148650410154,-0.000691389659366,F01,TREATMENT
2020-10-31,NEE,HEALTHY_RUSH,3,2021-01-31,0.109811180127,-0.00477940172911,F01,CONTROL
2021-03-31,NEE,BREAKING_RUSH,3,2021-06-30,-0.025692788532,-0.0538286172517,F01,TREATMENT
2020-10-31,NEM,BREAKING_RUSH,3,2021-01-31,-0.0451918554042,-0.0950031188155,F01,TREATMENT
2020-10-31,LIN,BREAKING_RUSH,3,2021-01-31,0.117891443422,0.0373965598104,F01,TREATMENT
2021-03-31,LIN,HEALTHY_RUSH,3,2021-06-30,0.0356159975609,0.00249880190005,F01,CONTROL
2020-10-31,NVDA,EXHAUSTED_RUSH,3,2021-01-31,0.0366671237709,0.0037298933775,F01,TREATMENT
2020-10-31,NVDA,EXHAUSTED_RUSH,1,2020-11-30,0.0692116495052,0.0037298933775,F01,TREATMENT
2020-12-31,NVDA,BREAKING_RUSH,1,2021-01-31,-0.00499833380157,-0.033741978686,F01,TREATMENT
2021-05-31,NVDA,HEALTHY_RUSH,1,2021-06-30,0.231622515873,0.00123174956725,F01,CONTROL
2020-10-31,WMT,HEALTHY_RUSH,3,2021-01-31,0.0162415799862,0.0118919302797,F01,CONTROL
2021-02-28,WMT,BREAKING_RUSH,3,2021-05-31,0.102086962703,-0.0183957687803,F01,TREATMENT
2020-10-31,PLD,BREAKING_RUSH,3,2021-01-31,0.0464007822208,-0.0477953363759,F01,TREATMENT
2021-02-28,PLD,BREAKING_RUSH,3,2021-05-31,0.196847179684,-0.0346220897345,F01,TREATMENT
2020-11-30,TSLA,EXHAUSTED_RUSH,6,2021-05-31,0.101515144898,-0.0081042554182,F01,TREATMENT
2020-11-30,HON,EXTENDING_RUSH,6,2021-05-31,0.142195605465,-0.0419281007405,F01,CONTROL
2020-11-30,HON,EXTENDING_RUSH,3,2021-02-28,-0.00330662244949,-0.0419281007405,F01,CONTROL
2021-03-31,HON,EXHAUSTED_RUSH,3,2021-06-30,0.0147927766402,-0.0168979385198,F01,TREATMENT
2020-11-30,TSLA,EXHAUSTED_RUSH,3,2021-02-28,0.19009870766,0.00214945722338,F01,TREATMENT
2021-03-31,TSLA,BREAKING_RUSH,3,2021-06-30,0.0176216366958,-0.156408544361,F01,TREATMENT
2020-11-30,HON,EXTENDING_RUSH,1,2020-12-31,0.0430560589373,0.0111809848558,F01,CONTROL
2021-02-28,HON,BREAKING_RUSH,1,2021-03-31,0.0727450722901,0.00291568419526,F01,TREATMENT
2021-05-31,HON,HEALTHY_RUSH,1,2021-06-30,-0.0500626074749,-0.0797279697237,F01,CONTROL
2020-11-30,TSLA,EXHAUSTED_RUSH,1,2020-12-31,0.243252280413,0.00214945722338,F01,TREATMENT
2021-03-31,TSLA,BREAKING_RUSH,1,2021-04-30,0.0621472476225,-0.00925245610933,F01,TREATMENT
2020-12-31,AAPL,HEALTHY_RUSH,3,2021-03-31,-0.0780577020437,-0.121758414654,F01,CONTROL
2020-12-31,DIS,EXTENDING_RUSH,3,2021-03-31,0.0184348008192,-0.100176496288,F01,CONTROL
2020-12-31,AAPL,HEALTHY_RUSH,6,2021-06-30,0.0354783103336,-0.121758414654,F01,CONTROL
2020-12-31,GS,EXTENDING_RUSH,6,2021-06-30,0.449727517772,0.00489192839234,F01,CONTROL
2020-12-31,DIS,EXTENDING_RUSH,6,2021-06-30,-0.0298596876628,-0.100176496288,F01,CONTROL
2020-12-31,GS,EXTENDING_RUSH,3,2021-03-31,0.244869182883,0.00489192839234,F01,CONTROL
2021-04-30,GS,EXTENDING_RUSH,3,2021-07-31,0.0794836895363,0.00398916759644,F01,CONTROL
2020-12-31,AAPL,HEALTHY_RUSH,1,2021-01-31,-0.00550168148146,-0.0458964855635,F01,CONTROL
2021-03-31,AAPL,BREAKING_RUSH,1,2021-04-30,0.0762179207428,0.00695871325569,F01,TREATMENT
2020-12-31,DIS,EXTENDING_RUSH,1,2021-01-31,-0.0718069394306,-0.100176496288,F01,CONTROL
2021-02-28,DIS,EXTENDING_RUSH,1,2021-03-31,-0.0239101486223,-0.0239101486223,F01,CONTROL
2021-05-31,DIS,BREAKING_RUSH,1,2021-06-30,-0.0161208255179,-0.0348727215203,F01,TREATMENT
2020-12-31,GS,EXTENDING_RUSH,1,2021-01-31,0.0282889047458,0.00489192839234,F01,CONTROL
2021-02-28,GS,EXTENDING_RUSH,1,2021-03-31,0.027558656828,0.0235679887191,F01,CONTROL
2021-04-30,GS,EXTENDING_RUSH,1,2021-05-31,0.0712480462761,0.00398916759644,F01,CONTROL
2021-01-31,JNJ,EXTENDING_RUSH,6,2021-07-31,0.0688091443711,-0.055817469604,F01,CONTROL
2021-01-31,LLY,EXTENDING_RUSH,6,2021-07-31,0.180927243273,-0.130055220856,F01,CONTROL
2021-01-31,LLY,EXTENDING_RUSH,3,2021-04-30,-0.117501213545,-0.130055220856,F01,CONTROL
2021-01-31,JNJ,EXTENDING_RUSH,3,2021-04-30,0.00376835875593,-0.055817469604,F01,CONTROL
2021-01-31,JNJ,EXTENDING_RUSH,1,2021-02-28,-0.0225703629565,-0.0225703629565,F01,CONTROL
2021-01-31,LLY,EXTENDING_RUSH,1,2021-02-28,-0.0106955677555,-0.0529403076549,F01,CONTROL
2021-04-30,LLY,BREAKING_RUSH,1,2021-05-31,0.0976783069708,0.0172346438258,F01,TREATMENT
2021-06-30,LLY,EXTENDING_RUSH,1,2021-07-31,0.0609098358874,0.00701460443767,F01,CONTROL
2021-02-28,GE,HEALTHY_RUSH,3,2021-05-31,0.122039251969,-0.0208096358695,F01,CONTROL
2021-02-28,JPM,EXTENDING_RUSH,3,2021-05-31,0.122560949345,0.0072565129343,F01,CONTROL
2021-02-28,BAC,HEALTHY_RUSH,3,2021-05-31,0.227327694138,0.0236242028083,F01,CONTROL
2021-02-28,JPM,EXTENDING_RUSH,1,2021-03-31,0.0343819275527,0.0155601654191,F01,CONTROL
2021-05-31,JPM,HEALTHY_RUSH,1,2021-06-30,-0.0529713623493,-0.0993668645478,F01,CONTROL
2021-02-28,GE,HEALTHY_RUSH,1,2021-03-31,0.0478215377148,-0.0208096358695,F01,CONTROL
2021-02-28,BAC,HEALTHY_RUSH,1,2021-03-31,0.120201095631,0.0236242028083,F01,CONTROL
2021-05-31,BAC,HEALTHY_RUSH,1,2021-06-30,-0.0232703937186,-0.0813104814909,F01,CONTROL
2021-03-31,UNH,HEALTHY_RUSH,3,2021-06-30,0.0801908800843,-0.0206949858994,F01,CONTROL
2021-03-31,UNH,HEALTHY_RUSH,1,2021-04-30,0.0718413313044,-0.0206949858994,F01,CONTROL
2021-03-31,HD,HEALTHY_RUSH,3,2021-06-30,0.0501631199219,-0.00345030984743,F01,CONTROL
2021-03-31,HD,HEALTHY_RUSH,1,2021-04-30,0.0603440044361,0.00818973481544,F01,CONTROL
2021-04-30,SO,EXTENDING_RUSH,3,2021-07-31,-0.0249685282213,-0.0770252795686,F01,CONTROL
2021-04-30,SO,EXTENDING_RUSH,1,2021-05-31,-0.0242050653449,-0.0281744419614,F01,CONTROL
2021-06-30,SO,BREAKING_RUSH,1,2021-07-31,0.0555280310292,0.0137166712868,F01,TREATMENT
2021-06-30,META,HEALTHY_RUSH,1,2021-07-31,0.0247044221508,-0.0309453819638,F01,CONTROL
2021-08-31,ABBV,HEALTHY_RUSH,6,2022-02-28,0.25114634419,-0.119059541134,F02,CONTROL
2021-08-31,AMT,HEALTHY_RUSH,6,2022-02-28,-0.216003521079,-0.216003521079,F02,CONTROL
2021-08-31,GOOGL,EXTENDING_RUSH,6,2022-02-28,-0.0666252322065,-0.122756022709,F02,CONTROL
2021-08-31,GS,HEALTHY_RUSH,6,2022-02-28,-0.170295647314,-0.172969755323,F02,CONTROL
2021-08-31,LIN,EXHAUSTED_RUSH,6,2022-02-28,-0.061582308805,-0.087151714202,F02,TREATMENT
2021-08-31,META,HEALTHY_RUSH,6,2022-02-28,-0.443750321649,-0.47690968651,F02,CONTROL
2021-08-31,ABBV,HEALTHY_RUSH,3,2021-11-30,-0.0339659256823,-0.119059541134,F02,CONTROL
2021-12-31,ABBV,EXTENDING_RUSH,3,2022-03-31,0.209691367056,-0.0151437902609,F02,CONTROL
2021-08-31,AMT,HEALTHY_RUSH,3,2021-11-30,-0.0974288054995,-0.114449835527,F02,CONTROL
2021-08-31,TMUS,BREAKING_RUSH,1,2021-09-30,-0.0675813417569,-0.0884542054043,F02,TREATMENT
2021-08-31,META,HEALTHY_RUSH,1,2021-09-30,-0.105408889367,-0.105408889367,F02,CONTROL
2021-08-31,LIN,EXHAUSTED_RUSH,1,2021-09-30,-0.0642607891046,-0.0642607891046,F02,TREATMENT
2021-12-31,LIN,EXTENDING_RUSH,1,2022-01-31,-0.0801028171425,-0.108246948881,F02,CONTROL
2022-02-28,LIN,BREAKING_RUSH,1,2022-03-31,0.0936833229313,-0.0758763312073,F02,TREATMENT
2021-08-31,GS,HEALTHY_RUSH,1,2021-09-30,-0.0858021743214,-0.0910980787425,F02,CONTROL
2021-11-30,GS,BREAKING_RUSH,1,2021-12-31,0.00939362192423,-0.0194727037227,F02,TREATMENT
2021-08-31,GOOGL,EXTENDING_RUSH,1,2021-09-30,-0.0761693093996,-0.0761693093996,F02,CONTROL
2021-11-30,GOOGL,BREAKING_RUSH,1,2021-12-31,0.0208213346662,-0.0059620330202,F02,TREATMENT
2022-01-31,GOOGL,BREAKING_RUSH,1,2022-02-28,-0.00182187170949,-0.0570236830371,F02,TREATMENT
2021-08-31,AMT,HEALTHY_RUSH,1,2021-09-30,-0.0873534859258,-0.0873534859258,F02,CONTROL
2021-11-30,AMT,BREAKING_RUSH,1,2021-12-31,0.119905673328,-0.0134482846161,F02,TREATMENT
2021-08-31,ABBV,HEALTHY_RUSH,1,2021-09-30,-0.106888489785,-0.119059541134,F02,CONTROL
2021-12-31,ABBV,EXTENDING_RUSH,1,2022-01-31,0.0214953772209,-0.0151437902609,F02,CONTROL
2022-03-31,ABBV,HEALTHY_RUSH,1,2022-04-30,-0.0862481999732,-0.0862481999732,F02,CONTROL
2022-06-30,ABBV,EXHAUSTED_RUSH,1,2022-07-31,-0.0542415929204,-0.0542415929204,F02,TREATMENT
2021-08-31,TMUS,BREAKING_RUSH,6,2022-02-28,-0.100788154885,-0.258356377161,F02,TREATMENT
2021-08-31,NVDA,HEALTHY_RUSH,1,2021-09-30,-0.0745590023359,-0.0834487969906,F02,CONTROL
2021-10-31,NVDA,HEALTHY_RUSH,1,2021-11-30,0.278053330401,0.0101692107893,F02,CONTROL
2022-01-31,NVDA,BREAKING_RUSH,1,2022-02-28,-0.00412478030861,-0.0857223095129,F02,TREATMENT
2021-08-31,NVDA,HEALTHY_RUSH,6,2022-02-28,0.0894788214389,-0.11851677041,F02,CONTROL
2021-08-31,GOOGL,EXTENDING_RUSH,3,2021-11-30,-0.0193505076374,-0.0762831446427,F02,CONTROL
2022-01-31,GOOGL,BREAKING_RUSH,3,2022-04-30,-0.156640456787,-0.156640456787,F02,TREATMENT
2021-08-31,GS,HEALTHY_RUSH,3,2021-11-30,-0.0786438617569,-0.0951851795829,F02,CONTROL
2021-08-31,LIN,EXHAUSTED_RUSH,3,2021-11-30,0.0147113979645,-0.0642607891046,F02,TREATMENT
2021-12-31,LIN,EXTENDING_RUSH,3,2022-03-31,-0.0742381570065,-0.21776403385,F02,CONTROL
2021-08-31,META,HEALTHY_RUSH,3,2021-11-30,-0.144762533566,-0.177025710429,F02,CONTROL
2021-08-31,NVDA,HEALTHY_RUSH,3,2021-11-30,0.459727114201,-0.11851677041,F02,CONTROL
2022-01-31,NVDA,BREAKING_RUSH,3,2022-04-30,-0.242417630985,-0.247809477216,F02,TREATMENT
2021-08-31,TMUS,BREAKING_RUSH,3,2021-11-30,-0.205882390516,-0.205882390516,F02,TREATMENT
2021-09-30,ORCL,HEALTHY_RUSH,3,2021-12-31,0.00440047160914,0.00440047160914,F02,CONTROL
2021-09-30,ORCL,HEALTHY_RUSH,6,2022-03-31,-0.0436563621339,-0.162260215875,F02,CONTROL
2021-09-30,TSLA,HEALTHY_RUSH,6,2022-03-31,0.38959093567,-0.0147522345983,F02,CONTROL
2021-09-30,HD,HEALTHY_RUSH,3,2021-12-31,0.269500713202,-0.00545286157089,F02,CONTROL
2022-02-28,HD,BREAKING_RUSH,3,2022-05-31,-0.0356296790985,-0.0986680089053,F02,TREATMENT
