ticker,hypothesis_id,threshold,signal_date,fold_id,label,signal_price,signal_volatility,pullback_threshold,continuation_threshold,structural_threshold,mfe,mae,time_to_high_days,time_to_low_days,low_before_high,recovery_after_low,terminal_return,gross_oracle_opportunity,outcome_end
LLY,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,97.83082581,0.1997171405825903,0.08648005865785563,0.14978785543694273,0.24964642572823786,0.22089004678309787,-0.023423127537023802,98,4,True,True,0.08698535987549794,0.023984929602059335,2019-05-06
LLY,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,97.83082581,0.1997171405825903,0.08648005865785563,0.14978785543694273,0.24964642572823786,0.22089004678309787,-0.023423127537023802,98,4,True,True,0.08698535987549794,0.023984929602059335,2019-05-06
MA,PROFIT_TREND_DECELERATION_V2,0.8,2018-10-31,F03,CONTINUATION,189.1357117,0.30055791274582955,0.13014539387315754,0.22541843455937216,0.37569739093228693,0.29020698157237534,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.13180645877073283,2019-05-06
MA,PROFIT_TREND_DECELERATION_V2,0.9,2018-10-31,F03,CONTINUATION,189.1357117,0.30055791274582955,0.13014539387315754,0.22541843455937216,0.37569739093228693,0.29020698157237534,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.13180645877073283,2019-05-06
MA,PROFIT_RELATIVE_BREAK_V2,0.8,2018-10-31,F03,CONTINUATION,189.1357117,0.30055791274582955,0.13014539387315754,0.22541843455937216,0.37569739093228693,0.29020698157237534,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.13180645877073283,2019-05-06
MA,PROFIT_RELATIVE_BREAK_V2,0.9,2018-10-31,F03,CONTINUATION,189.1357117,0.30055791274582955,0.13014539387315754,0.22541843455937216,0.37569739093228693,0.29020698157237534,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.13180645877073283,2019-05-06
MA,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,189.1357117,0.30055791274582955,0.13014539387315754,0.22541843455937216,0.37569739093228693,0.29020698157237534,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.13180645877073283,2019-05-06
MA,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,189.1357117,0.30055791274582955,0.13014539387315754,0.22541843455937216,0.37569739093228693,0.29020698157237534,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.13180645877073283,2019-05-06
MCD,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,149.0630035,0.2284337229852955,0.09891470359316155,0.1713252922389716,0.28554215373161934,0.19473675572356197,-0.020274044055472173,126,29,True,True,0.19473675572356197,0.02069358674480193,2019-07-02
MCD,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,149.0630035,0.2284337229852955,0.09891470359316155,0.1713252922389716,0.28554215373161934,0.19473675572356197,-0.020274044055472173,126,29,True,True,0.19473675572356197,0.02069358674480193,2019-07-02
MCD,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,150.0786896,0.18795719200505276,0.08138785155018254,0.14096789400378956,0.23494649000631596,0.22249202527685208,-0.026904525957428094,116,8,True,True,0.1961068395415948,0.027648392860833537,2019-08-01
MCD,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,150.0786896,0.18795719200505276,0.08138785155018254,0.14096789400378956,0.23494649000631596,0.22249202527685208,-0.026904525957428094,116,8,True,True,0.1961068395415948,0.027648392860833537,2019-08-01
MCD,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,NOISE,147.590332,0.203592473962506,0.08815812723542601,0.15269435547187948,0.2544905924531325,0.13850067428535895,-0.0314858232041918,126,36,True,True,0.13850067428535895,0.03250940869896013,2019-05-06
MCD,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,CONTINUATION,149.0630035,0.2284337229852955,0.09891470359316155,0.1713252922389716,0.28554215373161934,0.19473675572356197,-0.020274044055472173,126,29,True,True,0.19473675572356197,0.02069358674480193,2019-07-02
MCD,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,NOISE,147.590332,0.203592473962506,0.08815812723542601,0.15269435547187948,0.2544905924531325,0.13850067428535895,-0.0314858232041918,126,36,True,True,0.13850067428535895,0.03250940869896013,2019-05-06
MRK,PROFIT_RELATIVE_EXTENSION_V2,0.8,2018-10-31,F03,CONTINUATION,55.33976364,0.16592019673721395,0.07184555268766961,0.12444014755291047,0.20740024592151743,0.14730563963066468,-0.026643713182292084,102,36,True,True,0.09469223349216316,0.027373032406664777,2019-05-06
MRK,PROFIT_RELATIVE_EXTENSION_V2,0.9,2018-10-31,F03,CONTINUATION,55.33976364,0.16592019673721395,0.07184555268766961,0.12444014755291047,0.20740024592151743,0.14730563963066468,-0.026643713182292084,102,36,True,True,0.09469223349216316,0.027373032406664777,2019-05-06
MRK,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,NOISE,57.84748459,0.21975308076548572,0.09515587525140205,0.1648148105741143,0.27469135095685715,0.13421321592507307,-0.04567495749774997,120,18,True,True,0.13421321592507307,0.047861006956277485,2019-07-02
MRK,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,NOISE,57.84748459,0.21975308076548572,0.09515587525140205,0.1648148105741143,0.27469135095685715,0.13421321592507307,-0.04567495749774997,120,18,True,True,0.13421321592507307,0.047861006956277485,2019-07-02
MRK,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,56.34849548,0.22001853879917765,0.09527082195181,0.16501390409938324,0.2750231734989721,0.18331358809156284,-0.00998725920197352,106,54,True,True,0.13960336922912275,0.010088010780470391,2019-08-01
MRK,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,56.34849548,0.22001853879917765,0.09527082195181,0.16501390409938324,0.2750231734989721,0.18331358809156284,-0.00998725920197352,106,54,True,True,0.13960336922912275,0.010088010780470391,2019-08-01
MRK,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,55.33976364,0.16592019673721395,0.07184555268766961,0.12444014755291047,0.20740024592151743,0.14730563963066468,-0.026643713182292084,102,36,True,True,0.09469223349216316,0.027373032406664777,2019-05-06
MRK,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,55.33976364,0.16592019673721395,0.07184555268766961,0.12444014755291047,0.20740024592151743,0.14730563963066468,-0.026643713182292084,102,36,True,True,0.09469223349216316,0.027373032406664777,2019-05-06
MSFT,PROFIT_TREND_DECELERATION_V2,0.8,2018-10-31,F03,CONTINUATION,99.06536865,0.27534763359803943,0.11922902278391588,0.2065107251985296,0.3441845419975493,0.23325921525251414,-0.11490796546891957,122,36,True,True,0.21012359448783013,0.12982600790187604,2019-05-06
MSFT,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,94.61233521,0.3879491691482754,0.16798691792973633,0.29096187686120656,0.4849364614353442,0.36733841747864004,-0.041055789938788445,120,2,True,True,0.35542972716358556,0.042813533371422796,2019-07-02
MSFT,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,94.61233521,0.3879491691482754,0.16798691792973633,0.29096187686120656,0.4849364614353442,0.36733841747864004,-0.041055789938788445,120,2,True,True,0.35542972716358556,0.042813533371422796,2019-07-02
MSFT,PROFIT_RELATIVE_BREAK_V2,0.8,2018-12-31,F03,CONTINUATION,94.61233521,0.3879491691482754,0.16798691792973633,0.29096187686120656,0.4849364614353442,0.36733841747864004,-0.041055789938788445,120,2,True,True,0.35542972716358556,0.042813533371422796,2019-07-02
MSFT,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,97.27639008,0.35341056554117684,0.15303126386224225,0.26505792415588264,0.44176320692647103,0.36425428606941157,-0.01579997385527987,122,1,True,True,0.33259457401114934,0.01605362064170124,2019-08-01
MSFT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,99.06536865,0.27534763359803943,0.11922902278391588,0.2065107251985296,0.3441845419975493,0.23325921525251414,-0.11490796546891957,122,36,True,True,0.21012359448783013,0.12982600790187604,2019-05-06
MSFT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,99.06536865,0.27534763359803943,0.11922902278391588,0.2065107251985296,0.3441845419975493,0.23325921525251414,-0.11490796546891957,122,36,True,True,0.21012359448783013,0.12982600790187604,2019-05-06
NEE,PROFIT_TREND_DECELERATION_V2,0.8,2018-09-30,F03,CONTINUATION,34.56250381,0.13524828518694437,0.0585642253950882,0.10143621389020828,0.16906035648368045,0.17861014913548878,-0.0036398138483128006,121,1,True,True,0.14524643809362936,0.00365311049046535,2019-04-02
NEE,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,36.07004929,0.1890171614014673,0.08184683176244706,0.14176287105110047,0.23627145175183412,0.21342276629863743,-0.025370927903159535,120,2,True,True,0.21027572485471357,0.026031367860365417,2019-07-02
NEE,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,36.07004929,0.1890171614014673,0.08184683176244706,0.14176287105110047,0.23627145175183412,0.21342276629863743,-0.025370927903159535,120,2,True,True,0.21027572485471357,0.026031367860365417,2019-07-02
NEE,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,CONTINUATION,36.07004929,0.1890171614014673,0.08184683176244706,0.14176287105110047,0.23627145175183412,0.21342276629863743,-0.025370927903159535,120,2,True,True,0.21027572485471357,0.026031367860365417,2019-07-02
NEE,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-12-31,F03,CONTINUATION,36.07004929,0.1890171614014673,0.08184683176244706,0.14176287105110047,0.23627145175183412,0.21342276629863743,-0.025370927903159535,120,2,True,True,0.21027572485471357,0.026031367860365417,2019-07-02
NEM,PROFIT_RELATIVE_BREAK_V2,0.8,2018-08-31,F03,CONTINUATION,24.68593407,0.21490661856931764,0.09305729556122083,0.16117996392698825,0.26863327321164704,0.18613217984665886,-0.04511757695057306,118,6,True,True,0.08192380180005898,0.04724935328319235,2019-03-06
NEM,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,NOISE,27.37850189,0.3476173534758233,0.15052272945318887,0.26071301510686745,0.4345216918447791,0.2087235672338681,-0.09700018506016217,118,68,True,True,0.1254158709558233,0.10741993902471036,2019-08-01
NEM,PROFIT_RELATIVE_BREAK_V2,0.9,2018-08-31,F03,CONTINUATION,24.68593407,0.21490661856931764,0.09305729556122083,0.16117996392698825,0.26863327321164704,0.18613217984665886,-0.04511757695057306,118,6,True,True,0.08192380180005898,0.04724935328319235,2019-03-06
NEM,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-08-31,F03,CONTINUATION,24.68593407,0.21490661856931764,0.09305729556122083,0.16117996392698825,0.26863327321164704,0.18613217984665886,-0.04511757695057306,118,6,True,True,0.08192380180005898,0.04724935328319235,2019-03-06
NEM,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2019-01-31,F03,NOISE,27.37850189,0.3476173534758233,0.15052272945318887,0.26071301510686745,0.4345216918447791,0.2087235672338681,-0.09700018506016217,118,68,True,True,0.1254158709558233,0.10741993902471036,2019-08-01
NEM,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-08-31,F03,CONTINUATION,24.68593407,0.21490661856931764,0.09305729556122083,0.16117996392698825,0.26863327321164704,0.18613217984665886,-0.04511757695057306,118,6,True,True,0.08192380180005898,0.04724935328319235,2019-03-06
NKE,PROFIT_RELATIVE_EXTENSION_V2,0.8,2018-08-31,F03,TRADABLE_PULLBACK,73.65547943,0.2757025976905963,0.11938272674470865,0.20677694826794724,0.34462824711324536,0.06622484732633827,-0.176028526870455,123,76,True,True,0.041391643005968426,0.21363424901335115,2019-03-06
NKE,PROFIT_RELATIVE_EXTENSION_V2,0.8,2019-01-31,F03,NOISE,73.58654785,0.3494553273095367,0.15131859546893234,0.26209149548215255,0.4368191591369209,0.09867947949945854,-0.0528366836548102,113,83,True,True,0.0205885122249283,0.05578413220086542,2019-08-01
NKE,PROFIT_RELATIVE_EXTENSION_V2,0.9,2018-08-31,F03,TRADABLE_PULLBACK,73.65547943,0.2757025976905963,0.11938272674470865,0.20677694826794724,0.34462824711324536,0.06622484732633827,-0.176028526870455,123,76,True,True,0.041391643005968426,0.21363424901335115,2019-03-06
NKE,PROFIT_TREND_DECELERATION_V2,0.8,2018-10-31,F03,CONTINUATION,67.23977661,0.2504628496757333,0.10845359526171404,0.18784713725679997,0.3130785620946666,0.19529499445194531,-0.0974090493784584,115,34,True,True,0.1198515599886969,0.10792158874557822,2019-05-06
NKE,PROFIT_TREND_DECELERATION_V2,0.9,2018-10-31,F03,CONTINUATION,67.23977661,0.2504628496757333,0.10845359526171404,0.18784713725679997,0.3130785620946666,0.19529499445194531,-0.0974090493784584,115,34,True,True,0.1198515599886969,0.10792158874557822,2019-05-06
NKE,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,67.23977661,0.2504628496757333,0.10845359526171404,0.18784713725679997,0.3130785620946666,0.19529499445194531,-0.0974090493784584,115,34,True,True,0.1198515599886969,0.10792158874557822,2019-05-06
NKE,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,67.23977661,0.2504628496757333,0.10845359526171404,0.18784713725679997,0.3130785620946666,0.19529499445194531,-0.0974090493784584,115,34,True,True,0.1198515599886969,0.10792158874557822,2019-05-06
NVDA,PROFIT_TREND_DECELERATION_V2,0.8,2018-09-30,F03,STRUCTURAL_BREAK,6.95160532,0.2623698420693571,0.11360947420948718,0.19677738155201782,0.32796230258669634,0.029677664582948404,-0.5473377264461844,1,59,False,False,-0.3474774931554945,1.209152514851921,2019-04-02
NVDA,PROFIT_TREND_DECELERATION_V2,0.9,2018-10-31,F03,NOISE,5.21531105,0.49608292446819036,0.21481020748656485,0.37206219335114277,0.620103655585238,0.034530277153842936,-0.39663628135852036,1,36,False,False,-0.14520923809520436,0.657375094166381,2019-05-06
NVDA,PROFIT_RELATIVE_BREAK_V2,0.8,2018-10-31,F03,NOISE,5.21531105,0.49608292446819036,0.21481020748656485,0.37206219335114277,0.620103655585238,0.034530277153842936,-0.39663628135852036,1,36,False,False,-0.14520923809520436,0.657375094166381,2019-05-06
NVDA,PROFIT_RELATIVE_BREAK_V2,0.9,2018-10-31,F03,NOISE,5.21531105,0.49608292446819036,0.21481020748656485,0.37206219335114277,0.620103655585238,0.034530277153842936,-0.39663628135852036,1,36,False,False,-0.14520923809520436,0.657375094166381,2019-05-06
NVDA,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,NOISE,5.21531105,0.49608292446819036,0.21481020748656485,0.37206219335114277,0.620103655585238,0.034530277153842936,-0.39663628135852036,1,36,False,False,-0.14520923809520436,0.657375094166381,2019-05-06
NVDA,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,NOISE,5.21531105,0.49608292446819036,0.21481020748656485,0.37206219335114277,0.620103655585238,0.034530277153842936,-0.39663628135852036,1,36,False,False,-0.14520923809520436,0.657375094166381,2019-05-06
ORCL,PROFIT_RELATIVE_EXTENSION_V2,0.8,2019-01-31,F03,NOISE,45.01481628,0.2818993086642111,0.12206598130623875,0.21142448149815832,0.3523741358302639,0.20285442049126146,-0.0001988920702088448,110,5,True,True,0.12198810155845874,0.00019893163613371456,2019-08-01
ORCL,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,40.30268097,0.2910346052249026,0.12602168075257048,0.21827595391867693,0.36379325653112826,0.3057431700182005,-0.00819490123363864,126,2,True,True,0.3057431700182005,0.00826261252723115,2019-07-02
ORCL,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,40.30268097,0.2910346052249026,0.12602168075257048,0.21827595391867693,0.36379325653112826,0.3057431700182005,-0.00819490123363864,126,2,True,True,0.3057431700182005,0.00826261252723115,2019-07-02
PEP,PROFIT_RELATIVE_EXTENSION_V2,0.8,2018-11-30,F03,TRADABLE_PULLBACK,95.97497559,0.19329424776762916,0.08369886448608518,0.14497068582572187,0.24161780970953645,0.09485961162305934,-0.12356943356426009,126,15,True,True,0.09485961162305934,0.14099169779848197,2019-06-05
PEP,PROFIT_TREND_DECELERATION_V2,0.8,2018-08-31,F03,NOISE,87.436203,0.17065378270145495,0.07389525553568468,0.12799033702609122,0.21331722837681868,0.09765717514059924,-0.05428998432148291,63,28,True,True,0.0670503169036285,0.057406587031365586,2019-03-06
PEP,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,87.64566803,0.22094381028715535,0.09567147625880305,0.1657078577153665,0.2761797628589442,0.23314736631370736,-0.0286027211195643,118,9,True,True,0.21724558210318667,0.029444926130048232,2019-07-02
PEP,PROFIT_TREND_DECELERATION_V2,0.9,2018-08-31,F03,NOISE,87.436203,0.17065378270145495,0.07389525553568468,0.12799033702609122,0.21331722837681868,0.09765717514059924,-0.05428998432148291,63,28,True,True,0.0670503169036285,0.057406587031365586,2019-03-06
PEP,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,87.64566803,0.22094381028715535,0.09567147625880305,0.1657078577153665,0.2761797628589442,0.23314736631370736,-0.0286027211195643,118,9,True,True,0.21724558210318667,0.029444926130048232,2019-07-02
PEP,PROFIT_RELATIVE_BREAK_V2,0.8,2018-08-31,F03,NOISE,87.436203,0.17065378270145495,0.07389525553568468,0.12799033702609122,0.21331722837681868,0.09765717514059924,-0.05428998432148291,63,28,True,True,0.0670503169036285,0.057406587031365586,2019-03-06
PEP,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,89.38301086,0.2105811031370178,0.09118429243680418,0.15793582735276335,0.26322637892127226,0.211431755969828,-0.0042602988681645915,110,1,True,True,0.1459072984286356,0.00427852667049633,2019-08-01
PEP,PROFIT_RELATIVE_BREAK_V2,0.9,2018-08-31,F03,NOISE,87.436203,0.17065378270145495,0.07389525553568468,0.12799033702609122,0.21331722837681868,0.09765717514059924,-0.05428998432148291,63,28,True,True,0.0670503169036285,0.057406587031365586,2019-03-06
PEP,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,89.38301086,0.2105811031370178,0.09118429243680418,0.15793582735276335,0.26322637892127226,0.211431755969828,-0.0042602988681645915,110,1,True,True,0.1459072984286356,0.00427852667049633,2019-08-01
PEP,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,CONTINUATION,87.64566803,0.22094381028715535,0.09567147625880305,0.1657078577153665,0.2761797628589442,0.23314736631370736,-0.0286027211195643,118,9,True,True,0.21724558210318667,0.029444926130048232,2019-07-02
PEP,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-12-31,F03,CONTINUATION,87.64566803,0.22094381028715535,0.09567147625880305,0.1657078577153665,0.2761797628589442,0.23314736631370736,-0.0286027211195643,118,9,True,True,0.21724558210318667,0.029444926130048232,2019-07-02
PG,PROFIT_RELATIVE_EXTENSION_V2,0.8,2018-11-30,F03,NOISE,78.01451111,0.23326077637664847,0.10100487902432932,0.17494558228248636,0.2915759704708106,0.16108660698110988,-0.07565347787257315,113,15,True,True,0.1462656463220129,0.08184536433203982,2019-06-05
PG,PROFIT_RELATIVE_EXTENSION_V2,0.9,2018-12-31,F03,CONTINUATION,75.87654877,0.27172073318538303,0.11765852883673752,0.20379054988903728,0.3396509164817288,0.2404017136479466,-0.013925082744640438,120,2,True,True,0.23101556296575354,0.014121728989314075,2019-07-02
PG,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,75.87654877,0.27172073318538303,0.11765852883673752,0.20379054988903728,0.3396509164817288,0.2404017136479466,-0.013925082744640438,120,2,True,True,0.23101556296575354,0.014121728989314075,2019-07-02
PG,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,75.87654877,0.27172073318538303,0.11765852883673752,0.20379054988903728,0.3396509164817288,0.2404017136479466,-0.013925082744640438,120,2,True,True,0.23101556296575354,0.014121728989314075,2019-07-02
PG,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,80.26224518,0.21631906771743523,0.09366890398313257,0.1622393007880764,0.27039883464679404,0.265111857664583,0.006944874127928102,124,5,True,True,0.2264470420586857,-0.006896975501208935,2019-08-01
PG,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-09-30,F03,CONTINUATION,68.10151672,0.1271792343405766,0.05507022388639679,0.09538442575543245,0.15897404292572076,0.27117210657624824,-0.05238498967163685,124,9,True,True,0.2675068299124952,0.05528087788888514,2019-04-02
PG,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,CONTINUATION,75.87654877,0.27172073318538303,0.11765852883673752,0.20379054988903728,0.3396509164817288,0.2404017136479466,-0.013925082744640438,120,2,True,True,0.23101556296575354,0.014121728989314075,2019-07-02
PLD,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,47.70959854,0.26335652851891556,0.11403672197493094,0.19751739638918667,0.3291956606486445,0.4245709029183542,-0.03661452566060519,118,2,True,True,0.40919924663864093,0.03800610102172475,2019-07-02
PLD,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,47.70959854,0.26335652851891556,0.11403672197493094,0.19751739638918667,0.3291956606486445,0.4245709029183542,-0.03661452566060519,118,2,True,True,0.40919924663864093,0.03800610102172475,2019-07-02
PLD,PROFIT_RELATIVE_BREAK_V2,0.8,2018-12-31,F03,CONTINUATION,47.70959854,0.26335652851891556,0.11403672197493094,0.19751739638918667,0.3291956606486445,0.4245709029183542,-0.03661452566060519,118,2,True,True,0.40919924663864093,0.03800610102172475,2019-07-02
PLD,PROFIT_RELATIVE_BREAK_V2,0.9,2018-12-31,F03,CONTINUATION,47.70959854,0.26335652851891556,0.11403672197493094,0.19751739638918667,0.3291956606486445,0.4245709029183542,-0.03661452566060519,118,2,True,True,0.40919924663864093,0.03800610102172475,2019-07-02
PLD,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,TRADABLE_PULLBACK,51.9934845,0.21767364494293082,0.09425545312746608,0.1632552337071981,0.2720920561786635,0.22158633511089265,-0.12583548675219103,123,36,True,True,0.2001774054977985,0.1439494338253,2019-05-06
PLD,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,CONTINUATION,47.70959854,0.26335652851891556,0.11403672197493094,0.19751739638918667,0.3291956606486445,0.4245709029183542,-0.03661452566060519,118,2,True,True,0.40919924663864093,0.03800610102172475,2019-07-02
PLD,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,TRADABLE_PULLBACK,51.9934845,0.21767364494293082,0.09425545312746608,0.1632552337071981,0.2720920561786635,0.22158633511089265,-0.12583548675219103,123,36,True,True,0.2001774054977985,0.1439494338253,2019-05-06
PLD,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-12-31,F03,CONTINUATION,47.70959854,0.26335652851891556,0.11403672197493094,0.19751739638918667,0.3291956606486445,0.4245709029183542,-0.03661452566060519,118,2,True,True,0.40919924663864093,0.03800610102172475,2019-07-02
SHW,PROFIT_TREND_DECELERATION_V2,0.8,2018-10-31,F03,NOISE,122.3531113,0.2374512730159493,0.10281941729638323,0.17808845476196197,0.29681409126993663,0.1756557473009679,-0.06981819104750464,117,36,True,True,0.1551268071431544,0.07505865022895786,2019-05-06
SHW,PROFIT_TREND_DECELERATION_V2,0.9,2018-10-31,F03,NOISE,122.3531113,0.2374512730159493,0.10281941729638323,0.17808845476196197,0.29681409126993663,0.1756557473009679,-0.06981819104750464,117,36,True,True,0.1551268071431544,0.07505865022895786,2019-05-06
SHW,PROFIT_RELATIVE_BREAK_V2,0.8,2018-10-31,F03,NOISE,122.3531113,0.2374512730159493,0.10281941729638323,0.17808845476196197,0.29681409126993663,0.1756557473009679,-0.06981819104750464,117,36,True,True,0.1551268071431544,0.07505865022895786,2019-05-06
SHW,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,NOISE,122.3531113,0.2374512730159493,0.10281941729638323,0.17808845476196197,0.29681409126993663,0.1756557473009679,-0.06981819104750464,117,36,True,True,0.1551268071431544,0.07505865022895786,2019-05-06
SHW,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,NOISE,122.3531113,0.2374512730159493,0.10281941729638323,0.17808845476196197,0.29681409126993663,0.1756557473009679,-0.06981819104750464,117,36,True,True,0.1551268071431544,0.07505865022895786,2019-05-06
SLB,PROFIT_RELATIVE_BREAK_V2,0.8,2018-09-30,F03,STRUCTURAL_BREAK,48.96678162,0.18692378294154438,0.08094037229943285,0.14019283720615827,0.2336547286769305,0.035948931740309,-0.41605085031112166,7,59,False,False,-0.2531781626206864,0.7124778767685318,2019-04-02
SLB,PROFIT_RELATIVE_BREAK_V2,0.9,2018-11-30,F03,NOISE,36.25086594,0.2316488051788224,0.1003068750205862,0.1737366038841168,0.289561006473528,0.07499810306600363,-0.2134215839920981,93,123,False,False,-0.196432012183817,0.27132906223802866,2019-06-05
SLB,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,STRUCTURAL_BREAK,41.24238586,0.22008598123066572,0.09530002538129083,0.1650644859229993,0.2751074765383322,0.019684419634592,-0.3066814663180595,5,36,False,False,-0.17807722993841368,0.4423384799615777,2019-05-06
SLB,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,STRUCTURAL_BREAK,41.24238586,0.22008598123066572,0.09530002538129083,0.1650644859229993,0.2751074765383322,0.019684419634592,-0.3066814663180595,5,36,False,False,-0.17807722993841368,0.4423384799615777,2019-05-06
SO,PROFIT_RELATIVE_EXTENSION_V2,0.8,2019-01-31,F03,CONTINUATION,36.27984619,0.19203181163613056,0.0831522136058186,0.14402385872709791,0.2400397645451632,0.2006723276022797,-0.0022634878210324727,126,1,True,True,0.2006723276022797,0.0022686228211588055,2019-08-01
SO,PROFIT_TREND_DECELERATION_V2,0.8,2018-08-31,F03,CONTINUATION,32.26609039,0.17392167582995335,0.0753102947687508,0.13044125687246502,0.21740209478744169,0.17973231711386162,-0.025582317226007234,118,17,True,True,0.17411125246649362,0.026253954211072017,2019-03-06
SO,PROFIT_TREND_DECELERATION_V2,0.9,2018-08-31,F03,CONTINUATION,32.26609039,0.17392167582995335,0.0753102947687508,0.13044125687246502,0.21740209478744169,0.17973231711386162,-0.025582317226007234,118,17,True,True,0.17411125246649362,0.026253954211072017,2019-03-06
SO,PROFIT_RELATIVE_BREAK_V2,0.8,2018-08-31,F03,CONTINUATION,32.26609039,0.17392167582995335,0.0753102947687508,0.13044125687246502,0.21740209478744169,0.17973231711386162,-0.025582317226007234,118,17,True,True,0.17411125246649362,0.026253954211072017,2019-03-06
SO,PROFIT_RELATIVE_BREAK_V2,0.9,2018-08-31,F03,CONTINUATION,32.26609039,0.17392167582995335,0.0753102947687508,0.13044125687246502,0.21740209478744169,0.17973231711386162,-0.025582317226007234,118,17,True,True,0.17411125246649362,0.026253954211072017,2019-03-06
