ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
EQT,0000033213,0000033213-24-000042,8-K,2024-10-29,2024-10-29T20:30:31.000Z,2.02,eqt-20241029.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321324000042,https://www.sec.gov/Archives/edgar/data/33213/000003321324000042/index.json,NOT_CLASSIFIED
VFC,0000103379,0001193125-24-247066,8-K,2024-10-30,2024-10-30T13:18:56.000Z,7.01,d868070d8k.htm,https://www.sec.gov/Archives/edgar/data/103379/000119312524247066,https://www.sec.gov/Archives/edgar/data/103379/000119312524247066/index.json,NOT_CLASSIFIED
BWA,0000908255,0000908255-24-000040,8-K,2024-10-31,2024-10-31T12:31:31.000Z,2.02,bwa-20241031.htm,https://www.sec.gov/Archives/edgar/data/908255/000090825524000040,https://www.sec.gov/Archives/edgar/data/908255/000090825524000040/index.json,NOT_CLASSIFIED
VICI,0001705696,0001705696-24-000118,8-K,2024-10-31,2024-10-31T20:17:38.000Z,"2.02,7.01",vici-20241031.htm,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000118,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000118/index.json,NOT_CLASSIFIED
COTY,0001024305,0001024305-24-000070,8-K,2024-11-06,2024-11-06T21:31:38.000Z,2.02,coty-20241106.htm,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000070,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000070/index.json,NOT_CLASSIFIED
PENN,0000921738,0000921738-24-000035,8-K,2024-11-07,2024-11-07T12:00:10.000Z,2.02,penn-20241107.htm,https://www.sec.gov/Archives/edgar/data/921738/000092173824000035,https://www.sec.gov/Archives/edgar/data/921738/000092173824000035/index.json,NOT_CLASSIFIED
XRAY,0000818479,0000818479-24-000086,8-K,2024-11-07,2024-11-07T12:38:46.000Z,2.02,xray-20241106.htm,https://www.sec.gov/Archives/edgar/data/818479/000081847924000086,https://www.sec.gov/Archives/edgar/data/818479/000081847924000086/index.json,NOT_CLASSIFIED
ACGL,0000947484,0000947484-24-000148,8-K,2024-11-08,2024-11-08T11:55:58.000Z,7.01,acgl-20241107.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748424000148,https://www.sec.gov/Archives/edgar/data/947484/000094748424000148/index.json,NOT_CLASSIFIED
VST,0001692819,0001193125-24-259341,8-K,2024-11-15,2024-11-15T12:00:53.000Z,7.01,d837228d8k.htm,https://www.sec.gov/Archives/edgar/data/1692819/000119312524259341,https://www.sec.gov/Archives/edgar/data/1692819/000119312524259341/index.json,NOT_CLASSIFIED
VST,0001692819,0001193125-24-261390,8-K,2024-11-19,2024-11-19T13:51:29.000Z,7.01,d697196d8k.htm,https://www.sec.gov/Archives/edgar/data/1692819/000119312524261390,https://www.sec.gov/Archives/edgar/data/1692819/000119312524261390/index.json,NOT_CLASSIFIED
EXE,0000895126,0001104659-24-121330,8-K,2024-11-21,2024-11-21T12:38:52.000Z,7.01,tm2428330d7_8k.htm,https://www.sec.gov/Archives/edgar/data/895126/000110465924121330,https://www.sec.gov/Archives/edgar/data/895126/000110465924121330/index.json,NOT_CLASSIFIED
VST,0001692819,0001193125-24-286885,8-K,2024-12-30,2024-12-30T21:30:31.000Z,7.01,d919263d8k.htm,https://www.sec.gov/Archives/edgar/data/1692819/000119312524286885,https://www.sec.gov/Archives/edgar/data/1692819/000119312524286885/index.json,NOT_CLASSIFIED
MRNA,0001682852,0001682852-25-000002,8-K,2025-01-13,2025-01-13T12:03:24.000Z,"2.02,7.01",mrna-20250113.htm,https://www.sec.gov/Archives/edgar/data/1682852/000168285225000002,https://www.sec.gov/Archives/edgar/data/1682852/000168285225000002/index.json,NOT_CLASSIFIED
ILMN,0001110803,0001110803-25-000009,8-K,2025-01-14,2025-01-14T14:03:13.000Z,2.02,ilmn-20250114.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080325000009,https://www.sec.gov/Archives/edgar/data/1110803/000111080325000009/index.json,NOT_CLASSIFIED
STLD,0001022671,0001104659-25-005488,8-K,2025-01-23,2025-01-23T14:56:35.000Z,2.02,tm254167d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1022671/000110465925005488,https://www.sec.gov/Archives/edgar/data/1022671/000110465925005488/index.json,NOT_CLASSIFIED
EQT,0000033213,0000033213-25-000002,8-K,2025-01-30,2025-01-30T21:15:19.000Z,2.02,eqt-20250130.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321325000002,https://www.sec.gov/Archives/edgar/data/33213/000003321325000002/index.json,NOT_CLASSIFIED
FMC,0000037785,0000037785-25-000012,8-K,2025-02-04,2025-02-04T21:08:49.000Z,2.02,fmc-20250204.htm,https://www.sec.gov/Archives/edgar/data/37785/000003778525000012,https://www.sec.gov/Archives/edgar/data/37785/000003778525000012/index.json,NOT_CLASSIFIED
