ticker,hypothesis_id,threshold,signal_date,fold_id,label,signal_price,signal_volatility,pullback_threshold,continuation_threshold,structural_threshold,mfe,mae,time_to_high_days,time_to_low_days,low_before_high,recovery_after_low,terminal_return,gross_oracle_opportunity,outcome_end,trend_quality,sector_alignment,return_concentration,intraday_return_share,overnight_return_share,capital_gain_overhang_proxy
AMT,PROFIT_TREND_DECELERATION_V2,0.9,2016-11-30,F01,CONTINUATION,79.6647644,0.2578918746492168,0.1116704574379069,0.1934189059869126,0.3223648433115211,0.3092266485131287,-0.0138848399079681,126,4,True,True,0.3092266485131287,0.0140803432194189,2017-06-02,0.0,0.7377304730857275,0.1845707816606985,-0.14155084815265453,0.030620356484773275,-0.07912482721816061
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,2016-11-30,F01,CONTINUATION,79.6647644,0.2578918746492168,0.1116704574379069,0.1934189059869126,0.3223648433115211,0.3092266485131287,-0.0138848399079681,126,4,True,True,0.3092266485131287,0.0140803432194189,2017-06-02,0.0,0.7377304730857275,0.1845707816606985,-0.14155084815265453,0.030620356484773275,-0.07912482721816061
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,2016-11-30,F01,CONTINUATION,79.6647644,0.2578918746492168,0.1116704574379069,0.1934189059869126,0.3223648433115211,0.3092266485131287,-0.0138848399079681,126,4,True,True,0.3092266485131287,0.0140803432194189,2017-06-02,0.0,0.7377304730857275,0.1845707816606985,-0.14155084815265453,0.030620356484773275,-0.07912482721816061
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2016-09-30,F01,TRADABLE_PULLBACK,88.28012085,0.1690687767370115,0.0732089278205057,0.1268015825527586,0.2113359709212644,0.0783099929342698,-0.1101209293371737,125,46,True,True,0.0748504111274106,0.1237481956454489,2017-04-03,0.5748152897954766,0.5447234862871613,0.1848375295386705,-0.051238048039433236,0.05575897521530739,0.031559928145817207
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2016-11-30,F01,CONTINUATION,79.6647644,0.2578918746492168,0.1116704574379069,0.1934189059869126,0.3223648433115211,0.3092266485131287,-0.0138848399079681,126,4,True,True,0.3092266485131287,0.0140803432194189,2017-06-02,0.0,0.7377304730857275,0.1845707816606985,-0.14155084815265453,0.030620356484773275,-0.07912482721816061
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2016-09-30,F01,TRADABLE_PULLBACK,88.28012085,0.1690687767370115,0.0732089278205057,0.1268015825527586,0.2113359709212644,0.0783099929342698,-0.1101209293371737,125,46,True,True,0.0748504111274106,0.1237481956454489,2017-04-03,0.5748152897954766,0.5447234862871613,0.1848375295386705,-0.051238048039433236,0.05575897521530739,0.031559928145817207
AMZN,PROFIT_TREND_DECELERATION_V2,0.8,2016-10-31,F01,TRADABLE_PULLBACK,39.49100113,0.188011792661823,0.0814114943280957,0.1410088444963672,0.2350147408272787,0.2005646264556979,-0.0895774274841737,124,10,True,True,0.1914486101558095,0.0983910441023436,2017-05-03,0.8818289068649582,0.6259156829045206,0.20253073876128358,0.022053104157238698,0.03618914766495849,0.04758061692956539
AMZN,PROFIT_RELATIVE_BREAK_V2,0.8,2016-10-31,F01,TRADABLE_PULLBACK,39.49100113,0.188011792661823,0.0814114943280957,0.1410088444963672,0.2350147408272787,0.2005646264556979,-0.0895774274841737,124,10,True,True,0.1914486101558095,0.0983910441023436,2017-05-03,0.8818289068649582,0.6259156829045206,0.20253073876128358,0.022053104157238698,0.03618914766495849,0.04758061692956539
AMZN,PROFIT_RELATIVE_BREAK_V2,0.9,2016-11-30,F01,CONTINUATION,37.5284996,0.2543047244001963,0.1101171758164852,0.1907285433001472,0.3178809055002454,0.3412872562589737,-0.013629676524558,126,2,True,True,0.3412872562589737,0.0138180115522275,2017-06-02,0.43762920348049905,0.6185617726422827,0.24251082608965177,-0.09143144929790889,0.06630641706628226,-0.019788866162915864
AMZN,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2016-09-30,F01,TRADABLE_PULLBACK,41.8655014,0.1477102648120971,0.0639604208635013,0.1107826986090728,0.1846378310151213,0.0647310792747368,-0.141214182615761,126,31,True,True,0.0647310792747368,0.1644346934441498,2017-04-03,0.8372368786675155,0.6710345326121263,0.27443399615275066,0.09507072597005868,0.1377169972726169,0.167531916253292
AMZN,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2016-09-30,F01,TRADABLE_PULLBACK,41.8655014,0.1477102648120971,0.0639604208635013,0.1107826986090728,0.1846378310151213,0.0647310792747368,-0.141214182615761,126,31,True,True,0.0647310792747368,0.1644346934441498,2017-04-03,0.8372368786675155,0.6710345326121263,0.27443399615275066,0.09507072597005868,0.1377169972726169,0.167531916253292
APD,PROFIT_TREND_DECELERATION_V2,0.8,2016-09-30,F01,NOISE,108.871788,0.1347784261865515,0.0583607704798197,0.1010838196399136,0.1684730327331894,0.0831779560743504,-0.0429935632176812,80,9,True,True,-0.0108378784042748,0.0449250512485952,2017-04-03,0.4126384223088846,0.768784704278602,0.2510764782076777,0.002669929374809413,0.11397250436570615,0.02413679699164062
APD,PROFIT_TREND_DECELERATION_V2,0.8,2016-12-31,F01,TRADABLE_PULLBACK,113.9731293,0.1398042206184659,0.0605370033059378,0.1048531654638494,0.1747552757730823,0.0346958228161942,-0.0617440518060776,17,57,False,True,0.0169544357680455,0.0658072585896532,2017-07-03,0.24520199358918204,0.7457072615755467,0.27366793840073145,-0.06245537699002788,0.13265322307703697,0.04560952635052762
APD,PROFIT_TREND_DECELERATION_V2,0.9,2016-09-30,F01,NOISE,108.871788,0.1347784261865515,0.0583607704798197,0.1010838196399136,0.1684730327331894,0.0831779560743504,-0.0429935632176812,80,9,True,True,-0.0108378784042748,0.0449250512485952,2017-04-03,0.4126384223088846,0.768784704278602,0.2510764782076777,0.002669929374809413,0.11397250436570615,0.02413679699164062
