ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf,issuerCik,purchaseSupport90d,purchaseSupportOwnerCount90d,purchaseSupportEventCount90d,latestPurchaseSupportFilingDate,adversePath,foldId
PAYX,PAYX-V61-002,2017-12-07,2017-12-07,HEALTHY_RUSH,0.0113792764558424,0.2793338431115388,-0.0406018354084693,-0.0141516307423651,LARGE_PULLBACK,-0.120390969852266,0.0250986919638089,0.0106607067357025,False,True,74,7,2018-06-11,XLI,0000723531,0,0,0,,1,OOS_2016_2018
PAYX,PAYX-V61-003,2018-09-21,2018-09-21,HEALTHY_RUSH,0.0165403215841306,0.204043232018541,0.2970089117876401,-0.0123440636921646,LARGE_PULLBACK,-0.1737040509275053,0.0822755954152496,0.0822755954152496,True,True,64,126,2019-03-26,XLI,0000723531,0,0,0,,1,OOS_2016_2018
PAYX,PAYX-V61-004,2019-03-15,2019-03-15,HEALTHY_RUSH,-0.0162607416920448,0.2501403900731117,-0.0173438277520746,-0.0252422794288096,CONTINUATION,-0.0100975357700486,0.1164499772641509,0.0453903975167353,True,True,3,59,2019-09-13,XLI,0000723531,0,0,0,,0,OOS_2019_2021
PAYX,PAYX-V61-005,2020-12-09,2020-12-09,HEALTHY_RUSH,0.0219126877328825,0.1467629696757348,-0.0142644812701153,-0.024698457588318,TEMPORARY_PULLBACK,-0.0681183110460352,0.1417641024680356,0.1417641024680356,True,True,29,126,2021-06-11,XLI,0000723531,0,0,0,,0,OOS_2019_2021
PAYX,PAYX-V61-006,2021-04-08,2021-04-08,HEALTHY_RUSH,-0.0635977737164181,-0.0669560247464967,-0.1880809430944629,-0.0090506981929588,CONTINUATION,-0.0019783940640707,0.2460104879638056,0.2444291485616625,True,True,2,90,2021-10-06,XLI,0000723531,0,0,0,,0,OOS_2019_2021
PCAR,PCAR-V61-002,2019-11-19,2019-11-19,HEALTHY_RUSH,0.0049574069156979,0.2665749799624956,-0.0050519860485844,-0.124505698683961,STRUCTURAL_BREAK,-0.3509005179473619,0.0443155444670537,-0.1090669944631891,False,False,84,16,2020-05-21,XLI,0000075362,0,0,0,,1,OOS_2019_2021
PCAR,PCAR-V61-003,2020-08-14,2020-08-14,HEALTHY_RUSH,0.01316444718482,0.5694650771283027,-0.2144561934274184,-0.0181514471653214,TEMPORARY_PULLBACK,-0.0825181501611203,0.1366143655709948,0.1084270656894625,True,True,27,123,2021-02-16,XLI,0000075362,0,0,0,,0,OOS_2019_2021
PCAR,PCAR-V61-004,2021-02-16,2021-02-16,HEALTHY_RUSH,-0.1074552804128408,0.3209077038376444,-0.1144598773356614,-0.0517792318295448,STRUCTURAL_BREAK,-0.1760088298122027,0.0237827027813992,-0.1614404343070519,False,False,122,19,2021-08-16,XLI,0000075362,0,0,0,,1,OOS_2019_2021
PCAR,PCAR-V61-005,2022-10-31,2022-10-31,HEALTHY_RUSH,0.0255579853973366,0.0979647581191661,-0.7778731682385818,-0.0615389829296577,CONTINUATION,-0.0116697507611045,0.223344520097352,0.1487697671380323,True,True,2,85,2023-05-03,XLI,0000075362,0,0,0,,0,OOS_2022_2023
PCAR,PCAR-V61-006,2023-02-01,2023-02-01,HEALTHY_RUSH,-0.004162965388863,0.0073324452640379,-0.0701321394435518,-0.4729049822042812,TEMPORARY_PULLBACK,-0.0744158200694533,0.2127761142176758,0.1513372702063169,True,True,44,114,2023-08-03,XLI,0000075362,0,0,0,,0,OOS_2022_2023
PCAR,PCAR-V61-007,2023-07-05,2023-07-05,HEALTHY_RUSH,-0.0369926610412549,0.0198906171969536,-0.2966341540959343,-0.0545722555786597,CONTINUATION,-0.008033230992549,0.2368078487256395,0.2001446410243466,True,True,77,123,2024-01-03,XLI,0000075362,0,0,0,,0,OOS_2022_2023
PCAR,PCAR-V61-008,2023-12-01,2023-12-01,HEALTHY_RUSH,-0.0035554150393937,-0.0214631292107383,-0.6128941908776027,-0.0386055055205747,CONTINUATION,0.0057954083458482,0.3843055092901537,0.1816346853087185,True,True,1,79,2024-06-04,XLI,0000075362,0,0,0,,0,OOS_2022_2023
PCAR,PCAR-V61-009,2026-01-07,2026-01-07,HEALTHY_RUSH,0.0202785781106973,0.1298059811854429,0.3394182451870692,0.0264183481554097,CONTINUATION,-0.0462689032514714,0.1259073863293931,0.086576609257164,False,True,93,24,2026-07-10,XLI,0000075362,0,0,0,,0,OOS_2024_2026Q2
PCG,PCG-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,0.0175230671924337,0.1349079956918277,-0.2106380345438498,-0.4874011557430716,CONTINUATION,-0.0082782514224653,0.1542854999052691,0.0865005441769271,True,True,27,79,2016-09-12,XLU,0001004980,0,0,0,,0,OOS_2016_2018
PCG,PCG-V61-004,2017-06-21,2017-06-21,HEALTHY_RUSH,-0.0077027113691459,-0.0322884709734451,-0.7038644970944534,-0.0088022373048147,STRUCTURAL_BREAK,-0.2356595271754147,0.0426459626338171,-0.2356595271754147,False,False,126,56,2017-12-19,XLU,0001004980,0,0,0,,1,OOS_2016_2018
PCG,PCG-V61-005,2022-09-14,2022-09-14,HEALTHY_RUSH,-0.0719748550686065,0.0,0.2517305924013938,0.047948096374227,TEMPORARY_PULLBACK,-0.0635401830697798,0.2662632983369313,0.2223900900759075,True,True,11,118,2023-03-16,XLU,0001004980,0,0,0,,0,OOS_2022_2023
PCG,PCG-V61-006,2024-01-08,2024-01-08,HEALTHY_RUSH,0.0109890015286651,0.0323436014744288,0.150907063117628,-0.0064725544010301,LARGE_PULLBACK,-0.1113655685453174,0.048843418805321,-0.0215544078739338,True,True,68,93,2024-07-10,XLU,0001004980,0,0,0,,1,OOS_2024_2026Q2
PCG,PCG-V61-007,2024-05-30,2024-05-30,HEALTHY_RUSH,-0.0330300346843934,0.0,-0.3519776648693405,-0.0702593817910081,TEMPORARY_PULLBACK,-0.0651106398897366,0.1845351438525639,0.1845351438525639,True,True,22,126,2024-11-27,XLU,0001004980,0,0,0,,0,OOS_2024_2026Q2
PCG,PCG-V61-008,2024-09-11,2024-09-11,HEALTHY_RUSH,-0.0515366392875584,0.0597666641663467,-0.4115323235498175,0.0138756627993195,STRUCTURAL_BREAK,-0.2271494883603196,0.1013188637406867,-0.1445622982304251,False,False,98,55,2025-03-14,XLU,0001004980,0,0,0,,1,OOS_2024_2026Q2
PEG,PEG-V61-002,2017-11-03,2017-11-03,HEALTHY_RUSH,0.0,0.2617438413591721,-0.3049783575200471,0.0109108081851286,TEMPORARY_PULLBACK,-0.0635266538015405,0.0551525795837601,0.0335031208633003,True,True,65,120,2018-05-08,XLU,0000788784,0,0,0,,0,OOS_2016_2018
PEG,PEG-V61-003,2018-06-28,2018-06-28,HEALTHY_RUSH,0.0142504339030598,0.373934636809477,-0.3761915247646225,-0.0455200899239643,TEMPORARY_PULLBACK,-0.0673555399433287,0.04914841318071,-0.0368893271146393,True,True,23,82,2018-12-28,XLU,0000788784,0,0,0,,0,OOS_2016_2018
PEG,PEG-V61-005,2019-09-03,2019-09-03,HEALTHY_RUSH,-0.0410499184317576,-0.3276676939584106,-0.4276060969803308,0.071076470361208,LARGE_PULLBACK,-0.1479687497583633,0.0428674745813568,-0.076896927856254,False,False,123,42,2020-03-04,XLU,0000788784,0,0,0,,1,OOS_2019_2021
PEG,PEG-V61-006,2022-04-05,2022-04-05,HEALTHY_RUSH,0.0120538170292485,-0.0012012878619166,-0.4592952920164392,-0.429154539241069,STRUCTURAL_BREAK,-0.1902954231790113,0.0590983509790254,-0.1580397443012111,False,False,123,10,2022-10-05,XLU,0000788784,0,0,0,,1,OOS_2022_2023
PEG,PEG-V61-007,2024-05-28,2024-05-28,HEALTHY_RUSH,-0.0098715209213311,0.4230982855312032,-0.5687719450199191,-0.0702593817910081,CONTINUATION,-0.0179770122590504,0.2675746641882539,0.2675746641882539,True,True,1,126,2024-11-25,XLU,0000788784,0,0,0,,0,OOS_2024_2026Q2
PFE,PFE-V61-001,2016-07-29,2016-07-29,NORMAL_RUSH,0.0117549187731664,0.1466889849916216,-0.4846612949490109,-0.0225080944005475,STRUCTURAL_BREAK,-0.1830182441873423,0.0113850982220258,-0.1356704301646254,False,False,68,1,2017-01-30,XLV,0000078003,0,0,0,,1,OOS_2016_2018
PFE,PFE-V61-002,2017-10-13,2017-10-13,HEALTHY_RUSH,-0.0072214312114582,0.4782596463548427,0.1611165029990047,-0.031682578965598,TEMPORARY_PULLBACK,-0.0574652080342004,0.0835600331480874,0.0182066399036417,False,True,80,72,2018-04-17,XLV,0000078003,0,0,0,,0,OOS_2016_2018
PFE,PFE-V61-003,2018-01-30,2018-01-30,HEALTHY_RUSH,0.028378975713994,-0.0327789261863378,-0.2549898578439756,0.0010744864085198,LARGE_PULLBACK,-0.1020752338565414,0.0765428370144114,0.0765428370144114,True,True,7,126,2018-07-31,XLV,0000078003,0,0,0,,1,OOS_2016_2018
PFE,PFE-V61-004,2018-08-14,2018-08-14,HEALTHY_RUSH,-0.0426521329803044,0.4298330830533261,0.0201107509023361,-0.0205743027252581,CONTINUATION,-0.0214920643633133,0.1443563864522399,0.0479797278202791,False,True,113,76,2019-02-14,XLV,0000078003,0,0,0,,0,OOS_2016_2018
PFE,PFE-V61-005,2021-08-03,2021-08-03,HEALTHY_RUSH,-0.0490917844222218,0.2001589814085516,-0.458046917179234,0.0267812117377307,TEMPORARY_PULLBACK,-0.0954467061882403,0.35261891832514,0.1808859786240235,True,True,53,95,2022-02-01,XLV,0000078003,0,0,0,,0,OOS_2019_2021
PFE,PFE-V61-006,2021-12-01,2021-12-01,HEALTHY_RUSH,-0.1315005339296262,0.1340002400996279,-0.2570315914761233,0.041489368310874,LARGE_PULLBACK,-0.1569525191504809,0.1201534202041059,-0.0213351533505591,False,True,61,11,2022-06-02,XLV,0000078003,0,0,0,,1,OOS_2019_2021
PFG,PFG-V61-001,2016-10-05,2016-10-05,NORMAL_RUSH,-0.0035453845221757,0.0689023694554537,0.1256460213167488,-0.1098693709688974,CONTINUATION,-0.0117806029419487,0.2376967000817997,0.2093569976939795,True,True,6,111,2017-04-06,XLF,0001126328,0,0,0,,0,OOS_2016_2018
PFG,PFG-V61-002,2016-12-05,2016-12-05,NORMAL_RUSH,0.0621930354157584,0.0749649656593491,-0.4365359663487925,0.0206639454618357,CONTINUATION,-0.040020083489233,0.1037733077978277,0.0646503476189261,True,True,38,98,2017-06-07,XLF,0001126328,0,0,0,,0,OOS_2016_2018
PFG,PFG-V61-004,2017-12-08,2017-12-08,HEALTHY_RUSH,0.0131964297073106,0.1315009805911551,-0.3134589073256009,-0.0039388597154526,STRUCTURAL_BREAK,-0.2237418020605324,0.0457079780575395,-0.1948790031248408,False,False,116,32,2018-06-12,XLF,0001126328,0,0,0,,1,OOS_2016_2018
PFG,PFG-V61-005,2021-04-21,2021-04-21,HEALTHY_RUSH,-0.0076110252204537,-0.0058393272825486,-0.0131395558608942,-0.0136482467237871,CONTINUATION,-0.0499232785493589,0.1183251186290952,0.1183251186290952,True,True,61,126,2021-10-19,XLF,0001126328,0,0,0,,0,OOS_2019_2021
PFG,PFG-V61-006,2022-01-19,2022-01-19,HEALTHY_RUSH,-0.0003396610117474,0.0334578429434722,0.1840480378278456,-9.88623196122862e-05,STRUCTURAL_BREAK,-0.1649616490047402,0.0584530686837447,-0.1166050260352774,False,False,121,15,2022-07-21,XLF,0001126328,0,0,0,,1,OOS_2022_2023
PFG,PFG-V61-007,2022-11-11,2022-11-11,HEALTHY_RUSH,-0.0153624599555262,0.2983509187896775,-0.6302245740796011,-0.0886430264700626,STRUCTURAL_BREAK,-0.2805364647962479,-0.0098941885395943,-0.2805364647962479,False,False,126,52,2023-05-16,XLF,0001126328,0,0,0,,1,OOS_2022_2023
PFG,PFG-V61-008,2023-02-14,2023-02-14,HEALTHY_RUSH,-0.0017186947503686,-0.0657983857054582,-0.2789617433218707,-0.016936151933072,STRUCTURAL_BREAK,-0.2751734943070868,0.0003260363281549,-0.1467288596670155,False,False,73,1,2023-08-16,XLF,0001126328,0,0,0,,1,OOS_2022_2023
PGR,PGR-V61-001,2017-01-20,2017-01-20,NORMAL_RUSH,-0.0851736477754443,0.387676310427088,0.163817977281946,-0.0107298996513562,CONTINUATION,-0.0027371707366575,0.2955959712196558,0.2922514512657388,True,True,1,125,2017-07-21,XLF,0000080661,0,0,0,,0,OOS_2016_2018
PGR,PGR-V61-002,2018-09-10,2018-09-10,HEALTHY_RUSH,-0.0340424577902709,0.1583633034222569,-0.3749269474139873,-0.0086500529076723,LARGE_PULLBACK,-0.1581357071589766,0.1275363352967276,0.1082280205009069,True,True,73,125,2019-03-13,XLF,0000080661,0,0,0,,1,OOS_2016_2018
PGR,PGR-V61-003,2019-05-21,2019-05-21,HEALTHY_RUSH,-0.0487305020132444,0.3574988473573983,-0.2071587101473301,0.051413631894318,LARGE_PULLBACK,-0.143576468068581,0.0552297298772561,-0.1081426210416086,False,False,108,36,2019-11-18,XLF,0000080661,0,0,0,,1,OOS_2019_2021
PGR,PGR-V61-004,2023-04-10,2023-04-10,HEALTHY_RUSH,0.0,-0.0006181662322438,-0.1776977219024435,-0.4674200606111961,LARGE_PULLBACK,-0.2290778684887876,-0.002550139789993,-0.0371007457074239,False,False,65,1,2023-10-09,XLF,0000080661,0,0,0,,1,OOS_2022_2023
PGR,PGR-V61-005,2023-11-13,2023-11-13,HEALTHY_RUSH,0.0360789897196121,0.4334344377423192,-0.0780238771370915,0.0294533061020856,TEMPORARY_PULLBACK,-0.0525569924323794,0.3407175324000522,0.2994216559922094,True,True,23,121,2024-05-15,XLF,0000080661,0,0,0,,0,OOS_2022_2023
PGR,PGR-V61-006,2024-01-16,2024-01-16,HEALTHY_RUSH,-0.096766613443926,0.0616933903651027,-0.2065457620291466,-0.0266485057685501,CONTINUATION,0.0078305803553389,0.3209615662931682,0.3209615662931682,True,True,1,126,2024-07-17,XLF,0000080661,0,0,0,,0,OOS_2024_2026Q2
PGR,PGR-V61-007,2025-03-17,2025-03-17,HEALTHY_RUSH,-0.0129606293189068,0.1905605354022463,-0.1137714620816909,0.553394115505509,STRUCTURAL_BREAK,-0.1719343737632912,-0.0081632911522072,-0.1581888555758475,False,False,91,53,2025-09-16,XLF,0000080661,0,0,0,,1,OOS_2024_2026Q2
PH,PH-V61-001,2016-09-02,2016-09-02,NORMAL_RUSH,0.0008179307666122,0.0097069316676615,0.1016378146027528,-0.0419745528699731,CONTINUATION,-0.0341672194801331,0.2950517902320806,0.2872866854565792,True,True,43,122,2017-03-07,XLI,0000076334,0,0,0,,0,OOS_2016_2018
PH,PH-V61-002,2016-12-08,2016-12-08,NORMAL_RUSH,-0.0126514033384059,0.09424094548345,-0.612141002188595,0.0206639454618357,CONTINUATION,-0.0133199127810332,0.1696403760170726,0.1169999989723118,True,True,15,93,2017-06-12,XLI,0000076334,0,0,0,,0,OOS_2016_2018
PH,PH-V61-004,2020-12-03,2020-12-03,HEALTHY_RUSH,0.001272184641156,-0.0035590833314882,0.0151620235219057,-0.0712554846120533,TEMPORARY_PULLBACK,-0.0713438727937548,0.2036133760081715,0.1495359210169662,True,True,36,111,2021-06-07,XLI,0000076334,0,0,0,,0,OOS_2019_2021
PH,PH-V61-005,2021-03-08,2021-03-08,HEALTHY_RUSH,-0.0257003134936524,-0.0289258031326428,-0.3330119945370555,0.0393723624943884,TEMPORARY_PULLBACK,-0.0565587754961764,0.0805977302986482,-0.0232945132132732,False,True,72,48,2021-09-03,XLI,0000076334,0,0,0,,0,OOS_2019_2021
PH,PH-V61-006,2023-03-02,2023-03-02,HEALTHY_RUSH,0.0064230326333083,0.4873162259740478,0.0931501631148841,0.016700403607587,LARGE_PULLBACK,-0.1422784904298347,0.2012759181488725,0.182441777442964,True,True,11,109,2023-08-31,XLI,0000076334,0,0,0,,1,OOS_2022_2023
PH,PH-V61-007,2023-07-10,2023-07-10,HEALTHY_RUSH,-9.724337523886462e-06,0.0169340485462363,0.0039727301155797,-0.0270119786379641,TEMPORARY_PULLBACK,-0.0637588656282228,0.1859291078461542,0.1767957264097881,True,True,78,119,2024-01-08,XLI,0000076334,0,0,0,,0,OOS_2022_2023
PH,PH-V61-008,2023-12-07,2023-12-07,HEALTHY_RUSH,-0.0053154791908922,-0.0733683700340178,-0.3545585801518657,-0.0386055055205747,CONTINUATION,0.0102589784722992,0.3101544126329048,0.2197070755635066,True,True,2,81,2024-06-10,XLI,0000076334,0,0,0,,0,OOS_2022_2023
PH,PH-V61-009,2024-08-13,2024-08-13,HEALTHY_RUSH,-0.0425249075961011,-0.0353880572882682,0.3290457110505539,0.17005218044716,CONTINUATION,0.0023842727167793,0.2454178093359793,0.2230983528137646,True,True,17,63,2025-02-13,XLI,0000076334,0,0,0,,0,OOS_2024_2026Q2
PH,PH-V61-010,2024-10-11,2024-10-11,HEALTHY_RUSH,0.0020389888873888,0.4510654112490667,0.2783701536086469,0.0020760021620007,STRUCTURAL_BREAK,-0.1843681402972422,0.1140662651292003,-0.1039133488949016,False,False,119,21,2025-04-15,XLI,0000076334,0,0,0,,1,OOS_2024_2026Q2
PH,PH-V61-011,2025-02-19,2025-02-19,HEALTHY_RUSH,-0.0374799103690972,-0.088235455570391,-0.0547398923669878,-0.0301049233523375,LARGE_PULLBACK,-0.2627326063964652,0.0892941311120785,0.0620207111266462,True,True,32,121,2025-08-20,XLI,0000076334,0,0,0,,1,OOS_2024_2026Q2
PH,PH-V61-012,2025-08-28,2025-08-28,HEALTHY_RUSH,0.0068818729814783,0.5023166855853598,0.4156857445763769,-0.0520329612651094,TEMPORARY_PULLBACK,-0.0632168128250401,0.3426315981643293,0.3273943452308727,True,True,30,122,2026-03-02,XLI,0000076334,0,0,0,,0,OOS_2024_2026Q2
PHM,PHM-V61-001,2017-03-01,2017-03-01,NORMAL_RUSH,0.0142637923422126,0.1035780001637336,0.2239933860490881,-0.0134995621231638,CONTINUATION,-0.0112130625926837,0.1615494321865207,0.1342134452946726,True,True,45,117,2017-08-29,XLY,0000822416,0,0,0,,0,OOS_2016_2018
PHM,PHM-V61-002,2017-06-29,2017-06-29,HEALTHY_RUSH,-0.0744454611306295,-0.0834309241860837,-0.4086527437291964,-0.0040605966885276,CONTINUATION,0.0041562354628941,0.4363379649459828,0.4100322935916143,True,True,12,109,2017-12-28,XLY,0000822416,0,0,0,,0,OOS_2016_2018
PHM,PHM-V61-003,2019-05-21,2019-05-21,HEALTHY_RUSH,-0.0109969945516597,-0.0093620323632344,0.2248797627743516,0.051413631894318,CONTINUATION,-0.045697741905761,0.279822403764816,0.2317867466585312,True,True,43,109,2019-11-18,XLY,0000822416,0,0,0,,0,OOS_2019_2021
PHM,PHM-V61-004,2019-09-19,2019-09-19,HEALTHY_RUSH,-0.0377911360376441,-0.0474810818266844,-0.6463536971680736,-0.0394018896325604,STRUCTURAL_BREAK,-0.4476867451275931,0.3288574349183941,-0.4388883594162985,False,False,124,99,2020-03-20,XLY,0000822416,0,0,0,,1,OOS_2019_2021
PHM,PHM-V61-005,2020-08-25,2020-08-25,HEALTHY_RUSH,0.0089520109670342,0.4176213606036247,0.1516120224194764,-0.0427176316964194,LARGE_PULLBACK,-0.1363380029909997,0.0556715112960857,-0.0630942707063469,True,True,53,117,2021-02-25,XLY,0000822416,0,0,0,,1,OOS_2019_2021
PHM,PHM-V61-006,2021-04-07,2021-04-07,HEALTHY_RUSH,0.0038276857064512,0.2944152569323949,-0.0979869817843474,-0.0090506981929588,LARGE_PULLBACK,-0.137503049667273,0.1647674515823498,-0.1260457922924306,False,False,123,23,2021-10-05,XLY,0000822416,0,0,0,,1,OOS_2019_2021
PHM,PHM-V61-007,2023-05-01,2023-05-01,HEALTHY_RUSH,-0.0370393848127712,-0.0020105377599863,-0.54287182232529,-0.0265638179441384,CONTINUATION,-0.0013681770592871,0.3103751656330242,0.1026803565158001,True,True,16,68,2023-10-30,XLY,0000822416,0,0,0,,0,OOS_2022_2023
PHM,PHM-V61-008,2023-12-04,2023-12-04,HEALTHY_RUSH,0.0,0.0025742225399595,0.2867235766014769,-0.0386055055205747,CONTINUATION,-0.00109873293359,0.3461120815462981,0.2744337963002639,True,True,1,112,2024-06-05,XLY,0000822416,0,0,0,,0,OOS_2022_2023
PHM,PHM-V61-009,2024-08-09,2024-08-09,HEALTHY_RUSH,-0.096247854085615,0.0940678603139473,-0.0002092640622949,0.17005218044716,LARGE_PULLBACK,-0.1365546464187207,0.2132424739480092,-0.1246471677127607,False,False,124,49,2025-02-11,XLY,0000822416,0,0,0,,1,OOS_2024_2026Q2
PKG,PKG-V61-001,2017-06-27,2017-06-27,HEALTHY_RUSH,-0.0074612586337923,0.0525024881794308,-0.0862547257507314,-0.0040605966885276,CONTINUATION,-0.0370671476281789,0.0974427721589323,0.0974427721589323,True,True,38,126,2017-12-26,XLB,0000075677,0,0,0,,0,OOS_2016_2018
PKG,PKG-V61-002,2021-05-18,2021-05-18,HEALTHY_RUSH,-0.0905290270661167,0.0051600836225808,-0.3602221783566535,0.0040707363789655,LARGE_PULLBACK,-0.1298817451200564,0.0184460211412842,-0.102129827844855,True,True,45,74,2021-11-15,XLB,0000075677,0,0,0,,1,OOS_2019_2021
PM,PM-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.0121203642021598,0.0084356803780267,-0.3114184268663784,-0.4874011557430716,CONTINUATION,0.0,0.0968044729511059,0.0651582772221912,True,True,1,86,2016-09-12,XLP,0001413329,0,0,0,,0,OOS_2016_2018
PM,PM-V61-002,2017-03-08,2017-03-08,NORMAL_RUSH,0.0,0.1509640606931969,-0.2151315067189215,0.0053405162125094,CONTINUATION,0.0051040114803724,0.1304359598874489,0.1004409635141947,True,True,1,71,2017-09-06,XLP,0001413329,0,0,0,,0,OOS_2016_2018
PM,PM-V61-003,2017-09-06,2017-09-06,HEALTHY_RUSH,-0.0285706935868603,-0.3113133403739468,-0.1690503988360861,0.0203198609712569,LARGE_PULLBACK,-0.1516847867873488,0.0025284461280934,-0.0630623887839296,False,False,104,1,2018-03-08,XLP,0001413329,0,0,0,,1,OOS_2016_2018
PM,PM-V61-004,2021-04-13,2021-04-13,HEALTHY_RUSH,0.0127839430863816,0.1226820638088519,-0.2362627757082009,0.0041990891729102,CONTINUATION,0.0031944700388146,0.1829479621605061,0.0736195916403843,True,True,1,101,2021-10-11,XLP,0001413329,0,0,0,,0,OOS_2019_2021
PM,PM-V61-005,2022-02-09,2022-02-09,HEALTHY_RUSH,-0.0781857085069985,0.0,0.2708589328126082,0.0864727028120426,LARGE_PULLBACK,-0.1463013099319391,0.0749279031792597,-0.019398291604833,False,True,21,6,2022-08-11,XLP,0001413329,0,0,0,,1,OOS_2022_2023
PM,PM-V61-006,2024-06-05,2024-06-05,HEALTHY_RUSH,-0.0155406656840031,0.2733949406807056,-0.1064853284278234,-0.0472922079423674,CONTINUATION,-0.02757770652556,0.3097302512302995,0.2843347788214039,True,True,10,123,2024-12-04,XLP,0001413329,0,0,0,,0,OOS_2024_2026Q2
PM,PM-V61-007,2024-08-06,2024-08-06,HEALTHY_RUSH,-0.0032531456382431,0.1557764041761568,-0.6508552088195317,0.1142627147833881,CONTINUATION,0.0134850404140018,0.3010701485574236,0.3010701485574236,True,True,1,126,2025-02-06,XLP,0001413329,0,0,0,,0,OOS_2024_2026Q2
PM,PM-V61-008,2025-02-06,2025-02-06,HEALTHY_RUSH,-0.058326915486432,-0.3156965869500914,-0.6021173310502603,0.0119819594297672,CONTINUATION,-0.0062622083506785,0.2839426040844945,0.1903023308805305,True,True,1,93,2025-08-08,XLP,0001413329,0,0,0,,0,OOS_2024_2026Q2
PNC,PNC-V61-001,2016-11-28,2016-11-28,NORMAL_RUSH,0.0037918779404446,0.3159722065213038,-0.0584127960069022,0.0288136864701812,CONTINUATION,-0.004917734595348,0.1971393108243617,0.0910638259775686,True,True,1,63,2017-05-31,XLF,0000713676,0,0,0,,0,OOS_2016_2018
PNC,PNC-V61-002,2017-08-10,2017-08-10,HEALTHY_RUSH,-0.0317995768157639,0.0878545516147772,-0.2136326481986148,-0.0263005961022912,TEMPORARY_PULLBACK,-0.0641909966409268,0.2474034985581528,0.1886411208003686,True,True,19,117,2018-02-09,XLF,0000713676,0,0,0,,0,OOS_2016_2018
PNC,PNC-V61-003,2017-10-18,2017-10-18,HEALTHY_RUSH,0.0112288261787065,0.072517203871428,-0.4521598977046924,-0.031682578965598,CONTINUATION,-0.0203354306227391,0.2116402527784928,0.0802380154892978,True,True,19,97,2018-04-20,XLF,0000713676,0,0,0,,0,OOS_2016_2018
PNC,PNC-V61-005,2021-02-23,2021-02-23,HEALTHY_RUSH,-0.0109554911162457,0.049307144808332,0.1934963316394613,-0.0437962425640681,CONTINUATION,-0.0280566663089237,0.1584504501285584,0.0953577733712294,True,True,3,57,2021-08-23,XLF,0000713676,0,0,0,,0,OOS_2019_2021
PNC,PNC-V61-006,2021-04-23,2021-04-23,HEALTHY_RUSH,0.0329185265855505,-0.0448892818310524,0.0325350861378907,-0.0013716404047475,CONTINUATION,0.0016287686437681,0.2107236251362134,0.2103253732841519,True,True,39,125,2021-10-21,XLF,0000713676,0,0,0,,0,OOS_2019_2021
PNC,PNC-V61-007,2021-10-25,2021-10-25,HEALTHY_RUSH,-0.0246094554554241,0.0069803072856647,-0.2914977133336964,0.0178184909167691,STRUCTURAL_BREAK,-0.2066803239437724,0.045668551822589,-0.2066803239437724,False,False,126,56,2022-04-26,XLF,0000713676,0,0,0,,1,OOS_2019_2021
PNC,PNC-V61-008,2024-11-14,2024-11-14,HEALTHY_RUSH,-0.0416946980479902,0.0420407817141816,-0.1105440212385391,-0.0580376117807465,STRUCTURAL_BREAK,-0.2739256039708385,0.0338525438601828,-0.1305799177352964,False,False,97,9,2025-05-20,XLF,0000713676,0,0,0,,1,OOS_2024_2026Q2
PNR,PNR-V61-001,2017-10-24,2017-10-24,HEALTHY_RUSH,-0.0259818656410801,0.0389828457118537,0.1099519003794749,-0.0293197828374312,TEMPORARY_PULLBACK,-0.0508751758161493,0.0537601756428369,-0.0330525626079289,False,True,73,64,2018-04-26,XLI,0000077360,0,0,0,,0,OOS_2016_2018
PNR,PNR-V61-002,2018-01-25,2018-01-25,HEALTHY_RUSH,-0.0040916234263124,0.2852687138788058,-0.2577751873483515,0.0029253673551239,LARGE_PULLBACK,-0.148393120152237,0.0091342805228644,-0.114044040797723,False,False,107,1,2018-07-26,XLI,0000077360,0,0,0,,1,OOS_2016_2018
PNR,PNR-V61-003,2020-01-06,2020-01-06,HEALTHY_RUSH,0.0135139517453435,0.1654440629330398,-0.2182892434208746,-0.0177873584947134,STRUCTURAL_BREAK,-0.497507139211761,0.0356985483596903,-0.1930638166294871,False,False,53,9,2020-07-07,XLI,0000077360,0,0,0,,1,OOS_2019_2021
PNR,PNR-V61-004,2020-08-31,2020-08-31,HEALTHY_RUSH,0.0328362190973183,0.6277193442136692,-0.0874809478955164,-0.0195288317660892,CONTINUATION,-0.0374391230826499,0.3023536792334105,0.2883303811202282,True,True,7,94,2021-03-03,XLI,0000077360,0,0,0,,0,OOS_2019_2021
PNR,PNR-V61-005,2020-10-29,2020-10-29,HEALTHY_RUSH,-0.0316053979495287,0.0014893236882512,-0.255672633350944,-0.0441396491222621,CONTINUATION,0.0002009128899815,0.3222112113241699,0.3222112113241699,True,True,1,126,2021-05-03,XLI,0000077360,0,0,0,,0,OOS_2019_2021
