universe_role,event_kind,horizon_sessions,era_id,market_herd_stage,sector_herd_stage,episodes,tickers,signal_weeks,median_total_return,positive_return_fraction,median_maximum_favorable_excursion,median_maximum_adverse_excursion
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,CALM,SCATTER,12,11,9,0.02372876158346145,0.75,0.043947396860538904,-0.0449732658763358
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,DRIFT,CALM,105,83,36,0.0098032647630854,0.5333333333333333,0.0461572750797407,-0.0334167129487325
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,DRIFT,DRIFT,502,281,47,0.00571405442111855,0.5179282868525896,0.044445535485928694,-0.041557080879428304
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,DRIFT,RUSH,114,95,28,0.026452870940313303,0.7017543859649122,0.05209715132749265,-0.0327504741238034
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,DRIFT,SCATTER,3,2,3,0.0065227132820107,0.6666666666666666,0.0321122395539026,-0.035797089735427
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,RUSH,CALM,1,1,1,0.0644391381959337,1.0,0.0764210333000419,-0.0455408630291745
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,RUSH,DRIFT,3,3,1,-0.018475839583436,0.3333333333333333,0.0238645720289178,-0.0438799714632749
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,RUSH,RUSH,15,15,1,0.0075555277651015,0.5333333333333333,0.0583865806601338,-0.0450845914575244
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,SCATTER,CALM,23,21,8,0.0312858041668815,0.7391304347826086,0.0460906056305172,-0.0574698424581532
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,SCATTER,DRIFT,19,19,5,0.041819555874482,1.0,0.0497206625107096,-0.0076313546461759
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,SCATTER,RUSH,5,5,2,-0.0104267665842743,0.4,0.017934507584987,-0.0326316432868865
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2019_2021,SCATTER,SCATTER,13,12,7,0.0790271514657705,0.6923076923076923,0.1331853083647767,-0.0623701804062458
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,CALM,CALM,300,193,58,-0.00109094087509605,0.49666666666666665,0.036216147712121546,-0.0428495132721638
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,CALM,DRIFT,249,170,42,0.0152968861294444,0.5783132530120482,0.0481962148988595,-0.0378486850539377
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,CALM,RUSH,27,27,7,0.0489412459167142,0.7777777777777778,0.0635293563472116,-0.044961532752485
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,CALM,SCATTER,23,21,16,-0.002306424208741,0.391304347826087,0.0383600325317416,-0.0618472664854283
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,DRIFT,CALM,91,77,28,0.0103764357056024,0.5604395604395604,0.0410386513526355,-0.0353921959360132
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,DRIFT,DRIFT,264,200,31,0.00328774777293945,0.5189393939393939,0.040805921383914395,-0.04034618127584015
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,DRIFT,RUSH,130,104,21,0.0007437232319204999,0.5076923076923077,0.04247171067581415,-0.044353185404989656
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,DRIFT,SCATTER,6,6,4,0.09919380584606854,1.0,0.11528568033041814,-0.0099012477798393
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,SCATTER,CALM,55,49,21,0.0082009641683129,0.5272727272727272,0.0437503183846974,-0.0599113859222252
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,SCATTER,DRIFT,35,28,12,0.0432626220507057,0.7142857142857143,0.0656775932215063,-0.0323159916253501
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,SCATTER,RUSH,18,16,6,-0.0518773417701964,0.3888888888888889,0.019078528286336,-0.12207857192888966
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2022_2024,SCATTER,SCATTER,30,25,17,0.021447860415953902,0.6333333333333333,0.05104807426972585,-0.0593096392406105
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,CALM,CALM,299,193,55,0.020605827569762,0.5886287625418061,0.0605410352417881,-0.0437362152685864
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,CALM,DRIFT,228,167,54,0.0064591021824471,0.5394736842105263,0.055805940074102195,-0.045836043335539645
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,CALM,RUSH,29,28,12,-0.0012670428620954,0.4827586206896552,0.0361357192625206,-0.0490491163294576
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,CALM,SCATTER,34,34,18,0.0174350960058525,0.6764705882352942,0.061387894273953844,-0.05282173997307895
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,DRIFT,CALM,16,16,3,-0.08316635336853209,0.25,0.017460691046266602,-0.11805179445503894
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,DRIFT,DRIFT,16,16,3,-0.0293999533930688,0.3125,0.04335598693119095,-0.0535850204377559
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,DRIFT,RUSH,39,39,3,0.002543871557719,0.5384615384615384,0.0407474153364917,-0.0396693295270365
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,DRIFT,SCATTER,7,7,3,-0.0681328583468511,0.42857142857142855,0.1379204333964105,-0.1516506951097148
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,SCATTER,CALM,16,16,5,0.0183845367893211,0.75,0.07080874081945125,-0.03967221309133925
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,SCATTER,DRIFT,1,1,1,-0.0111554978237445,0.0,0.0497712107273786,-0.0157321528295832
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,SCATTER,RUSH,2,2,2,0.0177931480481289,0.5,0.05744823628664025,-0.08632157151446435
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,20,ERA_2025_2026,SCATTER,SCATTER,1,1,1,0.0204172496812966,1.0,0.0510713410241334,-0.0065839641178543
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,CALM,CALM,226,165,56,0.012478197253214151,0.5929203539823009,0.0392283142009329,-0.03145701355933015
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,CALM,DRIFT,310,189,55,0.012456504235741048,0.5967741935483871,0.03940936697427285,-0.0356370422868678
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,CALM,RUSH,34,32,10,-0.0017613921632151498,0.4411764705882353,0.027557006025039903,-0.02584816582241655
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,CALM,SCATTER,29,26,18,0.0027248322051773,0.5517241379310345,0.0286720589870486,-0.0375824014073928
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,DRIFT,CALM,10,10,2,0.019020369108052902,0.8,0.028206156896578502,-0.04454872185309485
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,DRIFT,DRIFT,9,9,2,-0.0071621117549406,0.4444444444444444,0.0218606263923719,-0.0624358293232785
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,DRIFT,RUSH,3,3,1,0.07434629391261,1.0,0.0848169165581027,-0.0238458517397105
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,SCATTER,CALM,63,57,25,0.0140201879566062,0.5873015873015873,0.045385439291959,-0.0344589097631038
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,SCATTER,DRIFT,33,33,8,0.0078373303620395,0.5757575757575758,0.0337518056519918,-0.0385332729073538
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2013_2015,SCATTER,SCATTER,21,18,13,-0.0120275704706918,0.3333333333333333,0.0283968147530084,-0.044232591420959
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,CALM,CALM,232,171,59,0.007920783585467099,0.5603448275862069,0.0447518971699142,-0.0304407232928788
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,CALM,DRIFT,387,248,59,0.0211218121242258,0.6640826873385013,0.0437058006684123,-0.0296969112295275
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,CALM,RUSH,84,63,27,-0.0105469526926614,0.4166666666666667,0.029269592187310497,-0.0433409230749835
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,CALM,SCATTER,22,19,12,0.0257354921991933,0.7272727272727273,0.0539586687298506,-0.0345447682126439
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,DRIFT,CALM,83,71,34,0.0115299804834378,0.6626506024096386,0.0365285677381268,-0.0235347094281597
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,DRIFT,DRIFT,457,259,48,0.0068447128228781,0.5689277899343544,0.0364148157082726,-0.0308705426748805
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,DRIFT,RUSH,213,167,29,-0.0152687720552592,0.36619718309859156,0.0244226862179977,-0.0517600852959908
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,DRIFT,SCATTER,11,10,10,0.0110093454400959,0.7272727272727273,0.0521100392710172,-0.0114240636722774
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,SCATTER,CALM,53,50,15,0.038003843678136,0.6981132075471698,0.0656447130155741,-0.0289055204245026
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,SCATTER,DRIFT,33,30,10,3.217676216582533e-07,0.5151515151515151,0.0349715684862745,-0.0459432232445188
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,SCATTER,RUSH,13,13,2,0.0410908301075789,1.0,0.0737758112152637,-0.0026607946724538
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2016_2018,SCATTER,SCATTER,8,8,5,-0.00916132137600985,0.375,0.034640164352834,-0.0452688677379257
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,CALM,CALM,270,190,63,0.0028549394524256,0.5148148148148148,0.041991513403650996,-0.041467524325827246
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,CALM,DRIFT,405,255,73,0.0125452429767507,0.582716049382716,0.0458675523438825,-0.0405937467565853
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,CALM,RUSH,70,63,19,-0.0042857296671277,0.4714285714285714,0.02927387562860245,-0.049977619705912996
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,CALM,SCATTER,12,11,9,0.0219674295713473,0.6666666666666666,0.045805237344638,-0.0449732658763358
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,DRIFT,CALM,105,83,36,0.0068082246562948,0.5619047619047619,0.0467765450179264,-0.0357482477724272
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,DRIFT,DRIFT,502,281,47,0.0013613254828216,0.5079681274900398,0.04694680380798605,-0.04260283290136955
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,DRIFT,RUSH,114,95,28,0.02904674271163485,0.7280701754385965,0.05209715132749265,-0.0327504741238034
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,DRIFT,SCATTER,3,2,3,-0.0025088074396628,0.3333333333333333,0.0321122395539026,-0.035797089735427
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,RUSH,CALM,1,1,1,0.0471482347978662,1.0,0.0764210333000419,-0.0455408630291745
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,RUSH,DRIFT,3,3,1,-0.021170142706263,0.3333333333333333,0.0238645720289178,-0.0438799714632749
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,RUSH,RUSH,15,15,1,0.007038622023394,0.5333333333333333,0.0583865806601338,-0.0450845914575244
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,SCATTER,CALM,23,21,8,0.0260080085705509,0.8260869565217391,0.0501245550533935,-0.0574698424581532
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,SCATTER,DRIFT,19,19,5,0.0443646607924184,1.0,0.0570571975133888,-0.0076313546461759
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,SCATTER,RUSH,5,5,2,-0.003680145606406,0.4,0.0187330771739677,-0.0326316432868865
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2019_2021,SCATTER,SCATTER,13,12,7,0.0803934895171454,0.6923076923076923,0.1331853083647767,-0.0623701804062458
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,CALM,CALM,300,193,58,0.0054449206462970495,0.5133333333333333,0.03915044925629845,-0.04390346129371335
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,CALM,DRIFT,249,170,42,0.0079512036524682,0.5502008032128514,0.0490354689922274,-0.0410721373880832
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,CALM,RUSH,27,27,7,0.046629235048357,0.8148148148148148,0.0635293563472116,-0.044961532752485
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,CALM,SCATTER,23,21,16,-0.0139831753407022,0.391304347826087,0.0401290231489976,-0.0618472664854283
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,DRIFT,CALM,91,77,28,0.0142919367694238,0.5714285714285714,0.0432389345164505,-0.0375770996131259
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,DRIFT,DRIFT,264,200,31,0.00376151855386915,0.5227272727272727,0.041003491941794354,-0.04124919954683415
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,DRIFT,RUSH,130,104,21,0.0016688394615121502,0.5153846153846153,0.04247171067581415,-0.04666707833407265
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,DRIFT,SCATTER,6,6,4,0.0982454988974289,1.0,0.11863972424308841,-0.0099012477798393
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,SCATTER,CALM,55,49,21,0.007934324748527,0.5454545454545454,0.0439857588959029,-0.0599113859222252
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,SCATTER,DRIFT,35,28,12,0.0315295892288554,0.7428571428571429,0.0656775932215063,-0.0323159916253501
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,SCATTER,RUSH,18,16,6,-0.05719233738047135,0.3888888888888889,0.019078528286336,-0.12207857192888966
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2022_2024,SCATTER,SCATTER,30,25,17,0.0116852522240572,0.6333333333333333,0.05104807426972585,-0.0593096392406105
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,CALM,CALM,299,193,55,0.0216940816461088,0.6086956521739131,0.0646880211108604,-0.0437362152685864
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,CALM,DRIFT,228,167,54,0.00822646425786905,0.5394736842105263,0.05692262510292885,-0.045836043335539645
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,CALM,RUSH,29,28,12,-0.0026299999464605,0.4827586206896552,0.0361357192625206,-0.0490491163294576
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,CALM,SCATTER,34,34,18,0.0180511626494691,0.6176470588235294,0.061387894273953844,-0.05282173997307895
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,DRIFT,CALM,16,16,3,-0.0786116323986091,0.25,0.017460691046266602,-0.11805179445503894
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,DRIFT,DRIFT,16,16,3,-0.037580005781660056,0.375,0.04335598693119095,-0.0570523673993548
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,DRIFT,RUSH,39,39,3,0.0006603490664649,0.5384615384615384,0.042626384572151,-0.0396693295270365
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,DRIFT,SCATTER,7,7,3,-0.0479334163646852,0.2857142857142857,0.1379204333964105,-0.1516506951097148
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,SCATTER,CALM,16,16,5,0.02799395826695435,0.6875,0.07080874081945125,-0.03967221309133925
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,SCATTER,DRIFT,1,1,1,-0.0334668043486113,0.0,0.0497712107273786,-0.0346109954105803
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,SCATTER,RUSH,2,2,2,0.015697066097835,0.5,0.05744823628664025,-0.08632157151446435
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,21,ERA_2025_2026,SCATTER,SCATTER,1,1,1,-0.0167870085956616,0.0,0.0510713410241334,-0.032544121804075
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,CALM,CALM,226,165,56,0.0199447021906068,0.6194690265486725,0.06302050192117531,-0.04364873084918705
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,CALM,DRIFT,310,189,55,0.0284172189040433,0.6419354838709678,0.06372618962838389,-0.04620573620754935
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,CALM,RUSH,34,32,10,-0.01698198614941715,0.29411764705882354,0.030095694316064098,-0.07190777149677895
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,CALM,SCATTER,29,26,18,-0.0008444363939339,0.4827586206896552,0.0360587579870346,-0.0413989629003145
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,DRIFT,CALM,10,10,2,0.0124553257645665,0.6,0.05720132189903275,-0.05134925377238695
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,DRIFT,DRIFT,9,9,2,0.0495537625150035,0.6666666666666666,0.0822527234027243,-0.066162088400125
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,DRIFT,RUSH,3,3,1,0.0720481578536129,1.0,0.1238205418283546,-0.0238458517397105
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,SCATTER,CALM,63,57,25,-0.0034236455206249,0.47619047619047616,0.0696149239023997,-0.0470350172564135
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,SCATTER,DRIFT,33,33,8,-0.0103243654941289,0.42424242424242425,0.0445290823273782,-0.063076963859028
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2013_2015,SCATTER,SCATTER,21,18,13,-0.0362084121817876,0.3333333333333333,0.0476802599849408,-0.0906086762281613
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,CALM,CALM,232,171,59,0.01599361474960255,0.5689655172413793,0.0642560094154898,-0.046365277958721696
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,CALM,DRIFT,387,248,59,0.0173333456775346,0.6304909560723514,0.0639187375695093,-0.0395045173640936
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,CALM,RUSH,84,63,27,0.014602307809902501,0.5595238095238095,0.04527864060903985,-0.0522615607322855
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,CALM,SCATTER,22,19,12,0.0608592745633249,0.8636363636363636,0.09055593745856845,-0.036274620034949245
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,DRIFT,CALM,83,71,34,0.0185721876078208,0.5903614457831325,0.0532181384239041,-0.0352533603148575
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,DRIFT,DRIFT,457,259,48,0.020170152547468,0.6039387308533917,0.05822980439385,-0.0472961817659652
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,DRIFT,RUSH,213,167,29,-0.0045709464366578,0.49295774647887325,0.0450386316285356,-0.0612372523802918
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,DRIFT,SCATTER,11,10,10,0.0052951078787044,0.5454545454545454,0.0647625683561547,-0.0252401967974605
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,SCATTER,CALM,53,50,15,0.0394255975781259,0.6037735849056604,0.0936067801008735,-0.0498291719196553
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,SCATTER,DRIFT,33,30,10,0.0162143130752443,0.6363636363636364,0.0498288349106477,-0.0790599749496113
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,SCATTER,RUSH,13,13,2,0.0404590637708248,0.9230769230769231,0.0743456535946638,-0.0089600862211269
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2016_2018,SCATTER,SCATTER,8,8,5,-0.0028474754869387,0.5,0.0574652794587555,-0.08887387890306571
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,CALM,CALM,270,190,63,0.0223051969807024,0.5925925925925926,0.06925178663906936,-0.06132769183945615
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,CALM,DRIFT,405,255,73,0.0048572751678868,0.5308641975308642,0.064350669229299,-0.0620999181374736
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,CALM,RUSH,70,63,19,0.00675812988749255,0.5142857142857142,0.04508719103983335,-0.06766486326241489
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,CALM,SCATTER,12,11,9,0.0213178868219224,0.6666666666666666,0.06041523576794225,-0.06016295503592995
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,DRIFT,CALM,105,83,36,0.0298688365145294,0.6476190476190476,0.0676408837688027,-0.0510336071115544
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,DRIFT,DRIFT,502,281,47,0.01335280902211805,0.5796812749003984,0.07000513428525905,-0.0678167372214338
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,DRIFT,RUSH,114,95,28,0.057332038971359245,0.7368421052631579,0.0927519946102938,-0.0353882444725928
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,DRIFT,SCATTER,3,2,3,0.0232016549072788,0.6666666666666666,0.0467350213233772,-0.0789965138912667
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,RUSH,CALM,1,1,1,0.2032536317062374,1.0,0.2046660969933309,-0.0455408630291745
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,RUSH,DRIFT,3,3,1,-0.0428380263083566,0.0,0.0238645720289178,-0.050808319282663
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,RUSH,RUSH,15,15,1,-0.0039016559562143,0.4666666666666667,0.0586733131289298,-0.0644568704266723
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_RUSH,40,ERA_2019_2021,SCATTER,CALM,23,21,8,0.0626719539242224,0.6521739130434783,0.0877411425521517,-0.0592115172238703
