queue_id,priority,event_id,cik,accession_number,filing_date,matched_items,prior_identity_status,primary_document_url,collection_status,source_sha256,extracted_symbols,adjudication_status
IDENTITY-0000016918-06-000011,P2_LONG_HISTORY,SEC8K-0000016918-06-000011,0000016918,0000016918-06-000011,2006-02-23,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000001691806000011/form8k021606-2.htm,PENDING,,,PENDING
IDENTITY-0000060086-06-000022,P2_LONG_HISTORY,SEC8K-0000060086-06-000022,0000060086,0000060086-06-000022,2006-03-08,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/60086/000006008606000022/body_8k.htm,PENDING,,,PENDING
IDENTITY-0000055785-06-000072,P2_LONG_HISTORY,SEC8K-0000055785-06-000072,0000055785,0000055785-06-000072,2006-03-16,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/55785/000005578506000072/kc_8k-031606.htm,PENDING,,,PENDING
IDENTITY-0000060086-06-000030,P2_LONG_HISTORY,SEC8K-0000060086-06-000030,0000060086,0000060086-06-000030,2006-04-04,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/60086/000006008606000030/body_8ka.htm,PENDING,,,PENDING
IDENTITY-0000097745-06-000100,P2_LONG_HISTORY,SEC8K-0000097745-06-000100,0000097745,0000097745-06-000100,2006-04-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97745/000009774506000100/thermo8-k042606.htm,PENDING,,,PENDING
IDENTITY-0000026172-06-000013,P2_LONG_HISTORY,SEC8K-0000026172-06-000013,0000026172,0000026172-06-000013,2006-05-12,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/26172/000002617206000013/cummins8k0512061.htm,PENDING,,,PENDING
IDENTITY-0000950123-06-007243,P2_LONG_HISTORY,SEC8K-0000950123-06-007243,0000310158,0000950123-06-007243,2006-06-01,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/310158/000095012306007243/y21888e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-124913,P2_LONG_HISTORY,SEC8K-0001193125-06-124913,0001037540,0001193125-06-124913,2006-06-06,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1037540/000119312506124913/d8k.htm,PENDING,,,PENDING
IDENTITY-0000950134-06-011455,P2_LONG_HISTORY,SEC8K-0000950134-06-011455,0000882184,0000950134-06-011455,2006-06-12,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/882184/000095013406011455/d37013e8vk.htm,PENDING,,,PENDING
IDENTITY-0000016918-06-000037,P2_LONG_HISTORY,SEC8K-0000016918-06-000037,0000016918,0000016918-06-000037,2006-07-12,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000001691806000037/form8k-071106.htm,PENDING,,,PENDING
IDENTITY-0000891020-06-000178,P2_LONG_HISTORY,SEC8K-0000891020-06-000178,0001048695,0000891020-06-000178,2006-07-20,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1048695/000089102006000178/v22227e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-152349,P2_LONG_HISTORY,SEC8K-0001193125-06-152349,0000943452,0001193125-06-152349,2006-07-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/943452/000119312506152349/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-153662,P2_LONG_HISTORY,SEC8K-0001193125-06-153662,0001097864,0001193125-06-153662,2006-07-26,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312506153662/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-153798,P2_LONG_HISTORY,SEC8K-0001193125-06-153798,0000898293,0001193125-06-153798,2006-07-26,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312506153798/d8k.htm,PENDING,,,PENDING
IDENTITY-0000016918-06-000047,P2_LONG_HISTORY,SEC8K-0000016918-06-000047,0000016918,0000016918-06-000047,2006-08-03,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000001691806000047/form8k-080206.htm,PENDING,,,PENDING
IDENTITY-0001104659-06-051302,P2_LONG_HISTORY,SEC8K-0001104659-06-051302,0000320193,0001104659-06-051302,2006-08-04,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/320193/000110465906051302/a06-17414_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-163019,P2_LONG_HISTORY,SEC8K-0001193125-06-163019,0001053507,0001193125-06-163019,2006-08-07,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1053507/000119312506163019/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-177709,P2_LONG_HISTORY,SEC8K-0001193125-06-177709,0000012927,0001193125-06-177709,2006-08-22,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/12927/000119312506177709/d8k.htm,PENDING,,,PENDING
IDENTITY-0000004904-06-000186,P2_LONG_HISTORY,SEC8K-0000004904-06-000186,0000004904,0000004904-06-000186,2006-09-06,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/4904/000000490406000186/aep8kdowsale.htm,PENDING,,,PENDING
IDENTITY-0001035704-06-000670,P2_LONG_HISTORY,SEC8K-0001035704-06-000670,0000866374,0001035704-06-000670,2006-09-18,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/866374/000103570406000670/d39714e8vk.htm,PENDING,,,PENDING
IDENTITY-0000055785-06-000196,P2_LONG_HISTORY,SEC8K-0000055785-06-000196,0000055785,0000055785-06-000196,2006-09-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/55785/000005578506000196/kc_8kitem2050906.htm,PENDING,,,PENDING
IDENTITY-0000062709-06-000177,P2_LONG_HISTORY,SEC8K-0000062709-06-000177,0000062709,0000062709-06-000177,2006-09-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/62709/000006270906000177/f8ksept14-2006restructuring.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-194878,P2_LONG_HISTORY,SEC8K-0001193125-06-194878,0001137789,0001193125-06-194878,2006-09-21,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312506194878/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-199099,P2_LONG_HISTORY,SEC8K-0001193125-06-199099,0000898293,0001193125-06-199099,2006-09-28,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312506199099/d8ka.htm,PENDING,,,PENDING
IDENTITY-0000950117-06-004078,P2_LONG_HISTORY,SEC8K-0000950117-06-004078,0000010795,0000950117-06-004078,2006-09-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/10795/000095011706004078/a42850.htm,PENDING,,,PENDING
IDENTITY-0000950134-06-018591,P2_LONG_HISTORY,SEC8K-0000950134-06-018591,0000319201,0000950134-06-018591,2006-10-03,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/319201/000095013406018591/f23957e8vk.htm,PENDING,,,PENDING
IDENTITY-0000891618-06-000405,P2_LONG_HISTORY,SEC8K-0000891618-06-000405,0000319201,0000891618-06-000405,2006-10-04,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/319201/000089161806000405/f23957a1e8vkza.htm,PENDING,,,PENDING
IDENTITY-0001299933-06-006510,P2_LONG_HISTORY,SEC8K-0001299933-06-006510,0000202058,0001299933-06-006510,2006-10-11,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000129993306006510/htm_15462.htm,PENDING,,,PENDING
IDENTITY-0001299933-06-006761,P2_LONG_HISTORY,SEC8K-0001299933-06-006761,0000077476,0001299933-06-006761,2006-10-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/77476/000129993306006761/htm_15691.htm,PENDING,,,PENDING
IDENTITY-0000891020-06-000291,P2_LONG_HISTORY,SEC8K-0000891020-06-000291,0001048695,0000891020-06-000291,2006-10-25,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1048695/000089102006000291/v24410e8vk.htm,PENDING,,,PENDING
IDENTITY-0001031296-06-000252,P2_LONG_HISTORY,SEC8K-0001031296-06-000252,0001031296,0001031296-06-000252,2006-11-02,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000103129606000252/main8_k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-223958,P2_LONG_HISTORY,SEC8K-0001193125-06-223958,0001045810,0001193125-06-223958,2006-11-06,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1045810/000119312506223958/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-235076,P2_LONG_HISTORY,SEC8K-0001193125-06-235076,0000898293,0001193125-06-235076,2006-11-14,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312506235076/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-06-240200,P2_LONG_HISTORY,SEC8K-0001193125-06-240200,0001014473,0001193125-06-240200,2006-11-21,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1014473/000119312506240200/d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-06-079501,P2_LONG_HISTORY,SEC8K-0001104659-06-079501,0001099800,0001104659-06-079501,2006-12-05,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1099800/000110465906079501/a06-25031_18k.htm,PENDING,,,PENDING
IDENTITY-0000753308-06-000113,P2_LONG_HISTORY,SEC8K-0000753308-06-000113,0000753308,0000753308-06-000113,2006-12-15,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/753308/000075330806000113/form8k121506.htm,PENDING,,,PENDING
IDENTITY-0000897101-07-000052,P2_LONG_HISTORY,SEC8K-0000897101-07-000052,0000040704,0000897101-07-000052,2007-01-05,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000089710107000052/genmills070068_8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-07-006509,P2_LONG_HISTORY,SEC8K-0001104659-07-006509,0000875320,0001104659-07-006509,2007-02-01,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/875320/000110465907006509/a07-3181_18k.htm,PENDING,,,PENDING
IDENTITY-0000047111-07-000047,P2_LONG_HISTORY,SEC8K-0000047111-07-000047,0000047111,0000047111-07-000047,2007-02-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/47111/000004711107000047/f8k_02202007.htm,PENDING,,,PENDING
IDENTITY-0000047217-07-000055,P2_LONG_HISTORY,SEC8K-0000047217-07-000055,0000047217,0000047217-07-000055,2007-02-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/47217/000004721707000055/form8-k_q107.htm,PENDING,,,PENDING
IDENTITY-0001091667-07-000026,P2_LONG_HISTORY,SEC8K-0001091667-07-000026,0001091667,0001091667-07-000026,2007-03-12,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1091667/000109166707000026/body.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-056512,P2_LONG_HISTORY,SEC8K-0001193125-07-056512,0000882184,0001193125-07-056512,2007-03-16,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/882184/000119312507056512/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-067474,P2_LONG_HISTORY,SEC8K-0001193125-07-067474,0000898293,0001193125-07-067474,2007-03-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312507067474/d8ka.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-067475,P2_LONG_HISTORY,SEC8K-0001193125-07-067475,0000898293,0001193125-07-067475,2007-03-28,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312507067475/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-085777,P2_LONG_HISTORY,SEC8K-0001193125-07-085777,0000063908,0001193125-07-085777,2007-04-20,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/63908/000119312507085777/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-101469,P2_LONG_HISTORY,SEC8K-0001193125-07-101469,0001341439,0001193125-07-101469,2007-05-03,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1341439/000119312507101469/d8k.htm,PENDING,,,PENDING
IDENTITY-0000950129-07-002289,P2_LONG_HISTORY,SEC8K-0000950129-07-002289,0000096021,0000950129-07-002289,2007-05-07,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/96021/000095012907002289/h46325e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-103509,P2_LONG_HISTORY,SEC8K-0001193125-07-103509,0000940944,0001193125-07-103509,2007-05-07,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/940944/000119312507103509/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-106073,P2_LONG_HISTORY,SEC8K-0001193125-07-106073,0001014473,0001193125-07-106073,2007-05-08,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1014473/000119312507106073/d8k.htm,PENDING,,,PENDING
IDENTITY-0000097745-07-000078,P2_LONG_HISTORY,SEC8K-0000097745-07-000078,0000097745,0000097745-07-000078,2007-06-01,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97745/000009774507000078/form8k_060107.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-131054,P2_LONG_HISTORY,SEC8K-0001193125-07-131054,0000715957,0001193125-07-131054,2007-06-07,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/715957/000119312507131054/d8k.htm,PENDING,,,PENDING
IDENTITY-0001047469-07-004966,P2_LONG_HISTORY,SEC8K-0001047469-07-004966,0001385157,0001047469-07-004966,2007-06-13,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000104746907004966/a2178428z8-k.htm,PENDING,,,PENDING
IDENTITY-0001104659-07-047272,P2_LONG_HISTORY,SEC8K-0001104659-07-047272,0000833444,0001104659-07-047272,2007-06-13,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/833444/000110465907047272/a07-14043_38k.htm,PENDING,,,PENDING
IDENTITY-0000950129-07-003123,P2_LONG_HISTORY,SEC8K-0000950129-07-003123,0001163165,0000950129-07-003123,2007-06-27,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1163165/000095012907003123/h47735e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-144284,P2_LONG_HISTORY,SEC8K-0001193125-07-144284,0000898293,0001193125-07-144284,2007-06-27,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312507144284/d8ka.htm,PENDING,,,PENDING
IDENTITY-0000950137-07-009733,P2_LONG_HISTORY,SEC8K-0000950137-07-009733,0000068505,0000950137-07-009733,2007-07-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013707009733/c16549e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-150688,P2_LONG_HISTORY,SEC8K-0001193125-07-150688,0001164727,0001193125-07-150688,2007-07-06,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1164727/000119312507150688/d8k.htm,PENDING,,,PENDING
IDENTITY-0000715957-07-000031,P2_LONG_HISTORY,SEC8K-0000715957-07-000031,0000715957,0000715957-07-000031,2007-07-09,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/715957/000071595707000031/dri_dresdenimpairment.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-183978,P2_LONG_HISTORY,SEC8K-0001193125-07-183978,0000318154,0001193125-07-183978,2007-08-15,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/318154/000119312507183978/d8k.htm,PENDING,,,PENDING
IDENTITY-0000897101-07-001826,P2_LONG_HISTORY,SEC8K-0000897101-07-001826,0000040704,0000897101-07-001826,2007-08-28,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000089710107001826/genmills073516_8k.htm,PENDING,,,PENDING
IDENTITY-0000950134-07-019776,P2_LONG_HISTORY,SEC8K-0000950134-07-019776,0001069202,0000950134-07-019776,2007-09-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1069202/000095013407019776/d49805e8vk.htm,PENDING,,,PENDING
IDENTITY-0001104659-07-068082,P2_LONG_HISTORY,SEC8K-0001104659-07-068082,0000910521,0001104659-07-068082,2007-09-10,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/910521/000110465907068082/a07-23624_18k.htm,PENDING,,,PENDING
IDENTITY-0000891618-07-000579,P2_LONG_HISTORY,SEC8K-0000891618-07-000579,0001065088,0000891618-07-000579,2007-10-01,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1065088/000089161807000579/f34172e8vk.htm,PENDING,,,PENDING
IDENTITY-0000723125-07-000086,P2_LONG_HISTORY,SEC8K-0000723125-07-000086,0000723125,0000723125-07-000086,2007-10-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312507000086/filing8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-211951,P2_LONG_HISTORY,SEC8K-0001193125-07-211951,0000898293,0001193125-07-211951,2007-10-02,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312507211951/d8ka.htm,PENDING,,,PENDING
IDENTITY-0000950137-07-015031,P2_LONG_HISTORY,SEC8K-0000950137-07-015031,0000068505,0000950137-07-015031,2007-10-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013707015031/c19031e8vk.htm,PENDING,,,PENDING
IDENTITY-0001035704-07-000693,P2_LONG_HISTORY,SEC8K-0001035704-07-000693,0000866374,0001035704-07-000693,2007-10-05,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/866374/000103570407000693/d50380e8vk.htm,PENDING,,,PENDING
IDENTITY-0000950134-07-021100,P2_LONG_HISTORY,SEC8K-0000950134-07-021100,0001069202,0000950134-07-021100,2007-10-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1069202/000095013407021100/d50406e8vk.htm,PENDING,,,PENDING
IDENTITY-0000950134-07-021165,P2_LONG_HISTORY,SEC8K-0000950134-07-021165,0001316835,0000950134-07-021165,2007-10-11,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1316835/000095013407021165/d50440e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-232534,P2_LONG_HISTORY,SEC8K-0001193125-07-232534,0000712515,0001193125-07-232534,2007-11-01,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/712515/000119312507232534/d8k.htm,PENDING,,,PENDING
IDENTITY-0000016918-07-000091,P2_LONG_HISTORY,SEC8K-0000016918-07-000091,0000016918,0000016918-07-000091,2007-11-14,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000001691807000091/form8k-111307.htm,PENDING,,,PENDING
IDENTITY-0000200406-07-000139,P2_LONG_HISTORY,SEC8K-0000200406-07-000139,0000200406,0000200406-07-000139,2007-11-29,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/200406/000020040607000139/novtwentynine.txt,PENDING,,,PENDING
IDENTITY-0000200406-07-000142,P2_LONG_HISTORY,SEC8K-0000200406-07-000142,0000200406,0000200406-07-000142,2007-11-30,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/200406/000020040607000142/eightknovtwentynine.txt,PENDING,,,PENDING
IDENTITY-0001104659-07-086940,P2_LONG_HISTORY,SEC8K-0001104659-07-086940,0000072903,0001104659-07-086940,2007-12-05,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/72903/000110465907086940/a07-30728_18k.htm,PENDING,,,PENDING
IDENTITY-0001071739-07-000055,P2_LONG_HISTORY,SEC8K-0001071739-07-000055,0001071739,0001071739-07-000055,2007-12-12,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1071739/000107173907000055/form8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-263283,P2_LONG_HISTORY,SEC8K-0001193125-07-263283,0000002488,0001193125-07-263283,2007-12-12,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312507263283/d8k.htm,PENDING,,,PENDING
IDENTITY-0000723125-07-000134,P2_LONG_HISTORY,SEC8K-0000723125-07-000134,0000723125,0000723125-07-000134,2007-12-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312507000134/q1_8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-07-269469,P2_LONG_HISTORY,SEC8K-0001193125-07-269469,0001137789,0001193125-07-269469,2007-12-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312507269469/d8k.htm,PENDING,,,PENDING
IDENTITY-0000950137-08-000104,P2_LONG_HISTORY,SEC8K-0000950137-08-000104,0000068505,0000950137-08-000104,2008-01-04,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013708000104/c22693e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-002520,P2_LONG_HISTORY,SEC8K-0001193125-08-002520,0001059556,0001193125-08-002520,2008-01-07,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1059556/000119312508002520/d8k.htm,PENDING,,,PENDING
IDENTITY-0001144204-08-001083,P2_LONG_HISTORY,SEC8K-0001144204-08-001083,0000016918,0001144204-08-001083,2008-01-08,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000114420408001083/v098957_8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-008090,P2_LONG_HISTORY,SEC8K-0001193125-08-008090,0000002488,0001193125-08-008090,2008-01-17,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312508008090/d8ka.htm,PENDING,,,PENDING
IDENTITY-0001047469-08-002116,P2_LONG_HISTORY,SEC8K-0001047469-08-002116,0001144519,0001047469-08-002116,2008-03-03,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1144519/000104746908002116/a2183297z8-k.htm,PENDING,,,PENDING
IDENTITY-0001299933-08-001365,P2_LONG_HISTORY,SEC8K-0001299933-08-001365,0000059478,0001299933-08-001365,2008-03-13,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/59478/000129993308001365/htm_26085.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-058715,P2_LONG_HISTORY,SEC8K-0001193125-08-058715,0001097864,0001193125-08-058715,2008-03-17,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312508058715/d8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-08-001545,P2_LONG_HISTORY,SEC8K-0001299933-08-001545,0000106040,0001299933-08-001545,2008-03-21,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/106040/000129993308001545/htm_26263.htm,PENDING,,,PENDING
IDENTITY-0001104659-08-019271,P2_LONG_HISTORY,SEC8K-0001104659-08-019271,0001090872,0001104659-08-019271,2008-03-24,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1090872/000110465908019271/a08-8736_28k.htm,PENDING,,,PENDING
IDENTITY-0000050863-08-000115,P2_LONG_HISTORY,SEC8K-0000050863-08-000115,0000050863,0000050863-08-000115,2008-03-31,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/50863/000005086308000115/form8k33008.htm,PENDING,,,PENDING
IDENTITY-0000723125-08-000020,P2_LONG_HISTORY,SEC8K-0000723125-08-000020,0000723125,0000723125-08-000020,2008-04-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312508000020/q2_8-k.htm,PENDING,,,PENDING
IDENTITY-0000950137-08-005055,P2_LONG_HISTORY,SEC8K-0000950137-08-005055,0000068505,0000950137-08-005055,2008-04-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/68505/000095013708005055/c25433e8vk.htm,PENDING,,,PENDING
IDENTITY-0001381197-08-000004,P2_LONG_HISTORY,SEC8K-0001381197-08-000004,0001381197,0001381197-08-000004,2008-04-03,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1381197/000138119708000004/ibkr-8k040208b.htm,PENDING,,,PENDING
IDENTITY-0000950123-08-003864,P2_LONG_HISTORY,SEC8K-0000950123-08-003864,0000310158,0000950123-08-003864,2008-04-04,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/310158/000095012308003864/y53319e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-095030,P2_LONG_HISTORY,SEC8K-0001193125-08-095030,0001280452,0001193125-08-095030,2008-04-29,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1280452/000119312508095030/d8k.htm,PENDING,,,PENDING
IDENTITY-0001140361-08-013317,P2_LONG_HISTORY,SEC8K-0001140361-08-013317,0000037996,0001140361-08-013317,2008-05-22,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/37996/000114036108013317/form8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-129677,P2_LONG_HISTORY,SEC8K-0001193125-08-129677,0000027904,0001193125-08-129677,2008-06-06,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/27904/000119312508129677/d8k.htm,PENDING,,,PENDING
IDENTITY-0000723125-08-000038,P2_LONG_HISTORY,SEC8K-0000723125-08-000038,0000723125,0000723125-08-000038,2008-06-26,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000072312508000038/q308_8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-149499,P2_LONG_HISTORY,SEC8K-0001193125-08-149499,0000002488,0001193125-08-149499,2008-07-11,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312508149499/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-149749,P2_LONG_HISTORY,SEC8K-0001193125-08-149749,0001137789,0001193125-08-149749,2008-07-11,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000119312508149749/d8k.htm,PENDING,,,PENDING
IDENTITY-0001140361-08-017496,P2_LONG_HISTORY,SEC8K-0001140361-08-017496,0000037996,0001140361-08-017496,2008-07-24,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/37996/000114036108017496/form8ka.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-156922,P2_LONG_HISTORY,SEC8K-0001193125-08-156922,0001140859,0001193125-08-156922,2008-07-24,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1140859/000119312508156922/d8k.htm,PENDING,,,PENDING
IDENTITY-0000045012-08-000362,P2_LONG_HISTORY,SEC8K-0000045012-08-000362,0000045012,0000045012-08-000362,2008-07-31,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/45012/000004501208000362/redemptionofnotes.htm,PENDING,,,PENDING
IDENTITY-0001144204-08-044357,P2_LONG_HISTORY,SEC8K-0001144204-08-044357,0000016918,0001144204-08-044357,2008-08-07,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/16918/000114420408044357/v122053_8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-08-176442,P2_LONG_HISTORY,SEC8K-0001193125-08-176442,0001336920,0001193125-08-176442,2008-08-13,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1336920/000119312508176442/d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-08-054227,P2_LONG_HISTORY,SEC8K-0001104659-08-054227,0000001800,0001104659-08-054227,2008-08-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1800/000110465908054227/a08-21991_18k.htm,PENDING,,,PENDING
IDENTITY-0001104659-08-056970,P2_LONG_HISTORY,SEC8K-0001104659-08-056970,0001385157,0001104659-08-056970,2008-09-04,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000110465908056970/a08-22144_18k.htm,PENDING,,,PENDING
