ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
SANA,0001770121,0001193125-25-269522,8-K,2025-11-06,2025-11-06T21:10:54.000Z,2.02,sana-20251106.htm,https://www.sec.gov/Archives/edgar/data/1770121/000119312525269522,https://www.sec.gov/Archives/edgar/data/1770121/000119312525269522/index.json,NOT_CLASSIFIED
HASI,0001561894,0001561894-25-000120,8-K,2025-11-06,2025-11-06T21:14:57.000Z,2.02,hasi-20251106.htm,https://www.sec.gov/Archives/edgar/data/1561894/000156189425000120,https://www.sec.gov/Archives/edgar/data/1561894/000156189425000120/index.json,NOT_CLASSIFIED
ORGO,0001661181,0001193125-25-269654,8-K,2025-11-06,2025-11-06T21:23:34.000Z,2.02,orgo-20251106.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312525269654,https://www.sec.gov/Archives/edgar/data/1661181/000119312525269654/index.json,NOT_CLASSIFIED
TBRG,0001169445,0001437749-25-033614,8-K,2025-11-06,2025-11-06T21:23:49.000Z,2.02,cpsi20251106_8k.htm,https://www.sec.gov/Archives/edgar/data/1169445/000143774925033614,https://www.sec.gov/Archives/edgar/data/1169445/000143774925033614/index.json,NOT_CLASSIFIED
MASS,0001555279,0001104659-25-108811,8-K,2025-11-10,2025-11-10T12:15:43.000Z,2.02,tm2530656d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1555279/000110465925108811,https://www.sec.gov/Archives/edgar/data/1555279/000110465925108811/index.json,NOT_CLASSIFIED
KLTR,0001432133,0001628280-25-051042,8-K,2025-11-10,2025-11-10T21:11:51.000Z,"2.02,7.01",kltr-20251110.htm,https://www.sec.gov/Archives/edgar/data/1432133/000162828025051042,https://www.sec.gov/Archives/edgar/data/1432133/000162828025051042/index.json,NOT_CLASSIFIED
ARTV,0001817241,0001193125-25-275867,8-K,2025-11-12,2025-11-12T12:05:15.000Z,2.02,artv-20251112.htm,https://www.sec.gov/Archives/edgar/data/1817241/000119312525275867,https://www.sec.gov/Archives/edgar/data/1817241/000119312525275867/index.json,NOT_CLASSIFIED
ARTV,0001817241,0001193125-25-275902,8-K,2025-11-12,2025-11-12T12:22:26.000Z,7.01,artv-20251112.htm,https://www.sec.gov/Archives/edgar/data/1817241/000119312525275902,https://www.sec.gov/Archives/edgar/data/1817241/000119312525275902/index.json,NOT_CLASSIFIED
RMBI,0001767837,0001104659-25-109785,8-K,2025-11-12,2025-11-12T12:46:02.000Z,7.01,tm2530942d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1767837/000110465925109785,https://www.sec.gov/Archives/edgar/data/1767837/000110465925109785/index.json,NOT_CLASSIFIED
XPON,0001894954,0001903596-25-000530,8-K,2025-11-13,2025-11-13T20:45:36.000Z,2.02,xpon_8k.htm,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000530,https://www.sec.gov/Archives/edgar/data/1894954/000190359625000530/index.json,NOT_CLASSIFIED
ATCH,0001963088,0001104659-25-111915,8-K,2025-11-14,2025-11-14T12:00:57.000Z,2.02,tm2531303d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1963088/000110465925111915,https://www.sec.gov/Archives/edgar/data/1963088/000110465925111915/index.json,NOT_CLASSIFIED
CYCU,0001868419,0001868419-25-000018,8-K,2025-11-14,2025-11-14T21:17:22.000Z,2.02,cycu-20251110.htm,https://www.sec.gov/Archives/edgar/data/1868419/000186841925000018,https://www.sec.gov/Archives/edgar/data/1868419/000186841925000018/index.json,NOT_CLASSIFIED
POWL,0000080420,0000080420-25-000145,8-K,2025-11-18,2025-11-18T21:28:57.000Z,2.02,powl-20251118.htm,https://www.sec.gov/Archives/edgar/data/80420/000008042025000145,https://www.sec.gov/Archives/edgar/data/80420/000008042025000145/index.json,NOT_CLASSIFIED
ESTC,0001707753,0001707753-25-000053,8-K,2025-11-20,2025-11-20T21:07:19.000Z,2.02,estc-20251120.htm,https://www.sec.gov/Archives/edgar/data/1707753/000170775325000053,https://www.sec.gov/Archives/edgar/data/1707753/000170775325000053/index.json,NOT_CLASSIFIED
RILYP,0001464790,0001213900-25-115932,8-K,2025-11-28,2025-11-28T18:10:32.000Z,7.01,ea0267598-8k_briley.htm,https://www.sec.gov/Archives/edgar/data/1464790/000121390025115932,https://www.sec.gov/Archives/edgar/data/1464790/000121390025115932/index.json,NOT_CLASSIFIED
BCTXZ,0001610820,0001493152-25-025469,8-K,2025-12-01,2025-11-29T01:15:51.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1610820/000149315225025469,https://www.sec.gov/Archives/edgar/data/1610820/000149315225025469/index.json,NOT_CLASSIFIED
ATCH,0001963088,0001104659-25-117148,8-K,2025-12-01,2025-12-01T13:10:51.000Z,2.02,tm2532434d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1963088/000110465925117148,https://www.sec.gov/Archives/edgar/data/1963088/000110465925117148/index.json,NOT_CLASSIFIED
AEVA,0001789029,0001193125-25-305958,8-K,2025-12-03,2025-12-03T12:10:34.000Z,7.01,d25232d8k.htm,https://www.sec.gov/Archives/edgar/data/1789029/000119312525305958,https://www.sec.gov/Archives/edgar/data/1789029/000119312525305958/index.json,NOT_CLASSIFIED
CHSCM,0000823277,0000823277-25-000042,8-K,2025-12-05,2025-12-05T14:00:40.000Z,7.01,chscp-20251205.htm,https://www.sec.gov/Archives/edgar/data/823277/000082327725000042,https://www.sec.gov/Archives/edgar/data/823277/000082327725000042/index.json,NOT_CLASSIFIED
QS,0001811414,0001193125-25-313459,8-K,2025-12-10,2025-12-10T11:56:34.000Z,7.01,qs-20251210.htm,https://www.sec.gov/Archives/edgar/data/1811414/000119312525313459,https://www.sec.gov/Archives/edgar/data/1811414/000119312525313459/index.json,NOT_CLASSIFIED
FGNXP,0001591890,0001493152-25-027076,8-K,2025-12-10,2025-12-10T21:30:41.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315225027076,https://www.sec.gov/Archives/edgar/data/1591890/000149315225027076/index.json,NOT_CLASSIFIED
HEI,0000046619,0000046619-25-000076,8-K,2025-12-18,2025-12-18T22:02:22.000Z,2.02,hei-20251218.htm,https://www.sec.gov/Archives/edgar/data/46619/000004661925000076,https://www.sec.gov/Archives/edgar/data/46619/000004661925000076/index.json,NOT_CLASSIFIED
CHSCM,0000823277,0000823277-26-000007,8-K,2026-01-07,2026-01-07T16:15:31.000Z,2.02,chscp-20260107.htm,https://www.sec.gov/Archives/edgar/data/823277/000082327726000007,https://www.sec.gov/Archives/edgar/data/823277/000082327726000007/index.json,NOT_CLASSIFIED
TBRG,0001169445,0001193125-26-007672,8-K,2026-01-08,2026-01-08T21:05:14.000Z,7.01,d96923d8k.htm,https://www.sec.gov/Archives/edgar/data/1169445/000119312526007672,https://www.sec.gov/Archives/edgar/data/1169445/000119312526007672/index.json,NOT_CLASSIFIED
XPON,0001894954,0001903596-26-000008,8-K,2026-01-13,2026-01-13T13:30:46.000Z,7.01,xpon_8k.htm,https://www.sec.gov/Archives/edgar/data/1894954/000190359626000008,https://www.sec.gov/Archives/edgar/data/1894954/000190359626000008/index.json,NOT_CLASSIFIED
PI,0001114995,0001193125-26-011765,8-K,2026-01-13,2026-01-13T21:18:24.000Z,2.02,pi-20260113.htm,https://www.sec.gov/Archives/edgar/data/1114995/000119312526011765,https://www.sec.gov/Archives/edgar/data/1114995/000119312526011765/index.json,NOT_CLASSIFIED
PFS,0001178970,0001628280-26-001994,8-K,2026-01-14,2026-01-13T22:35:13.000Z,7.01,pfs-20260113.htm,https://www.sec.gov/Archives/edgar/data/1178970/000162828026001994,https://www.sec.gov/Archives/edgar/data/1178970/000162828026001994/index.json,NOT_CLASSIFIED
SANA,0001770121,0001193125-26-012664,8-K,2026-01-14,2026-01-14T17:45:29.000Z,7.01,sana-20260114.htm,https://www.sec.gov/Archives/edgar/data/1770121/000119312526012664,https://www.sec.gov/Archives/edgar/data/1770121/000119312526012664/index.json,NOT_CLASSIFIED
RMBI,0001767837,0001628280-26-002187,8-K,2026-01-15,2026-01-15T21:15:46.000Z,7.01,rmbi-20260115.htm,https://www.sec.gov/Archives/edgar/data/1767837/000162828026002187,https://www.sec.gov/Archives/edgar/data/1767837/000162828026002187/index.json,NOT_CLASSIFIED
MASS,0001555279,0001104659-26-004798,8-K,2026-01-20,2026-01-20T12:15:12.000Z,2.02,mass-20260120x8k.htm,https://www.sec.gov/Archives/edgar/data/1555279/000110465926004798,https://www.sec.gov/Archives/edgar/data/1555279/000110465926004798/index.json,NOT_CLASSIFIED
RMBI,0001767837,0001628280-26-003117,8-K,2026-01-22,2026-01-22T22:06:51.000Z,2.02,rmbi-20260122.htm,https://www.sec.gov/Archives/edgar/data/1767837/000162828026003117,https://www.sec.gov/Archives/edgar/data/1767837/000162828026003117/index.json,NOT_CLASSIFIED
CBNK,0001419536,0001419536-26-000006,8-K,2026-01-26,2026-01-26T21:00:58.000Z,2.02,cbnk-20260126.htm,https://www.sec.gov/Archives/edgar/data/1419536/000141953626000006,https://www.sec.gov/Archives/edgar/data/1419536/000141953626000006/index.json,NOT_CLASSIFIED
PRK,0000805676,0000805676-26-000008,8-K,2026-01-26,2026-01-26T21:15:25.000Z,"2.02,7.01",prk-20260121.htm,https://www.sec.gov/Archives/edgar/data/805676/000080567626000008,https://www.sec.gov/Archives/edgar/data/805676/000080567626000008/index.json,NOT_CLASSIFIED
CIVB,0000944745,0001193125-26-028227,8-K,2026-01-29,2026-01-29T13:00:33.000Z,2.02,civb-20260128.htm,https://www.sec.gov/Archives/edgar/data/944745/000119312526028227,https://www.sec.gov/Archives/edgar/data/944745/000119312526028227/index.json,NOT_CLASSIFIED
RILYP,0001464790,0001213900-26-009163,8-K,2026-01-29,2026-01-29T13:20:26.000Z,2.02,ea0274475-8k_brcgroup.htm,https://www.sec.gov/Archives/edgar/data/1464790/000121390026009163,https://www.sec.gov/Archives/edgar/data/1464790/000121390026009163/index.json,NOT_CLASSIFIED
