ticker,hypothesis_id,threshold,group,signal_date,horizon_days,outcome_end,forward_return,forward_excess_return,forward_trough_return,forward_upside_return,fold_id
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2017-01-31,21,2017-03-02,0.10927522708411863,0.058441231522042836,-0.002125980071649991,0.10927522708411863,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2017-01-31,63,2017-05-02,0.24215138404751313,0.18804366351978508,-0.002125980071649991,0.24215138404751313,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2017-01-31,126,2017-08-01,0.3269305466100605,0.22151648160530524,-0.002125980071649991,0.35005929718657436,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,TREATMENT,2016-08-31,21,2016-09-30,0.004466212950225534,0.0008552862358468527,-0.047451201234715246,0.03325097224956952,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,TREATMENT,2016-08-31,63,2016-11-30,-0.09356077640167915,-0.05128294935703093,-0.09356077640167915,0.038678069030035234,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,TREATMENT,2016-08-31,126,2017-03-03,0.030814516828906013,-0.03484342289078901,-0.10614653990764478,0.038678069030035234,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,TREATMENT,2016-11-30,21,2016-12-30,0.038995883856527414,-0.00999240068439522,-0.013884839907968183,0.04605461508149533,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,TREATMENT,2016-11-30,63,2017-03-03,0.13721305300188646,0.024512554034348044,-0.013884839907968183,0.13721305300188646,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,TREATMENT,2016-11-30,126,2017-06-02,0.30922664851312875,0.12800776630313293,-0.013884839907968183,0.30922664851312875,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,CONTROL,2017-04-30,21,2017-05-30,0.049071017711187936,0.012900945049819645,0.0014291804077621872,0.049071017711187936,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.8,CONTROL,2017-04-30,63,2017-07-28,0.10387283854393381,0.06963078130934197,0.0014291804077621872,0.10387283854393381,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.9,TREATMENT,2016-11-30,21,2016-12-30,0.038995883856527414,-0.00999240068439522,-0.013884839907968183,0.04605461508149533,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.9,TREATMENT,2016-11-30,63,2017-03-03,0.13721305300188646,0.024512554034348044,-0.013884839907968183,0.13721305300188646,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.9,TREATMENT,2016-11-30,126,2017-06-02,0.30922664851312875,0.12800776630313293,-0.013884839907968183,0.30922664851312875,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.9,CONTROL,2017-04-30,21,2017-05-30,0.049071017711187936,0.012900945049819645,0.0014291804077621872,0.049071017711187936,F01
AMT,PROFIT_TREND_DECELERATION_V2,0.9,CONTROL,2017-04-30,63,2017-07-28,0.10387283854393381,0.06963078130934197,0.0014291804077621872,0.10387283854393381,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,TREATMENT,2016-11-30,21,2016-12-30,0.038995883856527414,-0.00999240068439522,-0.013884839907968183,0.04605461508149533,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,TREATMENT,2016-11-30,63,2017-03-03,0.13721305300188646,0.024512554034348044,-0.013884839907968183,0.13721305300188646,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,TREATMENT,2016-11-30,126,2017-06-02,0.30922664851312875,0.12800776630313293,-0.013884839907968183,0.30922664851312875,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,CONTROL,2016-12-31,21,2017-02-01,-0.022709910381649157,-0.017768237317603797,-0.02526461401493696,0.0062458245899861264,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,CONTROL,2016-12-31,63,2017-04-03,0.1463859184301477,0.08215158088353292,-0.02526461401493696,0.15007574896468734,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.8,CONTROL,2016-12-31,126,2017-07-03,0.2559763994605655,0.174324123209608,-0.02526461401493696,0.2974565044702664,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,TREATMENT,2016-11-30,21,2016-12-30,0.038995883856527414,-0.00999240068439522,-0.013884839907968183,0.04605461508149533,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,TREATMENT,2016-11-30,63,2017-03-03,0.13721305300188646,0.024512554034348044,-0.013884839907968183,0.13721305300188646,F01
